n_iter,err,diff1d3dCurrant_rel,maxdiff1d3dCurrant_rel,solve_gave_up,min__soil_solute,dt_inner,real_dt ,failedLoop,cL
1.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0
2.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0
3.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0
4.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0
1.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0
2.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0
3.0,nan,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,1.0
