errRxPlant,errW1ds,errW3ds,errC1ds,errC3ds,max(r.SinkLim3DS),max(r.SinkLim1DS),max(abs(r.OutLim1DS)),max(abs(r.InOutBC_Cdiff)),max(r.maxDiff1d3dCW_abs),errWrsi,bulkMassErrorWater_abs,bulkMassErrorWater_absLim,rhizoMassWError_absLim,rhizoMassWError_abs,bulkMassErrorC_abs,bulkMassCErrorPlant,rhizoMassCError_absLim,rhizoMassCError_abs,sum(abs(diffBCS1dsFluxIn)),sum(abs(diffBCS1dsFluxOut)),sum(abs(diffouter_R_bc_wat)),sum(abs(diffBCS1dsFluxOut_sol)),sum(abs(diffBCS1dsFluxOut_mucil)),sum(abs(diffouter_R_bc_sol)),diff1d3dCurrant,diff1d3dCurrant_rel,rhizoMassWError_rel,err
100.0,21.43964852686305,43.64246163191754,0.014634341247776642,0.026014658602044893,1.3877787807814457e-17,2.6020852139652106e-18,0.0,0.0,2.2962005177262768e-05,0.08512637409312629,2.842170943040401e-14,2.842170943040401e-14,5.723199691942682e-14,5.723199691942682e-14,0.0,1.3877787807814457e-17,4.206704429243757e-17,4.206704429243757e-17,0.20775936695273003,0.0,8.183203547406997e-05,0.0,0.0,2.7332590558261286e-10,8.183231200575847e-05,8.183231200575847e-05,4.6365110446818187e-14,100.0
100.0,21.43964852686305,43.64246163191754,0.014634341247776642,0.026014658602044893,1.3877787807814457e-17,2.6020852139652106e-18,0.0,0.0,2.2962005177262768e-05,0.08512637409312629,2.842170943040401e-14,2.842170943040401e-14,5.723199691942682e-14,5.723199691942682e-14,0.0,1.3877787807814457e-17,4.206704429243757e-17,4.206704429243757e-17,0.20775936695273003,0.0,8.183203547406997e-05,0.0,0.0,2.7332590558261286e-10,8.183231200575847e-05,8.183231200575847e-05,4.6365110446818187e-14,100.0
