1.0677213471216695e-07,1.0677213471216691e-07,1.0677213471216693e-07,1.0677213471216694e-07,6.673258419510441e-07
9.041319615735757e-08,9.041688609171516e-08,9.04132042521277e-08,9.041543147201011e-08,5.65080292810099e-07
8.985692095720414e-08,8.959822536978364e-08,8.960116371894427e-08,8.934986514759319e-08,5.157022994766864e-07
1.0145479493970476e-07,1.0076553975044284e-07,1.0075526694740158e-07,1.0007213521307364e-07,5.053232334728239e-07
