psi err 

0, ot 2, errPsi(0) 0.118814, psiXyl -2708.98, psiXyl_old -2421.29 size 172, errRatio flux 0.144525, outputFlux -0.000608296, outputFlux_old -0.000520383, errFlux(5) 0.168941, sum(errFlux(7)) 0.168941
1, ot 2, errPsi(0) 0.118814, psiXyl -2702.46, psiXyl_old -2415.72 size 172, errRatio flux 0.145139, outputFlux -0.000299333, outputFlux_old -0.000255888, errFlux(5) 0.169781, sum(errFlux(7)) 0.338722
2, ot 2, errPsi(0) 0.118814, psiXyl -2693.8, psiXyl_old -2408.32 size 172, errRatio flux 0.14511, outputFlux -0.000298086, outputFlux_old -0.000254831, errFlux(5) 0.169781, sum(errFlux(7)) 0.508463
3, ot 2, errPsi(0) 0.118814, psiXyl -2685.33, psiXyl_old -2401.08 size 172, errRatio flux 0.145515, outputFlux -0.000295974, outputFlux_old -0.000252906, errFlux(5) 0.170295, sum(errFlux(7)) 0.678759
4, ot 2, errPsi(0) 0.118814, psiXyl -2676.9, psiXyl_old -2393.87 size 172, errRatio flux 0.162955, outputFlux -0.017557, outputFlux_old -0.014696, errFlux(5) 0.194679, sum(errFlux(7)) 0.873438
5, ot 2, errPsi(0) 0.118814, psiXyl -2672.19, psiXyl_old -2389.76 size 172, errRatio flux 0.145125, outputFlux -0.000299362, outputFlux_old -0.000255917, errFlux(5) 0.194679, sum(errFlux(7)) 1.0432
6, ot 2, errPsi(0) 0.118814, psiXyl -2694.07, psiXyl_old -2408.58 size 172, errRatio flux 0.145089, outputFlux -0.000298129, outputFlux_old -0.000254874, errFlux(5) 0.194679, sum(errFlux(7)) 1.21291
7, ot 2, errPsi(0) 0.118814, psiXyl -2685.99, psiXyl_old -2401.74 size 172, errRatio flux 0.145098, outputFlux -0.000296824, outputFlux_old -0.000253755, errFlux(5) 0.194679, sum(errFlux(7)) 1.38264
8, ot 2, errPsi(0) 0.118814, psiXyl -2677.84, psiXyl_old -2394.81 size 172, errRatio flux 0.169573, outputFlux -0.0168717, outputFlux_old -0.0140107, errFlux(5) 0.2042, sum(errFlux(7)) 1.58684
9, ot 2, errPsi(0) 0.118814, psiXyl -2673.37, psiXyl_old -2390.95 size 172, errRatio flux 0.144551, outputFlux -0.000606286, outputFlux_old -0.000518647, errFlux(5) 0.2042, sum(errFlux(7)) 1.75581
10, ot 2, errPsi(0) 0.118814, psiXyl -2696.42, psiXyl_old -2410.53 size 172, errRatio flux 0.145042, outputFlux -0.000298641, outputFlux_old -0.000255325, errFlux(5) 0.2042, sum(errFlux(7)) 1.92546
11, ot 2, errPsi(0) 0.118814, psiXyl -2688.16, psiXyl_old -2403.52 size 172, errRatio flux 0.145154, outputFlux -0.000297109, outputFlux_old -0.000253982, errFlux(5) 0.2042, sum(errFlux(7)) 2.09526
12, ot 2, errPsi(0) 0.118814, psiXyl -2679.82, psiXyl_old -2396.42 size 172, errRatio flux 0.145218, outputFlux -0.000295697, outputFlux_old -0.000252756, errFlux(5) 0.2042, sum(errFlux(7)) 2.26515
13, ot 2, errPsi(0) 0.118814, psiXyl -2671.58, psiXyl_old -2389.39 size 172, errRatio flux 0.163926, outputFlux -0.017401, outputFlux_old -0.0145485, errFlux(5) 0.2042, sum(errFlux(7)) 2.46122
