psi err 

0, ot 2, errPsi(0) 1.30638, psiXyl -1429.5, psiXyl_old -619.8 size 172, errRatio flux 2.72986, outputFlux -0.000217297, outputFlux_old -0.000810487, errFlux(5) 2.72986, sum(errFlux(7)) 2.72986
1, ot 2, errPsi(0) 1.30638, psiXyl -1427.16, psiXyl_old -619.8 size 172, errRatio flux 2.76259, outputFlux -0.00010611, outputFlux_old -0.00039925, errFlux(5) 2.76259, sum(errFlux(7)) 5.49246
2, ot 2, errPsi(0) 1.30638, psiXyl -1424.1, psiXyl_old -619.8 size 172, errRatio flux 2.76106, outputFlux -0.000105706, outputFlux_old -0.000397568, errFlux(5) 2.76259, sum(errFlux(7)) 8.25351
3, ot 2, errPsi(0) 1.30638, psiXyl -1421.13, psiXyl_old -619.8 size 172, errRatio flux 2.78288, outputFlux -0.000104425, outputFlux_old -0.000395027, errFlux(5) 2.78288, sum(errFlux(7)) 11.0364
4, ot 2, errPsi(0) 1.30638, psiXyl -1418.12, psiXyl_old -619.8 size 172, errRatio flux 3.9946, outputFlux -0.00483259, outputFlux_old -0.0241369, errFlux(5) 3.9946, sum(errFlux(7)) 15.031
5, ot 2, errPsi(0) 1.30638, psiXyl -1416.11, psiXyl_old -619.8 size 172, errRatio flux 2.76182, outputFlux -0.00010614, outputFlux_old -0.00039928, errFlux(5) 3.9946, sum(errFlux(7)) 17.7928
6, ot 2, errPsi(0) 1.30638, psiXyl -1424.36, psiXyl_old -619.8 size 172, errRatio flux 2.75992, outputFlux -0.00010575, outputFlux_old -0.000397611, errFlux(5) 3.9946, sum(errFlux(7)) 20.5527
7, ot 2, errPsi(0) 1.30638, psiXyl -1421.79, psiXyl_old -619.8 size 172, errRatio flux 2.76041, outputFlux -0.000105275, outputFlux_old -0.000395876, errFlux(5) 3.9946, sum(errFlux(7)) 23.3132
8, ot 2, errPsi(0) 1.30638, psiXyl -1419.07, psiXyl_old -619.8 size 172, errRatio flux 4.65459, outputFlux -0.00414737, outputFlux_old -0.0234517, errFlux(5) 4.65459, sum(errFlux(7)) 27.9677
9, ot 2, errPsi(0) 1.30638, psiXyl -1417.29, psiXyl_old -619.8 size 172, errRatio flux 2.73126, outputFlux -0.000216508, outputFlux_old -0.000807845, errFlux(5) 4.65459, sum(errFlux(7)) 30.699
10, ot 2, errPsi(0) 1.30638, psiXyl -1424.91, psiXyl_old -619.8 size 172, errRatio flux 2.7574, outputFlux -0.000105994, outputFlux_old -0.000398261, errFlux(5) 4.65459, sum(errFlux(7)) 33.4564
11, ot 2, errPsi(0) 1.30638, psiXyl -1422.23, psiXyl_old -619.8 size 172, errRatio flux 2.76341, outputFlux -0.000105302, outputFlux_old -0.000396295, errFlux(5) 4.65459, sum(errFlux(7)) 36.2198
12, ot 2, errPsi(0) 1.30638, psiXyl -1419.38, psiXyl_old -619.8 size 172, errRatio flux 2.76683, outputFlux -0.000104718, outputFlux_old -0.000394454, errFlux(5) 4.65459, sum(errFlux(7)) 38.9866
13, ot 2, errPsi(0) 1.30638, psiXyl -1416.55, psiXyl_old -619.8 size 172, errRatio flux 4.08246, outputFlux -0.00471452, outputFlux_old -0.0239614, errFlux(5) 4.65459, sum(errFlux(7)) 43.0691
14, ot 2, errPsi(0) 1.30638, psiXyl -1414.62, psiXyl_old -619.8 size 172, errRatio flux 2.72311, outputFlux -0.000107328, outputFlux_old -0.000399596, errFlux(5) 4.65459, sum(errFlux(7)) 45.7922
15, ot 2, errPsi(0) 1.30638, psiXyl -1421.98, psiXyl_old -619.8 size 172, errRatio flux 2.72343, outputFlux -0.000106848, outputFlux_old -0.00039784, errFlux(5) 4.65459, sum(errFlux(7)) 48.5157
16, ot 2, errPsi(0) 1.30638, psiXyl -1419.09, psiXyl_old -619.8 size 172, errRatio flux 2.7777, outputFlux -0.000104308, outputFlux_old -0.000394045, errFlux(5) 4.65459, sum(errFlux(7)) 51.2933
17, ot 2, errPsi(0) 1.30638, psiXyl -1416.4, psiXyl_old -619.8 size 172, errRatio flux 4.38564, outputFlux -0.00438861, outputFlux_old -0.0236354, errFlux(5) 4.65459, sum(errFlux(7)) 55.679
18, ot 2, errPsi(0) 1.30638, psiXyl -1414.55, psiXyl_old -619.8 size 172, errRatio flux 2.72656, outputFlux -0.000216267, outputFlux_old -0.000805932, errFlux(5) 4.65459, sum(errFlux(7)) 58.4055
19, ot 2, errPsi(0) 1.30638, psiXyl -1422.81, psiXyl_old -619.8 size 172, errRatio flux 2.72375, outputFlux -0.000107018, outputFlux_old -0.000398508, errFlux(5) 4.65459, sum(errFlux(7)) 61.1293
