Exud_tot,Exud_liq,Exud_ads,Exud_ads_soil,Exud_ads_roots,Exud_decay
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
4.5451282645172024e-08,9.507436560432013e-10,4.4458926891873823e-08,0.0,4.4458926891873823e-08,4.1612097255004765e-11
9.216510094634994e-08,9.77611700685633e-10,9.110220130605992e-08,0.0,9.110220130605993e-08,8.528793960443334e-11
1.4014145487713458e-07,1.0046877368046503e-09,1.3900659556081782e-07,0.0,1.3900659556081782e-07,1.3017157951210732e-10
1.89380344437544e-07,1.0317952656255016e-09,1.8817228475022266e-07,0.0,1.881722847502227e-07,1.7626442169584088e-10
2.3988176962759044e-07,1.0589345117334285e-09,2.3859926739613467e-07,0.0,2.3859926739613467e-07,2.235677197222764e-10
2.916457304472849e-07,1.0861056625736593e-09,2.902875420452029e-07,0.0,2.902875420452029e-07,2.7208273950848764e-10
3.4467222689663875e-07,1.1133089046771224e-09,3.4323710723281954e-07,0.0,3.4323710723281954e-07,3.218107591420278e-10
3.9896125897566197e-07,1.140544424042356e-09,3.9744796148288085e-07,0.0,3.974479614828809e-07,3.727530687388649e-10
4.545128266843652e-07,1.1678124064524756e-09,4.529201033076068e-07,0.0,4.529201033076068e-07,4.2491097030592366e-10
5.11326930022757e-07,1.1951130377279354e-09,5.096535312074208e-07,0.0,5.096535312074208e-07,4.782857776081334e-10
5.694035689908475e-07,1.2224465039237327e-09,5.676482436708837e-07,0.0,5.676482436708837e-07,5.328788160398635e-10
6.28742743588645e-07,1.2498129914793769e-09,6.269042391746649e-07,0.0,6.269042391746649e-07,5.886914225006188e-10
6.893444538161569e-07,1.2772126873289227e-09,6.87421516183553e-07,0.0,6.87421516183553e-07,6.45724945274886e-10
7.512086996733908e-07,1.304645778977628e-09,7.492000731504971e-07,0.0,7.492000731504972e-07,7.03980743915976e-10
8.143354811603549e-07,1.3321124545510156e-09,8.122399085166701e-07,0.0,8.122399085166703e-07,7.634601891337619e-10
8.787247982770572e-07,1.3596129028214447e-09,8.765410207115496e-07,0.0,8.765410207115497e-07,8.241646626861835e-10
9.443766510235026e-07,1.3871473111325924e-09,9.421034081521583e-07,0.0,9.421034081521584e-07,8.860955602118722e-10
1.0112910393996991e-06,1.4147158711801014e-09,1.0089270692428505e-06,0.0,1.0089270692428505e-06,9.492542856684794e-10
1.0794679634056506e-06,1.4423187739906768e-09,1.0770120023783643e-06,0.0,1.0770120023783645e-06,1.013642253295564e-09
1.1489074230413643e-06,1.4699204504780903e-09,1.1463582432296812e-06,0.0,1.1463582432296812e-06,1.0792593612052446e-09
1.2196094183068424e-06,1.4975481361244879e-09,1.2169657635310697e-06,0.0,1.2169657635310697e-06,1.1461066396483974e-09
1.2915739492020905e-06,1.5252058689468636e-09,1.2888345580142793e-06,0.0,1.2888345580142793e-06,1.2141853188641546e-09
1.3648010157271134e-06,1.5528937625972807e-09,1.3619646253247731e-06,0.0,1.3619646253247731e-06,1.2834966397433628e-09
1.4392906178819166e-06,1.580611933044333e-09,1.436355964098714e-06,0.0,1.4363559640987141e-06,1.3540418501585939e-09
1.5150427556665043e-06,1.60836049773092e-09,1.512008572963841e-06,0.0,1.5120085729638412e-06,1.4258222049326288e-09
1.592057429080878e-06,1.6361395754761748e-09,1.588922450539595e-06,0.0,1.5889224505395952e-06,1.4988389658067015e-09
1.6703346381250439e-06,1.6639492863804427e-09,1.667097595437254e-06,0.0,1.667097595437254e-06,1.5730934014092238e-09
1.7498743827990074e-06,1.6917897517337554e-09,1.7465340062600487e-06,0.0,1.7465340062600489e-06,1.6485867872250228e-09
1.8306766631027752e-06,1.7196610939285166e-09,1.8272316816032815e-06,0.0,1.8272316816032817e-06,1.7253204055651168e-09
1.912741479036343e-06,1.7475634363759626e-09,1.909190620054431e-06,0.0,1.909190620054431e-06,1.8032955455370399e-09
1.996068830599719e-06,1.7754969034269129e-09,1.992410820193276e-06,0.0,1.992410820193276e-06,1.8825135030157634e-09
2.080658717792904e-06,1.8034616202966107e-09,2.076892280591993e-06,0.0,2.076892280591993e-06,1.9629755806152002e-09
2.1665111406159066e-06,1.8314577129937756e-09,2.162634999815252e-06,0.0,2.162634999815252e-06,2.0446830876602906e-09
2.253626099068725e-06,1.8594853082538655e-09,2.2496389764203113e-06,0.0,2.2496389764203113e-06,2.1276373401597063e-09
2.342003593151362e-06,1.8875445334762873e-09,2.3379042089571067e-06,0.0,2.3379042089571067e-06,2.21183966077916e-09
2.4316436228638264e-06,1.9156355166656694e-09,2.4274306959683458e-06,0.0,2.4274306959683458e-06,2.2972913788153363e-09
2.5225461882061223e-06,1.943933839867937e-09,2.5182182642564427e-06,0.0,2.5182182642564427e-06,2.3839901098125377e-09
2.6134487535492487e-06,1.945435639346151e-09,2.6090325374571713e-06,0.0,2.6090325374571713e-06,2.4707804527303836e-09
2.7043513188924645e-06,1.946944115703097e-09,2.6998467374059363e-06,0.0,2.6998467374059363e-06,2.5576373708249273e-09
2.7952538842357718e-06,1.9484541017780015e-09,2.790660869204152e-06,0.0,2.790660869204152e-06,2.6445609298417827e-09
2.886156449579173e-06,1.9499655901893524e-09,2.8814749327982163e-06,0.0,2.8814749327982167e-06,2.731551190766718e-09
2.9770590149226684e-06,1.951478573510155e-09,2.9722889281345008e-06,0.0,2.972288928134501e-06,2.818608214657534e-09
3.067961580266257e-06,1.9529930452209173e-09,3.0631028551583924e-06,0.0,3.063102855158393e-06,2.9057320626437517e-09
3.1588641456099414e-06,1.9545089996208256e-09,3.153916713814393e-06,0.0,3.1539167138143933e-06,2.9929227959272055e-09
3.24976671095372e-06,1.9560264317478334e-09,3.2447305040461897e-06,0.0,3.2447305040461897e-06,3.0801804757825957e-09
3.340669276297594e-06,1.9575453373064378e-09,3.335544225796729e-06,0.0,3.3355442257967292e-06,3.1675051635579907e-09
3.431571841641564e-06,1.959065712602577e-09,3.4263578790082862e-06,0.0,3.4263578790082866e-06,3.25489692067528e-09
3.5224744069856324e-06,1.960587554484906e-09,3.5171714636225174e-06,0.0,3.517171463622518e-06,3.3423558086306076e-09
3.613376972329798e-06,1.962110860291849e-09,3.607984979580511e-06,0.0,3.6079849795805113e-06,3.429881888994742e-09
3.7042795376740638e-06,1.963635627803781e-09,3.698798426822846e-06,0.0,3.6987984268228464e-06,3.517475223413443e-09
3.7951821030184264e-06,1.9651618551999973e-09,3.7896118052896184e-06,0.0,3.789611805289619e-06,3.6051358736077927e-09
3.886084668362889e-06,1.9666895410198276e-09,3.880425114920494e-06,0.0,3.880425114920494e-06,3.692863901374496e-09
3.9769872337074495e-06,1.968218684127604e-09,3.971238355654735e-06,0.0,3.971238355654735e-06,3.780659368586167e-09
4.067889799052111e-06,1.9697492836809585e-09,4.062051527431238e-06,0.0,4.062051527431238e-06,3.868522337191605e-09
4.158792364396869e-06,1.9712813391014676e-09,4.152864630188551e-06,0.0,4.152864630188551e-06,3.956452869216034e-09
4.249694929741727e-06,1.972814850051649e-09,4.243677663864916e-06,0.0,4.243677663864916e-06,4.0444510267613355e-09
4.3405974950866865e-06,1.974349816409808e-09,4.3344906283982716e-06,0.0,4.334490628398272e-06,4.13251687200628e-09
4.4315000604317476e-06,1.9758862382489634e-09,4.425303523726291e-06,0.0,4.425303523726291e-06,4.220650467206735e-09
4.522402625776909e-06,1.977424115818282e-09,4.516116349786393e-06,0.0,4.516116349786393e-06,4.3088518746958526e-09
4.613305191122173e-06,1.9789634495261246e-09,4.606929106515761e-06,0.0,4.606929106515761e-06,4.397121156884283e-09
4.704207756467535e-06,1.980504239924761e-09,4.69774179385135e-06,0.0,4.69774179385135e-06,4.485458376260335e-09
4.795110321812999e-06,1.982046487696526e-09,4.788554411729913e-06,0.0,4.788554411729913e-06,4.573863595390168e-09
4.886012887158566e-06,1.9835901936413454e-09,4.879366960088007e-06,0.0,4.879366960088007e-06,4.66233687691794e-09
4.976915452504235e-06,1.9851353590494827e-09,4.9701794388616185e-06,0.0,4.9701794388616185e-06,4.750878283565582e-09
5.067818017850002e-06,1.986681984200748e-09,5.0609918479876685e-06,0.0,5.0609918479876685e-06,4.839487878134227e-09
5.1587205831958764e-06,1.988230070434603e-09,5.151804187401939e-06,0.0,5.151804187401939e-06,4.928165723502721e-09
5.249623148541851e-06,1.989779619010801e-09,5.242616457040211e-06,0.0,5.242616457040211e-06,5.016911882628744e-09
5.340525713887929e-06,1.9913306311687774e-09,5.3334286568382105e-06,0.0,5.3334286568382105e-06,5.105726418548839e-09
5.431428279234108e-06,1.9928831082126586e-09,5.424240786731518e-06,0.0,5.424240786731518e-06,5.1946093943784896e-09
5.522330844580391e-06,1.994437051505169e-09,5.515052846655575e-06,0.0,5.515052846655575e-06,5.2835608733122444e-09
5.613233409926774e-06,1.9959924624621896e-09,5.605864836545688e-06,0.0,5.605864836545688e-06,5.372580918623872e-09
5.704135975201469e-06,1.997549317778868e-09,5.69667675629012e-06,0.0,5.69667675629012e-06,5.4616695935714584e-09
5.840489823100106e-06,2.919558855478743e-09,5.831979658500691e-06,0.0,5.831979658500692e-06,5.5906057439353346e-09
5.978106206640373e-06,2.9493666780677295e-09,5.969435168060345e-06,0.0,5.969435168060346e-06,5.721671901961754e-09
6.116985125809525e-06,2.9792940705714673e-09,6.108151729229059e-06,0.0,6.10815172922906e-06,5.854102509894415e-09
6.25712658060756e-06,3.009215447021393e-09,6.248129469498042e-06,0.0,6.248129469498043e-06,5.987895662495704e-09
6.398530571034483e-06,3.0391336912362385e-09,6.389368387780561e-06,0.0,6.389368387780561e-06,6.1230495626859005e-09
6.5411970970902904e-06,3.06905148238914e-09,6.53186848299913e-06,0.0,6.531868482999131e-06,6.259562608773233e-09
6.685126158774986e-06,3.098971334687753e-09,6.6756297540598296e-06,0.0,6.6756297540598296e-06,6.397433380467123e-09
6.830317756088572e-06,3.1288956147285746e-09,6.820652199847467e-06,0.0,6.820652199847468e-06,6.53666062637538e-09
6.976771889031039e-06,3.158826556712669e-09,6.966935819221539e-06,0.0,6.966935819221539e-06,6.677243252787595e-09
7.124488557602397e-06,3.1887662758151187e-09,7.114480611012992e-06,0.0,7.114480611012993e-06,6.819180313587938e-09
7.2734677618026376e-06,3.2187167799795297e-09,7.263286574021495e-06,0.0,7.263286574021496e-06,6.962471001162752e-09
7.423709501631769e-06,3.248679980343433e-09,7.413353707013237e-06,0.0,7.413353707013238e-06,7.107114638186829e-09
7.575213777089788e-06,3.2786577004812107e-09,7.564682008719117e-06,0.0,7.564682008719117e-06,7.2531106701880395e-09
7.727980588176695e-06,3.308651684624552e-09,7.717271477833268e-06,0.0,7.717271477833268e-06,7.400458658803167e-09
7.882009934892486e-06,3.3386636049830494e-09,7.871122113011854e-06,0.0,7.871122113011854e-06,7.549158275649261e-09
8.037301817237175e-06,3.3686950679913825e-09,8.026233912872034e-06,0.0,8.026233912872035e-06,7.69920929714919e-09
8.193856235210752e-06,3.3987476165896826e-09,8.182606875989799e-06,0.0,8.182606875989799e-06,7.850611604362212e-09
8.351673188813215e-06,3.4287641651814796e-09,8.340241061958269e-06,0.0,8.34024106195827e-06,8.00336268976415e-09
8.510752678044567e-06,3.458758517519796e-09,8.499136458925642e-06,0.0,8.499136458925644e-06,8.157460601405525e-09
8.67109470290481e-06,3.48877044717384e-09,8.659293027350886e-06,0.0,8.659293027350888e-06,8.312905106750731e-09
8.832699263393943e-06,3.518801660470595e-09,8.820710765626993e-06,0.0,8.820710765626995e-06,8.469696106477906e-09
8.995566359511965e-06,3.5488538078867984e-09,8.983389672108962e-06,0.0,8.983389672108964e-06,8.627833595117293e-09
9.159695991258876e-06,3.5789284831790677e-09,9.147329745118577e-06,0.0,9.147329745118579e-06,8.787317657119107e-09
9.325088158634675e-06,3.609027228020062e-09,9.312530982943429e-06,0.0,9.31253098294343e-06,8.948148463226866e-09
9.491742861639374e-06,3.63915153620869e-09,9.478993383836032e-06,0.0,9.478993383836032e-06,9.110326267133219e-09
9.659660100272964e-06,3.6693028575023878e-09,9.64671694601307e-06,0.0,9.64671694601307e-06,9.273851402392904e-09
9.828839874535443e-06,3.699482601111261e-09,9.815701667654762e-06,0.0,9.815701667654763e-06,9.438724279569998e-09
9.999282184426823e-06,3.729692138889451e-09,9.985947546904333e-06,0.0,9.985947546904333e-06,9.604945383599137e-09
1.01709870299471e-05,3.759932808254473e-09,1.01574545818675e-05,0.0,1.0157454581867502e-05,9.772515271342252e-09
1.0343954411096264e-05,3.790205914862332e-09,1.0330222770612078e-05,0.0,1.033022277061208e-05,9.941434569324529e-09
1.0518184327874334e-05,3.820512735062303e-09,1.0504252111167639e-05,0.0,1.0504252111167639e-05,1.0111703971634587e-08
1.06936767802813e-05,3.850854518153234e-09,1.067954260152517e-05,0.0,1.067954260152517e-05,1.028332423797552e-08
1.0870431768317162e-05,3.8812324884603935e-09,1.0856094239636845e-05,0.0,1.0856094239636847e-05,1.0456296191854688e-08
1.1048449291981933e-05,3.911647847249987e-09,1.1033907023415782e-05,0.0,1.1033907023415784e-05,1.063062071890127e-08
1.1227729351275599e-05,3.942101774496658e-09,1.12129809507358e-05,0.0,1.1212980950735802e-05,1.0806298765301681e-08
1.1408271946198177e-05,3.97259543051715e-09,1.1393316019431317e-05,0.0,1.1393316019431317e-05,1.0983331336343776e-08
1.1590077076749659e-05,4.003408843636428e-09,1.1574911947953811e-05,0.0,1.1574911947953813e-05,1.1161719952213334e-08
1.1771882207301613e-05,4.006528514154618e-09,1.1756535405930048e-05,0.0,1.1756535405930051e-05,1.1340272857407319e-08
1.1953687337853665e-05,4.009655726851953e-09,1.1938158718628548e-05,0.0,1.1938158718628548e-05,1.1518963498264787e-08
1.2135492468405819e-05,4.0127858888640914e-09,1.2119781890510281e-05,0.0,1.2119781890510281e-05,1.1697792006675051e-08
1.231729759895808e-05,4.015919004790805e-09,1.2301404921443058e-05,0.0,1.2301404921443058e-05,1.1876758510230474e-08
1.2499102729510435e-05,4.01905507842424e-09,1.2483027811295327e-05,0.0,1.2483027811295327e-05,1.2055863136684651e-08
1.2680907860062897e-05,4.022194113562328e-09,1.2664650559935386e-05,0.0,1.2664650559935386e-05,1.2235106013951874e-08
