% Model:              rhizosphere_equilibrium.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jan 27 2020, 10:14
% Dimension:          1
% Nodes:              1981
% Expressions:        15
% Description:        Abhängige Variable c
% R                       c (g/cm^3) @ t=0         c (g/cm^3) @ t=86400     c (g/cm^3) @ t=1.728E5   c (g/cm^3) @ t=2.592E5   c (g/cm^3) @ t=3.456E5   c (g/cm^3) @ t=4.32E5    c (g/cm^3) @ t=5.184E5   c (g/cm^3) @ t=6.048E5   c (g/cm^3) @ t=6.912E5   c (g/cm^3) @ t=7.776E5   c (g/cm^3) @ t=8.64E5    c (g/cm^3) @ t=9.504E5   c (g/cm^3) @ t=1.0368E6  c (g/cm^3) @ t=1.1232E6  c (g/cm^3) @ t=1.2096E6
0.18799999999999856       0.001                    9.999997909444405E-4     9.998769313128955E-4     9.987564574137366E-4     9.958867000587688E-4     9.91393352036099E-4      9.857392801734203E-4     9.793542580618401E-4     9.72566045297133E-4      9.656042398332095E-4     9.58621528166533E-4      9.51712808929358E-4      9.449396439391068E-4     9.383417712409554E-4     9.319432181253923E-4
0.18899999999999853       0.001                    9.99999819684838E-4      9.998868010678652E-4     9.9882724223224E-4       9.960702745657394E-4     9.91713169534045E-4      9.86197336176718E-4      9.799423619668006E-4     9.732715853468634E-4     9.664141694590576E-4     9.595234370729662E-4     9.526955440867222E-4     9.459932626527165E-4     9.394575326536233E-4     9.331135465420602E-4
0.1899999999999985        0.001                    9.999998445551562E-4     9.998959187672222E-4     9.988942932117719E-4     9.962463803917434E-4     9.920222934482934E-4     9.866422811885293E-4     9.805156541961638E-4     9.739611799712728E-4     9.672074226158795E-4     9.604082210640321E-4     9.536609067944167E-4     9.470294069958169E-4     9.405558202479227E-4     9.342664696920845E-4
0.1909999999999985        0.001                    9.999998660643768E-4     9.999043382711483E-4     9.98957789257125E-4      9.964152871363447E-4     9.923210345461216E-4     9.87074436231435E-4      9.810744497068525E-4     9.746351307842818E-4     9.67984284880418E-4      9.612761495753397E-4     9.546091510840048E-4     9.480483167395086E-4     9.416368609556983E-4     9.3540220317733E-4
0.19199999999999848       0.001                    9.999998846563335E-4     9.999121098714973E-4     9.99017901734277E-4      9.965772561804165E-4     9.926096962572669E-4     9.874941161381308E-4     9.816190583152918E-4     9.752937350764689E-4     9.6874503812785E-4       9.621274888094969E-4     9.555405281134973E-4     9.49050229052781E-4      9.427008793060746E-4     9.365209603459088E-4
0.19299999999999845       0.001                    9.9999990071779E-4       9.999192805050057E-4     9.99074794733108E-4      9.967325408741638E-4     9.928885747913431E-4     9.879016296252979E-4     9.821497847461343E-4     9.759372858514124E-4     9.694899605630518E-4     9.629625017650049E-4     9.564552861952919E-4     9.500353785308271E-4     9.437480974548558E-4     9.376229523225204E-4
0.19399999999999842       0.001                    9.999999145855563E-4     9.999258939555479E-4     9.991286253236782E-4     9.968813867232843E-4     9.93157959255021E-4      9.882972793676243E-4     9.82666928681043E-4      9.765660718618512E-4     9.702193267514434E-4     9.637814482645877E-4     9.573536708234052E-4     9.510039972225395E-4     9.447787352130289E-4     9.387083880378396E-4
0.1949999999999984        0.001                    9.999999265527465E-4     9.999319910458482E-4     9.9917954380609E-4       9.970240315732033E-4     9.934181317689291E-4     9.886813620719585E-4     9.831707848075174E-4     9.771803776456912E-4     9.709334076494474E-4     9.645845849829697E-4     9.582359247000419E-4     9.519563146572184E-4     9.457930100743921E-4     9.397774742569935E-4
0.1959999999999984        0.001                    9.999999368742833E-4     9.99937609819096E-4      9.992276939539795E-4     9.971607057912956E-4     9.936693675842306E-4     9.890541685515805E-4     9.836616428677916E-4     9.777804835619007E-4     9.716324706345825E-4     9.653721654741395E-4     9.591022877615364E-4     9.528925578705337E-4     9.467911372423487E-4     9.40830415607162E-4
0.19699999999999837       0.001                    9.999999457717278E-4     9.99942785710868E-4      9.992732132516739E-4     9.972916324470387E-4     9.939119351988332E-4     9.894159838005723E-4     9.841397877077994E-4     9.783666658262906E-4     9.723167795352321E-4     9.661444401981343E-4     9.59952997203693E-4      9.538129514297775E-4     9.477733296558989E-4     9.418674146043308E-4
0.19799999999999834       0.001                    9.999999534375259E-4     9.999475517117784E-4     9.993162331250604E-4     9.974170274900153E-4     9.941460964731945E-4     9.897670870682666E-4     9.846054993262307E-4     9.789391965472226E-4     9.729865946601055E-4     9.669016565473726E-4     9.607882875065627E-4     9.547177174584323E-4     9.487397980148753E-4     9.428886716792382E-4
0.19899999999999832       0.001                    9.999999600387257E-4     9.999519385212412E-4     9.993568791662336E-4     9.97537099925718E-4      9.943721067456697E-4     9.901077519337605E-4     9.850590529236665E-4     9.794983437612515E-4     9.736421728274217E-4     9.676440588725608E-4     9.616083904586872E-4     9.556070756600992E-4     9.496907508044348E-4     9.438943852025384E-4
0.1999999999999983        0.001                    9.999999657202422E-4     9.999559746927556E-4     9.993952713519638E-4     9.97652051989089E-4      9.945902149473707E-4     9.904382463804696E-4     9.855007189518055E-4     9.800443714687267E-4     9.742837673938383E-4     9.683718885081997E-4     9.624135351808337E-4     9.564812433418079E-4     9.506263943188576E-4     9.4488475150922E-4
0.2009999999999983        0.001                    9.99999970607709E-4      9.99959686771073E-4      9.994315242560687E-4     9.977620793157353E-4     9.94800663716488E-4      9.90758832870701E-4      9.85930763162783E-4      9.805775396693676E-4     9.749116282831425E-4     9.690853837977174E-4     9.632039481492616E-4     9.573404354367398E-4     9.515469326846607E-4     9.458599649223041E-4
0.20199999999999826       0.001                    9.999999748099774E-4     9.999630994216252E-4     9.994657472557446E-4     9.978673711107818E-4     9.95003689512035E-4      9.910697684202279E-4     9.863494466585854E-4     9.810981043978154E-4     9.755260020147418E-4     9.697847801182556E-4     9.639798532185198E-4     9.581848645264026E-4     9.524525678830855E-4     9.468202177758476E-4
0.20299999999999824       0.001                    9.99999978421303E-4      9.999662355525706E-4     9.994980447319407E-4     9.979681103152972E-4     9.951995227269802E-4     9.913713046728436E-4     9.86757025940552E-4      9.816063177591975E-4     9.761271317319495E-4     9.70470309905127E-4      9.647414716438411E-4     9.590147408622641E-4     9.533434997719553E-4     9.477657004372925E-4
0.2039999999999982        0.001                    9.999999815232517E-4     9.999691164298081E-4     9.995285162638483E-4     9.980644737702653E-4     9.953883878007135E-4     9.9166368797487E-4       9.871537529589718E-4     9.821024279646898E-4     9.767152572301083E-4     9.711422026759671E-4     9.654890221031169E-4     9.59830272386898E-4      9.542199261069519E-4     9.486966013291684E-4
0.20499999999999818       0.001                    9.999999841863675E-4     9.999717617852869E-4     9.99557256817592E-4      9.981566323780504E-4     9.955705033308274E-4     9.919471594496034E-4     9.875398751627662E-4     9.825866793671016E-4     9.77290614984554E-4      9.718006850546011E-4     9.662227207185009E-4     9.606316647546394E-4     9.550820425623271E-4     9.496131069501902E-4
0.20599999999999818       0.001                    9.99999986471625E-4      9.999741899189485E-4     9.99584356929207E-4      9.982447512613226E-4     9.95746082184155E-4      9.922219550716697E-4     9.879156355492571E-4     9.830593124964895E-4     9.778534381784383E-4     9.724459807946498E-4     9.669427810776538E-4     9.614191213517976E-4     9.559300427510817E-4     9.505154018957699E-4
0.20699999999999816       0.001                    9.999999884316992E-4     9.999764177946087E-4     9.996099028819884E-4     9.98328989919414E-4      9.959153316070396E-4     9.924883057412758E-4     9.8828127271401E-4       9.835205640958032E-4     9.784039567304304E-4     9.730783108028817E-4     9.67649414254654E-4      9.621928433164326E-4     9.567641182446247E-4     9.51403668877964E-4
0.20799999999999813       0.001                    9.999999901120654E-4     9.999784611300839E-4     9.996339768783098E-4     9.984095023820748E-4     9.960784533347992E-4     9.92746437358319E-4      9.886370209007543E-4     9.839706671565679E-4     9.789423973223098E-4     9.736978931623439E-4     9.683428288305867E-4     9.629530295577303E-4     9.575844585919502E-4     9.522780887448811E-4
0.2089999999999981        0.001                    9.999999915519654E-4     9.999803344818558E-4     9.996566572059995E-4     9.984864373605994E-4     9.962356437003394E-4     9.92996570896352E-4      9.889831100513668E-4     9.844098509546137E-4     9.794689834264605E-4     9.743049431552756E-4     9.690232309138387E-4     9.636998767749869E-4     9.583912513383438E-4     9.531388404995769E-4
0.20999999999999808       0.001                    9.999999927852385E-4     9.999820513245587E-4     9.996780183993768E-4     9.985599383963073E-4     9.963870937418936E-4     9.932389224763668E-4     9.893197658559123E-4     9.848383410858534E-4     9.799839353332807E-4     9.748996732858251E-4     9.69690824160114E-4      9.644335794762316E-4     9.591846820436418E-4     9.539861013184504E-4
0.21099999999999808       0.001                    9.999999938410532E-4     9.99983624125556E-4      9.996981313950444E-4     9.986301440063584E-4     9.965329893098505E-4     9.934737034403749E-4     9.896472098027398E-4     9.852563595021003E-4     9.804874701785208E-4     9.754822933025913E-4     9.703458097921802E-4     9.651543299965014E-4     9.599649343000761E-4     9.548200465691679E-4
0.21199999999999805       0.001                    9.999999947445343E-4     9.99985064414863E-4      9.997170636825347E-4     9.986971878268832E-4     9.966735111726314E-4     9.937011204247763E-4     9.899656592286107E-4     9.856641245469474E-4     9.8097980197056E-4       9.760530102209893E-4     9.709883866193759E-4     9.658623185157885E-4     9.607321897497014E-4     9.556408498281322E-4
0.21299999999999802       0.001                    9.999999955173156E-4     9.99986382850682E-4      9.997348794499193E-4     9.987611987534218E-4     9.968088351215987E-4     9.93921375433474E-4      9.902753273688626E-4     9.860618509916885E-4     9.814611416176242E-4     9.766120283454655E-4     9.716187510568786E-4     9.665577330766809E-4     9.614866281014481E-4     9.564486828975173E-4
0.213999999999998         0.001                    9.999999961780113E-4     9.99987589280767E-4      9.997516397244784E-4     9.98822301078663E-4      9.96939132074954E-4      9.94134665910733E-4      9.90576423407597E-4      9.864497500712934E-4     9.819316969549652E-4     9.771595492915738E-4     9.722370971447609E-4     9.672407596017067E-4     9.622284271478066E-4     9.572437158218876E-4
0.21499999999999797       0.001                    9.999999967426315E-4     9.999886927998664E-4     9.997674025085403E-4     9.988806146274693E-4     9.970645681806013E-4     9.943411848137437E-4     9.908691525278691E-4     9.868280295204283E-4     9.823916727720002E-4     9.776957720079174E-4     9.728436165668379E-4     9.679115819104063E-4     9.629577627811637E-4     9.580261169044188E-4
0.21599999999999797       0.001                    9.999999972249392E-4     9.999897018034502E-4     9.997822229105913E-4     9.98936254889201E-4      9.971853049179462E-4     9.945411206848864E-4     9.911537159618838E-4     9.871968936095241E-4     9.82841270839418E-4      9.782208927979752E-4     9.734384986693285E-4     9.685703817361402E-4     9.636748090098078E-4     9.587960527227392E-4
0.21699999999999794       0.001                    9.999999976367578E-4     9.999906240379401E-4     9.997961532717686E-4     9.989893331473268E-4     9.973014991986099E-4     9.947346577236576E-4     9.91430311041169E-4      9.875565431808884E-4     9.832806899362696E-4     9.787351053418152E-4     9.740219304793338E-4     9.69217338742655E-4      9.643797379736204E-4     9.595536881444049E-4
0.21799999999999792       0.001                    9.999999979882406E-4     9.99991466647639E-4      9.998092432878384E-4     9.990399566063247E-4     9.97413303466023E-4      9.949219758582533E-4     9.91699131246737E-4      9.879071756848548E-4     9.837101258770293E-4     9.792386007177164E-4     9.745940967231544E-4     9.698526305404126E-4     9.650727199594724E-4     9.602991863420338E-4
0.2189999999999979        0.001                    9.999999982881012E-4     9.999922362185483E-4     9.99821540126769E-4      9.990882285158943E-4     9.975208657938836E-4     9.9510325081678E-4       9.919603662591953E-4     9.882489852159704E-4     9.841297715386514E-4     9.79731567423693E-4      9.751551798444426E-4     9.704764327027079E-4     9.657539234163339E-4     9.610327088080994E-4
0.2199999999999979        0.001                    9.999999985438174E-4     9.999929388192646E-4     9.998330885420043E-4     9.991342482924671E-4     9.97624329983456E-4      9.952786541980749E-4     9.922142020088172E-4     9.88582162549211E-4      9.84539816887614E-4      9.802141913989437E-4     9.757053600222211E-4     9.710889187815734E-4     9.664235149701164E-4     9.617544153694155E-4
0.22099999999999786       0.001                    9.999999987617984E-4     9.999935800391144E-4     9.998439309815488E-4     9.991781116380461E-4     9.977238356596813E-4     9.954483535421189E-4     9.924608207255432E-4     9.889068951762295E-4     9.849404490069517E-4     9.806866560452241E-4     9.762448151887571E-4     9.716902603234947E-4     9.670816594382649E-4     9.624644642013147E-4
0.22199999999999784       0.001                    9.999999989475374E-4     9.99994165023706E-4      9.998541076929677E-4     9.99219910656371E-4      9.978195183660923E-4     9.956125124000166E-4     9.927004009889114E-4     9.89223367341614E-4      9.853318521232954E-4     9.811491422481544E-4     9.76773721047314E-4      9.722806268849465E-4     9.677285198441052E-4     9.631630118415402E-4
0.2229999999999978        0.001                    9.999999991057416E-4     9.999946985080504E-4     9.998636568244112E-4     9.99259733966444E-4      9.979115096585003E-4     9.957712904035362E-4     9.929331177778967E-4     9.895317600791696E-4     9.85714207633899E-4      9.81601828398466E-4      9.772922510897853E-4     9.728601860477522E-4     9.683642574309668E-4     9.638502132038619E-4
0.2239999999999978        0.001                    9.99999999240439E-4      9.999951848473898E-4     9.998726145217707E-4     9.992976668134134E-4     9.97999937197451E-4      9.959248433341768E-4     9.931591425206513E-4     9.898322512482047E-4     9.86087694133675E-4      9.82044890413199E-4      9.778005766142204E-4     9.734291034342847E-4     9.689890316760886E-4     9.645262215914322E-4
0.22499999999999779       0.001                    9.999999993550769E-4     9.999956280458975E-4     9.99881015022069E-4      9.993337911768539E-4     9.980849248394205E-4     9.96073323191757E-4      9.933786431441261E-4     9.901250155698194E-4     9.864524874422299E-4     9.824785017568483E-4     9.78298866742247E-4      9.739875427225211E-4     9.696030003043206E-4     9.651911887098924E-4
0.22599999999999776       0.001                    9.999999994526072E-4     9.999960317833576E-4     9.998888907431962E-4     9.993681858764495E-4     9.98166592726745E-4      9.962168782625E-4        9.935917841235706E-4     9.90410224663189E-4      9.86808760630899E-4      9.829028334624674E-4     9.78787288436401E-4      9.7453566566095E-4       9.70206319301638E-4      9.658452646802388E-4
0.22699999999999773       0.001                    9.999999995355488E-4     9.999963994399687E-4     9.998962723700858E-4     9.994009266751163E-4     9.982450573762678E-4     9.963556531866042E-4     9.937987265318836E-4     9.906880470818362E-4     9.871566840497854E-4     9.83318054152737E-4      9.792660065173731E-4     9.750736320833514E-4     9.707991429284665E-4     9.66488598051468E-4
0.2279999999999977        0.001                    9.999999996060595E-4     9.99996734119387E-4      9.999031889374478E-4     9.994320863795808E-4     9.983204317666903E-4     9.964897890252788E-4     9.939996280888216E-4     9.909586483498817E-4     9.87496425354804E-4      9.83724330061E-4         9.797351836811669E-4     9.756015999234494E-4     9.713816237328455E-4     9.671213358130017E-4
0.2289999999999977        0.001                    9.999999996659794E-4     9.999970386701136E-4     9.99909667909151E-4      9.994617349384466E-4     9.983928254246248E-4     9.966194233272294E-4     9.941946432100268E-4     9.912221909982731E-4     9.878281495347213E-4     9.841218250522645E-4     9.801949805161897E-4     9.761197252294516E-4     9.719539125634205E-4     9.677436234069134E-4
0.22999999999999768       0.001                    9.999999997168808E-4     9.999973157053508E-4     9.99915735254358E-4      9.994899395377767E-4     9.984623445093233E-4     9.967446901945805E-4     9.943839230558884E-4     9.914788346009735E-4     9.881520189382017E-4     9.845107006441805E-4     9.80645555520273E-4      9.766281621784796E-4     9.725161585822904E-4     9.683556047399538E-4
0.23099999999999765       0.001                    9.999999997601051E-4     9.99997567621409E-4      9.999214155205158E-4     9.995167646942144E-4     9.985290918960927E-4     9.968657203482199E-4     9.945676155802019E-4     9.91728735811112E-4      9.88468193300846E-4      9.848911160279974E-4     9.81087065117631E-4      9.771270630908977E-4     9.730685092777075E-4     9.689574221953994E-4
0.23199999999999762       0.001                    9.99999999796797E-4      9.999977966147725E-4     9.99926731903299E-4      9.995422723456907E-4     9.985931672583763E-4     9.969826411925435E-4     9.947458655786318E-4     9.91972048397084E-4      9.887768297722345E-4     9.852632280894986E-4     9.815196636757532E-4     9.776165784445468E-4     9.736111104766503E-4     9.695492166447206E-4
0.2329999999999976        0.001                    9.999999998279332E-4     9.999980046979092E-4     9.99931706313602E-4      9.995665219397285E-4     9.986546671485004E-4     9.970955768796043E-4     9.9491881473695E-4       9.92208923278593E-4      9.890780829429587E-4     9.856271914299131E-4     9.819435035222576E-4     9.780968568888929E-4     9.741441063572552E-4     9.701311274590854E-4
0.2339999999999976        0.001                    9.99999999854345E-4      9.999981937139093E-4     9.999363594416786E-4     9.99589570519395E-4      9.987136850770865E-4     9.972046483726284E-4     9.95086601679049E-4      9.924395085626285E-4     9.893721048716488E-4     9.859831583868164E-4     9.82358734961681E-4      9.785680452590896E-4     9.746676394611443E-4     9.707032925207064E-4
0.23499999999999757       0.001                    9.999999998767425E-4     9.999983653500317E-4     9.999407108185214E-4     9.996114728069287E-4     9.987703115911138E-4     9.973099735089111E-4     9.95249362014713E-4      9.926639495793726E-4     9.89659045111991E-4      9.86331279055013E-4      9.82765506292233E-4      9.790302885899695E-4     9.751818507056304E-4     9.712658482340364E-4
0.23599999999999755       0.001                    9.999999998957288E-4     9.999985211502339E-4     9.99944778874573E-4      9.996322812850739E-4     9.98824634350644E-4      9.974116670620576E-4     9.954072283871384E-4     9.928823889180185E-4     9.899390507397286E-4     9.866717013074086E-4     9.831639638225025E-4     9.794837301299562E-4     9.756868793958258E-4     9.718189295368268E-4
0.23699999999999752       0.001                    9.999999999118173E-4     9.999986625267587E-4     9.999485809958613E-4     9.996520462761652E-4     9.988767382041934E-4     9.975098408035762E-4     9.95560330520186E-4      9.930949664625102E-4     9.902122663796513E-4     9.870045708158615E-4     9.835542518881301E-4     9.7992851135492E-4       9.761828632366445E-4     9.723626699110462E-4
0.2379999999999975        0.001                    9.999999999254466E-4     9.999987907708336E-4     9.999521335776506E-4     9.996708160189911E-4     9.989267052627673E-4     9.976046035638023E-4     9.957087952653604E-4     9.933018194271783E-4     9.90478834232562E-4      9.873300310720267E-4     9.839365128684447E-4     9.803647719819647E-4     9.766699383447145E-4     9.728972013936758E-4
0.2389999999999975        0.001                    9.999999999369888E-4     9.999989070625579E-4     9.999554520756892E-4     9.996886367434855E-4     9.989746149725433E-4     9.976960612921432E-4     9.958527466485023E-4     9.935030823922748E-4     9.907388941022188E-4     9.876482234081876E-4     9.843108872030655E-4     9.80792649983161E-4      9.771482392602084E-4     9.73422654587385E-4
0.23999999999999747       0.001                    9.999999999467592E-4     9.999990124800243E-4     9.999585510551481E-4     9.997055527432657E-4     9.990205441862165E-4     9.977843171166403E-4     9.959923059161858E-4     9.936988873393959E-4     9.90992583422253E-4      9.879592870180739E-4     9.846775134084765E-4     9.812122815992242E-4     9.776178989585843E-4     9.739391586710919E-4
0.24099999999999744       0.001                    9.999999999550288E-4     9.999991080077368E-4     9.999614442373253E-4     9.997216064460768E-4     9.99064567233002E-4      9.978694714028347E-4     9.961275915818025E-4     9.93889363686785E-4      9.912400372830523E-4     9.882633589776613E-4     9.850365280945745E-4     9.816238013531445E-4     9.780790488622562E-4     9.744468414104165E-4
0.2419999999999974        0.001                    9.999999999620256E-4     9.999991945443727E-4     9.99964144544206E-4      9.997368384821654E-4     9.99106755987307E-4      9.979516218119292E-4     9.96258719471337E-4      9.94074638324506E-4      9.914813884586127E-4     9.885605742659693E-4     9.853880659811856E-4     9.820273420637726E-4     9.78531818852194E-4      9.749458291680339E-4
0.24299999999999738       0.001                    9.999999999679425E-4     9.999992729099309E-4     9.99966664140956E-4      9.997512877506283E-4     9.991471799360658E-4     9.980308633582382E-4     9.96385802768808E-4      9.94254835649489E-4      9.917167674333468E-4     9.88851065785835E-4      9.85732259914569E-4      9.82423034859358E-4      9.789763372794512E-4     9.754362469139318E-4
0.24399999999999739       0.001                    9.99999999972945E-4      9.99999343852327E-4      9.999690144764208E-4     9.997649914837718E-4     9.991859062447584E-4     9.981072884659185E-4     9.965089520613756E-4     9.944300776004267E-4     9.919463024288496E-4     9.891349643846728E-4     9.860692408838881E-4     9.82811009191054E-4      9.79412730976636E-4      9.759182182355749E-4
0.24499999999999736       0.001                    9.999999999771739E-4     9.999994080534531E-4     9.999712063217185E-4     9.997779853095274E-4     9.992229998221046E-4     9.981809870249763E-4     9.966282753841032E-4     9.94600483692525E-4      9.92170119430619E-4      9.894123988752235E-4     9.863991380376657E-4     9.831913928463826E-4     9.798411252693214E-4     9.763918653479877E-4
0.24599999999999733       0.001                    9.999999999807472E-4     9.999994661347652E-4     9.999732498069884E-4     9.997903033119528E-4     9.992585233834514E-4     9.982520464465387E-4     9.96743878264361E-4      9.947661710521028E-4     9.923883422147156E-4     9.896834960562773E-4     9.86722078700223E-4      9.835643119626644E-4     9.802616439873993E-4     9.768573091037543E-4
0.2469999999999973        0.001                    9.999999999837656E-4     9.99999518662413E-4      9.999751544563756E-4     9.998019780898687E-4     9.992925375128592E-4     9.983205517173914E-4     9.968558637658742E-4     9.94927254451016E-4      9.926010923743747E-4     9.89948380733385E-4      9.870381883880926E-4     9.839298910404204E-4     9.80674409476388E-4      9.773146690029448E-4
0.24799999999999728       0.001                    9.999999999863146E-4     9.999995661519622E-4     9.999769292213226E-4     9.998130408136626E-4     9.993251007238916E-4     9.983865854537714E-4     9.969643325323946E-4     9.950838463409248E-4     9.928084893465491E-4     9.902071757395448E-4     9.873475908264181E-4     9.842882529567418E-4     9.810795426086884E-4     9.777640632029655E-4
0.24899999999999728       0.001                    9.999999999884667E-4     9.999996090727333E-4     9.999785825122278E-4     9.99823521280304E-4      9.993562695191252E-4     9.984502279544144E-4     9.970693828309886E-4     9.952360568873777E-4     9.930106504383873E-4     9.904600019558622E-4     9.8765040796534E-4       9.846395189786322E-4     9.81477162794796E-4      9.782056085283492E-4
0.24999999999999725       0.001                    9.999999999902823E-4     9.999996478517806E-4     9.999801222285501E-4     9.998334479666077E-4     9.993860984483828E-4     9.98511557252848E-4      9.97171110594951E-4      9.953839940037125E-4     9.932076908536404E-4     9.907069783321957E-4     9.879467599963549E-4     9.849838087763261E-4     9.81867387994474E-4      9.786394204804759E-4
0.2509999999999972        0.001                    9.999999999918147E-4     9.999996828775547E-4     9.999815557874105E-4     9.99842848080784E-4      9.994146401657116E-4     9.985706491689344E-4     9.972696094663095E-4     9.955277633847712E-4     9.933997237189939E-4     9.909482219077601E-4     9.882367653686712E-4     9.853212404365827E-4     9.822503347278809E-4     9.790656132472356E-4
0.2519999999999972        0.001                    9.999999999931075E-4     9.99999714503253E-4      9.99982890150766E-4      9.998517476123214E-4     9.994419454851002E-4     9.98627577359653E-4      9.973649708379438E-4     9.956674685404124E-4     9.935868601103149E-4     9.911838478317164E-4     9.885205408055337E-4     9.856519304759532E-4     9.826261180866732E-4     9.794842997126367E-4
0.25299999999999717       0.001                    9.999999999941978E-4     9.999997430498984E-4     9.999841318512103E-4     9.99860171380229E-4      9.994680634349664E-4     9.986824133691229E-4     9.97457283895285E-4      9.958032108288303E-4     9.937692090788194E-4     9.914139693837176E-4     9.88798201320544E-4      9.859759938540345E-4     9.829948517450602E-4     9.798955914663606E-4
0.2539999999999972        0.001                    9.999999999951168E-4     9.999997688091627E-4     9.999852870164563E-4     9.998681430796882E-4     9.994930413114173E-4     9.987352266778652E-4     9.975466356576055E-4     9.95935089489659E-4      9.93946877677142E-4      9.91638697994425E-4      9.890698602339578E-4     9.86293543986696E-4      9.833566479708349E-4     9.802995988132637E-4
0.2549999999999971        0.001                    9.99999999995891E-4      9.999997920459465E-4     9.999863613925687E-4     9.998756853271474E-4     9.9951692473029E-4       9.987860847513028E-4     9.976331110188935E-4     9.960632016768644E-4     9.941199709853187E-4     9.918581432659906E-4     9.89335629188964E-4      9.866046927592901E-4     9.837116176363767E-4     9.80696430782839E-4
0.2559999999999971        0.001                    9.999999999965434E-4     9.999998130007515E-4     9.999873603659902E-4     9.99882819703894E-4      9.995397576780043E-4     9.988350530874912E-4     9.977167927882969E-4     9.961876424914168E-4     9.942885921366638E-4     9.920724129924947E-4     9.895956181679494E-4     9.869095505398446E-4     9.840598702296204E-4     9.810861951386285E-4
0.2569999999999971        0.001                    9.999999999970937E-4     9.999998318918424E-4     9.999882889844209E-4     9.998895667981528E-4     9.995615825612208E-4     9.988821952640944E-4     9.97797761730134E-4      9.963085050137411E-4     9.944528423435433E-4     9.922816131803418E-4     9.898499355087435E-4     9.872082261922356E-4     9.844015138649987E-4     9.814689983875951E-4
0.25799999999999707       0.001                    9.999999999975562E-4     9.999998489172354E-4     9.999891519766033E-4     9.998959462457337E-4     9.995824402553315E-4     9.989275729845846E-4     9.978760966034813E-4     9.964258803359283E-4     9.946128209230448E-4     9.924858480686194E-4     9.900986879208395E-4     9.875008270893455E-4     9.847366552943686E-4     9.818449457894584E-4
0.25899999999999707       0.001                    9.999999999979459E-4     9.999998642565059E-4     9.999899537710569E-4     9.999019767692786E-4     9.996023701517953E-4     9.989712461236898E-4     9.979518742013029E-4     9.965398575937235E-4     9.947686253225284E-4     9.92685220149395E-4      9.903419805016027E-4     9.87787459126202E-4      9.850653999179003E-4     9.822141413659913E-4
0.259999999999997         0.001                    9.999999999982738E-4     9.999998780724495E-4     9.999906985138178E-4     9.99907676216133E-4      9.996214102043319E-4     9.990132727720705E-4     9.98025169389151E-4      9.966505239982588E-4     9.949203511450597E-4     9.928798301879745E-4     9.905799167524536E-4     9.88068226733104E-4      9.853878517949546E-4     9.825766879102836E-4
0.260999999999997         0.001                    9.999999999985502E-4     9.999998905125967E-4     9.999913900852215E-4     9.999130615948898E-4     9.99639596973987E-4      9.990537092802374E-4     9.98096055143409E-4      9.96757964867553E-4      9.95068092174726E-4      9.930697772431044E-4     9.908125985950247E-4     9.883432328887266E-4     9.857041136549362E-4     9.829326869959733E-4
0.261999999999997         0.001                    9.99999999998782E-4      9.99999901710595E-4      9.999920321157824E-4     9.999181491106325E-4     9.99656965673093E-4      9.990926103017122E-4     9.981646025890856E-4     9.968622636577508E-4     9.952119404018226E-4     9.93255158687112E-4      9.910401263872983E-4     9.886125791332156E-4     9.860142869081278E-4     9.832822389864457E-4
0.26299999999999696       0.001                    9.999999999989774E-4     9.999999117874744E-4     9.999926280012045E-4     9.999229541989118E-4     9.99673550208128E-4      9.99130028835429E-4      9.982308810371494E-4     9.969635019941134E-4     9.953519860479067E-4     9.934360702259927E-4     9.912625989397198E-4     9.8887636558126E-4       9.863184716564991E-4     9.836254430440074E-4
0.26399999999999696       0.001                    9.999999999991413E-4     9.999999208527971E-4     9.999931809165708E-4     9.999274915585025E-4     9.996893832215047E-4     9.991660162673812E-4     9.9829495802141E-4       9.970617597017456E-4     9.954883175907218E-4     9.936126059194308E-4     9.914801135312793E-4     9.891346909351537E-4     9.866167667045068E-4     9.83962397139029E-4
0.26499999999999696       0.001                    9.999999999992801E-4     9.999999290057117E-4     9.99993693829747E-4      9.999317751829618E-4     9.997044961322908E-4     9.992006224115158E-4     9.983568993349279E-4     9.971571148360606E-4     9.956210217889772E-4     9.937848582007554E-4     9.916927659255708E-4     9.893876524978387E-4     9.869092695698677E-4     9.842931980590663E-4
0.2659999999999969        0.001                    9.999999999993961E-4     9.9999993633591E-4       9.9999416951404E-4       9.99935818391025E-4      9.99718919175887E-4      9.99233895549886E-4      9.984167690659713E-4     9.972496437129748E-4     9.957501837069907E-4     9.939529178968325E-4     9.919006503868145E-4     9.896353461859271E-4     9.871960764943255E-4     9.846179414179557E-4
0.2669999999999969        0.001                    9.999999999994933E-4     9.999999429245023E-4     9.999946105601477E-4     9.999396338558817E-4     9.997326814426765E-4     9.992658824720514E-4     9.984746296334954E-4     9.973394209388338E-4     9.958758867391797E-4     9.941168742478759E-4     9.921038596958566E-4     9.898778665427157E-4     9.874772824543885E-4     9.849367216648855E-4
0.26799999999999685       0.001                    9.99999999999575E-4      9.99999948844811E-4      9.99995019387434E-4      9.99943233633354E-4      9.997458109156595E-4     9.992966285137445E-4     9.985305418221601E-4     9.974265194400585E-4     9.959982126344035E-4     9.94276814927196E-4      9.923024851661293E-4     9.90115306751171E-4      9.877529811720596E-4     9.852496320934487E-4
