1.0658141036401503e-14,2.420540418096185e-13,1.0658141036401503e-14,2.420540418096185e-13,1.0658141036401503e-14,2.420540418096185e-13,4.547473508864641e-13,1.1015808767370103e-13,5.684341886080802e-14,1.3769760959212628e-14
1.7763568394002505e-15,4.03422886809102e-14,8.881784197001252e-16,2.01711443404551e-14,1.1546319456101628e-14,2.622248764259163e-13,1.7053025658242404e-13,4.131099662371135e-14,3.979039320256561e-13,9.639232545532649e-14
8.881784197001252e-16,2.017110525126437e-14,8.881784197001252e-16,2.017110525126437e-14,1.0658141036401503e-14,2.4205326301517245e-13,5.684341886080801e-13,1.3770863680851578e-13,1.1368683772161603e-13,2.7541727361703157e-14
2.6645352591003757e-15,6.051316007564607e-14,2.6645352591003757e-15,6.051316007564607e-14,7.105427357601002e-15,1.6136842686838949e-13,1.1368683772161603e-13,2.754268428581412e-14,8.526512829121202e-13,2.065701321436059e-13
5.329070518200751e-15,1.2102593456081336e-13,6.217248937900877e-15,1.4119692365428224e-13,1.4210854715202004e-14,3.227358254955023e-13,3.979039320256561e-13,9.640231587358145e-14,1.5347723092418164e-12,3.7183750408381424e-13
5.329070518200751e-15,1.2102547866181276e-13,5.329070518200751e-15,1.2102547866181276e-13,7.993605777301127e-15,1.8153821799271916e-13,1.1368683772161603e-13,2.754422557450939e-14,1.7621459846850485e-12,4.269354964048955e-13
7.993605777301127e-15,1.815374319135447e-13,7.993605777301127e-15,1.815374319135447e-13,1.687538997430238e-14,3.83245689595261e-13,1.1368683772161603e-13,2.7544808745518578e-14,1.8758328224066645e-12,4.544893443010566e-13
8.881784197001252e-16,2.0170728017641734e-14,8.881784197001252e-16,2.0170728017641734e-14,1.7763568394002505e-14,4.034145603528347e-13,3.410605131648481e-13,8.263583698427364e-14,1.7053025658242404e-12,4.131791849213682e-13
6.217248937900877e-15,1.4119434085935354e-13,6.217248937900877e-15,1.4119434085935354e-13,1.1546319456101628e-14,2.622180615959423e-13,2.8421709430404007e-13,6.886413015881865e-14,2.1032064978498966e-12,5.09594563175258e-13
4.440892098500626e-15,1.0085251554607128e-13,3.552713678800501e-15,8.068201243685703e-14,1.509903313490213e-14,3.4289855285664235e-13,2.8421709430404007e-13,6.8864849463206e-14,2.5011104298755527e-12,6.060106752762128e-13
4.440892098500626e-15,1.0085189025577574e-13,4.440892098500626e-15,1.0085189025577574e-13,1.0658141036401503e-14,2.4204453661386176e-13,3.410605131648481e-13,8.263834942225653e-14,2.2737367544323206e-12,5.509223294817102e-13
2.6645352591003757e-15,6.051072687672297e-14,2.6645352591003757e-15,6.051072687672297e-14,1.3322676295501878e-14,3.0255363438361485e-13,2.2737367544323206e-13,5.5092233708800905e-14,2.5011104298755527e-12,6.0601457079681e-13
0.0,0.0,0.0,0.0,1.3322676295501878e-14,3.0255141984589634e-13,8.526512829121202e-13,2.0659720210290493e-13,1.7053025658242404e-12,4.1319440420580987e-13
8.881784197001252e-16,2.0169936490196327e-14,8.881784197001252e-16,2.0169936490196327e-14,1.3322676295501878e-14,3.025490473529449e-13,7.958078640513122e-13,1.928261905251134e-13,2.6147972675971687e-12,6.335717688682296e-13
7.105427357601002e-15,1.6135814914662925e-13,7.105427357601002e-15,1.6135814914662925e-13,6.217248937900877e-15,1.411883805033006e-13,1.7053025658242404e-13,4.1320496429624807e-14,2.5579538487363607e-12,6.198074464443721e-13
9.769962616701378e-15,2.2186550037208652e-13,1.0658141036401503e-14,2.420350913150035e-13,1.7763568394002505e-14,4.0339181885833915e-13,3.410605131648481e-13,8.264251494722167e-14,2.3874235921539366e-12,5.784976046305517e-13
8.881784197001252e-15,2.016940363221436e-13,8.881784197001252e-15,2.016940363221436e-13,8.881784197001252e-15,2.016940363221436e-13,2.2737367544323206e-13,5.509635017135261e-14,2.7853275241795927e-12,6.749302895990695e-13
1.7763568394002505e-15,4.033841288533544e-14,1.7763568394002505e-15,4.033841288533544e-14,1.0658141036401503e-14,2.420304773120127e-13,0.0,0.0,2.9558577807620168e-12,7.16274144483005e-13
8.881784197001252e-16,2.0168999267449628e-14,8.881784197001252e-16,2.0168999267449628e-14,1.0658141036401503e-14,2.4202799120939556e-13,4.547473508864641e-13,1.1020004418593798e-13,3.694822225952521e-12,8.95375359010746e-13
4.440892098500626e-15,1.0084390561099808e-13,3.552713678800501e-15,8.067512448879846e-14,1.3322676295501878e-14,3.0253171683299425e-13,9.663381206337363e-13,2.3418515015734876e-13,2.9558577807620168e-12,7.163310475401256e-13
2.6645352591003757e-15,6.050565531281575e-14,1.7763568394002505e-15,4.033710354187717e-14,1.5987211554602254e-14,3.630339318768945e-13,5.684341886080801e-13,1.3776266484593507e-13,3.808509063674137e-12,9.230098544677649e-13
1.7763568394002505e-15,4.0336622183894866e-14,1.7763568394002505e-15,4.0336622183894866e-14,1.4210854715202004e-14,3.2269297747115893e-13,6.821210263296962e-13,1.653240019449372e-13,3.467448550509289e-12,8.403970098867641e-13
8.881784197001252e-16,2.0168058700316513e-14,0.0,0.0,1.4210854715202004e-14,3.226889392050642e-13,2.8421709430404007e-13,6.888888090931759e-14,4.149569576838985e-12,1.0057776612760369e-12
4.440892098500626e-15,1.00838973589751e-13,4.440892098500626e-15,1.00838973589751e-13,8.881784197001252e-15,2.01677947179502e-13,3.979039320256561e-13,9.64499860770501e-14,4.149569576838985e-12,1.0058355690892367e-12
6.217248937900877e-15,1.4117263375083545e-13,6.217248937900877e-15,1.4117263375083545e-13,1.5987211554602254e-14,3.630153439307198e-13,5.684341886080801e-13,1.3779352661631163e-13,3.922195901395753e-12,9.507753336525502e-13
3.552713678800501e-15,8.066892790910824e-14,2.6645352591003757e-15,6.050169593183118e-14,1.7763568394002505e-14,4.033446395455412e-13,5.684341886080802e-14,1.378009850571271e-14,4.263256414560601e-12,1.0335073879284531e-12
7.105427357601002e-15,1.6133546953468583e-13,7.105427357601002e-15,1.6133546953468583e-13,1.0658141036401503e-14,2.4200320430202875e-13,2.2737367544323206e-13,5.5123263097609416e-14,4.831690603168681e-12,1.1713693408242003e-12
4.440892098500626e-15,1.0083312243317991e-13,4.440892098500626e-15,1.0083312243317991e-13,1.5987211554602254e-14,3.629992407594477e-13,5.115907697472721e-13,1.2403312319205015e-13,4.604316927725449e-12,1.1162981087284515e-12
8.881784197001252e-16,2.0166303557528906e-14,8.881784197001252e-16,2.0166303557528906e-14,1.687538997430238e-14,3.831597675930492e-13,2.8421709430404007e-13,6.891007528948812e-14,5.115907697472721e-12,1.2403813552107863e-12
8.881784197001252e-16,2.0165971028001e-14,8.881784197001252e-16,2.0165971028001e-14,1.7763568394002505e-14,4.0331942056002003e-13,1.7053025658242404e-13,4.1347449282167235e-14,5.115907697472721e-12,1.240423478465017e-12
2.6645352591003757e-15,6.04968776179869e-14,2.6645352591003757e-15,6.04968776179869e-14,1.509903313490213e-14,3.4281563983525906e-13,1.1368683772161603e-13,2.7565735019021188e-14,5.172751116333529e-12,1.254240943365464e-12
7.105427357601002e-15,1.6132214978643043e-13,7.105427357601002e-15,1.6132214978643043e-13,2.220446049250313e-14,5.041317180825951e-13,0.0,0.0,5.286437954055145e-12,1.2818355589699213e-12
0.0,0.0,0.0,0.0,2.220446049250313e-14,5.041224749904963e-13,1.7053025658242404e-13,4.135027778100917e-14,5.5706550483591855e-12,1.3507757408462996e-12
4.440892098500626e-15,1.0082258975906115e-13,4.440892098500626e-15,1.0082258975906115e-13,1.7763568394002505e-14,4.032903590362446e-13,2.2737367544323206e-13,5.513447193357443e-14,5.8548721426632255e-12,1.4197126522895416e-12
0.0,0.0,0.0,0.0,1.7763568394002505e-14,4.0328253212427197e-13,3.979039320256561e-13,9.648615167790263e-14,5.5706550483591855e-12,1.3508061234906367e-12
4.440892098500626e-15,1.0081862791937396e-13,4.440892098500626e-15,1.0081862791937396e-13,2.1316282072803006e-14,4.839294140129949e-13,1.7053025658242404e-13,4.13512086238071e-14,5.4001247917767614e-12,1.3094549397538915e-12
1.7763568394002505e-15,4.032663466517644e-14,1.7763568394002505e-15,4.032663466517644e-14,2.3092638912203256e-14,5.242462506472936e-13,5.684341886080802e-14,1.3783854190587893e-14,5.4569682106375694e-12,1.3232500022964378e-12
0.0,0.0,0.0,0.0,2.3092638912203256e-14,5.242354745728597e-13,0.0,0.0,5.5706550483591855e-12,1.3508365425661524e-12
4.440892098500626e-15,1.0081241542962173e-13,4.440892098500626e-15,1.0081241542962173e-13,2.042810365310288e-14,4.6373711097626e-13,4.547473508864641e-13,1.1027436459640721e-13,6.139089236967266e-12,1.488703922051497e-12
5.329070518200751e-15,1.209723483530018e-13,5.329070518200751e-15,1.209723483530018e-13,2.4868995751603507e-14,5.645376256473417e-13,1.7053025658242404e-13,4.135382953587851e-14,6.0822458181064576e-12,1.4749532534463335e-12
7.993605777301127e-15,1.8145465537878357e-13,7.993605777301127e-15,1.8145465537878357e-13,1.687538997430238e-14,3.8307093913298745e-13,1.1368683772161603e-13,2.7570069243644464e-14,6.0822458181064576e-12,1.4749987045349789e-12
7.105427357601002e-15,1.6128954898728241e-13,6.217248937900877e-15,1.4112835536387213e-13,2.398081733190338e-14,5.443522278320782e-13,1.1368683772161603e-13,2.7571117753404558e-14,6.139089236967266e-12,1.4888403586838462e-12
