Exud_tot,Exud_liq,Exud_ads,Exud_ads_soil,Exud_ads_roots,Exud_decay
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
4.5451282604492704e-08,2.4834936398689334e-09,4.275759199129585e-08,0.0,4.275759199129585e-08,2.1019697332792408e-10
9.216510083720437e-08,2.568355743210537e-09,8.915776437756471e-08,0.0,8.915776437756471e-08,4.389807164291254e-10
1.4014145469783176e-07,2.653483788959606e-09,1.3681278529681383e-07,0.0,1.3681278529681383e-07,6.751856120583322e-10
1.8938034418637533e-07,2.7393853759177906e-09,1.8572209126431071e-07,0.0,1.8572209126431074e-07,9.188675461468297e-10
2.3988176930283526e-07,2.826073825844968e-09,2.3588560970544873e-07,0.0,2.3588560970544873e-07,1.17008577154166e-09
2.916457300472114e-07,2.913562570441248e-09,2.873032669451205e-07,0.0,2.873032669451205e-07,1.4289005316496248e-09
3.4467222641950413e-07,3.0018652659962733e-09,3.3997498808157206e-07,0.0,3.3997498808157206e-07,1.6953730719356944e-09
3.98961258419714e-07,3.090995795299006e-09,3.939006969722724e-07,0.0,3.9390069697227247e-07,1.9695656521425373e-09
4.5451282604784105e-07,3.180968269921197e-09,4.490803162192383e-07,0.0,4.4908031621923836e-07,2.2515415586815376e-09
5.113269293038853e-07,3.2717970328604104e-09,5.05513767153814e-07,0.0,5.05513767153814e-07,2.5413651172107537e-09
5.694035681878471e-07,3.3634966615254148e-09,5.632009698209075e-07,0.0,5.632009698209075e-07,2.8391017054141812e-09
6.287427426997261e-07,3.4560029479787186e-09,6.221419275864997e-07,0.0,6.221419275864997e-07,3.1448121652475918e-09
6.893444528395235e-07,3.5488674333251655e-09,6.823370601348396e-07,0.0,6.823370601348396e-07,3.4585252713587846e-09
7.512086986072395e-07,3.6425212880485586e-09,7.437858789690726e-07,0.0,7.437858789690727e-07,3.7802983501181244e-09
8.143354800028734e-07,3.7369746218255434e-09,8.064883140596166e-07,0.0,8.064883140596167e-07,4.110191321431118e-09
8.787247970264261e-07,3.832237566793315e-09,8.704442946329636e-07,0.0,8.704442946329637e-07,4.448264826669093e-09
9.44376649677897e-07,3.928320438617393e-09,9.356537490009087e-07,0.0,9.356537490009087e-07,4.794580238370857e-09
1.0112910379572876e-06,4.025233737703086e-09,1.0021166045488295e-06,0.0,1.0021166045488297e-06,5.1491996707547295e-09
1.0794679618645957e-06,4.122988150691254e-09,1.0698327877235897e-06,0.0,1.0698327877235897e-06,5.5121859903148695e-09
1.1489074213998248e-06,4.221594552229022e-09,1.138802224021077e-06,0.0,1.138802224021077e-06,5.8836028265190604e-09
1.2196094165629726e-06,4.32106400702886e-09,1.2090248379733205e-06,0.0,1.2090248379733207e-06,6.263514582623271e-09
1.291573947354041e-06,4.421407772160043e-09,1.280500553135263e-06,0.0,1.280500553135263e-06,6.651986446617694e-09
1.3648010137730292e-06,4.522637299593127e-09,1.353229292071119e-06,0.0,1.353229292071119e-06,7.049084402317002e-09
1.4392906158199375e-06,4.6247642389594774e-09,1.4272109763403705e-06,0.0,1.4272109763403705e-06,7.45487524060733e-09
1.515042753494768e-06,4.7278004405169635e-09,1.5024455264833896e-06,0.0,1.5024455264833898e-06,7.869426570861257e-09
1.5920574267975149e-06,4.831757958325355e-09,1.5789328620066581e-06,0.0,1.5789328620066583e-06,8.292806832531367e-09
1.6703346357281841e-06,4.936649053609805e-09,1.6566729013676415e-06,0.0,1.6566729013676415e-06,8.725085306932696e-09
1.7498743802867744e-06,5.0424861983108385e-09,1.7356655619592403e-06,0.0,1.7356655619592405e-06,9.166332129223427e-09
1.830676660473289e-06,5.149282078819807e-09,1.8159107600938766e-06,0.0,1.8159107600938768e-06,9.616618300593178e-09
1.912741476287725e-06,5.25704959988397e-09,1.8974084109871735e-06,0.0,1.8974084109871738e-06,1.0076015700667654e-08
1.9960688277300784e-06,5.365801888692931e-09,1.9801584287412475e-06,0.0,1.9801584287412475e-06,1.0544597100138361e-08
2.0806587148003566e-06,5.475552299132934e-09,2.064160726327598e-06,0.0,2.064160726327598e-06,1.1022436173625521e-08
2.166511137498559e-06,5.586314416207171e-09,2.149415215569569e-06,0.0,2.1494152155695695e-06,1.1509607512782577e-08
2.2536260958246834e-06,5.6981020606293365e-09,2.235921807124404e-06,0.0,2.235921807124404e-06,1.2006186639650127e-08
2.3420035897787286e-06,5.810929051029164e-09,2.3236804105914096e-06,0.0,2.3236804105914096e-06,1.2512250136289102e-08
2.4316436193606976e-06,5.924809878731036e-09,2.4126909340455523e-06,0.0,2.4126909340455523e-06,1.302787543641502e-08
2.5225461845705917e-06,6.044272935740602e-09,2.5029488305064267e-06,0.0,2.5029488305064267e-06,1.3553081128424398e-08
2.6134487497805052e-06,6.0865989379349675e-09,2.5932800732454636e-06,0.0,2.5932800732454636e-06,1.408207759710643e-08
2.704351314990432e-06,6.129233113656442e-09,2.6836075772120804e-06,0.0,2.6836075772120804e-06,1.4614504664695246e-08
2.7952538802003704e-06,6.172207583781986e-09,2.773931286602256e-06,0.0,2.773931286602256e-06,1.5150386014331454e-08
2.886156445410318e-06,6.215526084919595e-09,2.864251173632594e-06,0.0,2.8642511736325943e-06,1.5689745692803717e-08
2.9770590106202793e-06,6.2591923942744685e-09,2.9545672102557306e-06,0.0,2.954567210255731e-06,1.6232607970274998e-08
3.067961575830253e-06,6.303210339657842e-09,3.0448793681479614e-06,0.0,3.044879368147962e-06,1.6778997342634333e-08
3.1588641410402398e-06,6.3475838002511036e-09,3.1351876187060687e-06,0.0,3.135187618706069e-06,1.7328938533920322e-08
3.2497667062502384e-06,6.392316707369488e-09,3.2254919330440992e-06,0.0,3.2254919330440996e-06,1.7882456498769876e-08
3.3406692714602456e-06,6.437413045243868e-09,3.3157922819901094e-06,0.0,3.31579228199011e-06,1.843957642489183e-08
3.4315718366702667e-06,6.48287685180837e-09,3.406088636082892e-06,0.0,3.406088636082892e-06,1.9000323735565977e-08
3.5224744018802993e-06,6.528712219500981e-09,3.496380965568631e-06,0.0,3.4963809655686314e-06,1.9564724092167304e-08
3.6133769670903458e-06,6.574923296085151e-09,3.586669240397545e-06,0.0,3.586669240397545e-06,2.01328033967157e-08
3.704279532300403e-06,6.621514285462008e-09,3.6769534302204903e-06,0.0,3.6769534302204907e-06,2.070458779445112e-08
3.795182097510474e-06,6.668489448521543e-09,3.7672335043855183e-06,0.0,3.7672335043855183e-06,2.128010367643425e-08
3.886084662720552e-06,6.715853103980672e-09,3.857509431934399e-06,0.0,3.857509431934399e-06,2.1859377682172875e-08
3.976987227930644e-06,6.763609629256683e-09,3.947781181599114e-06,0.0,3.947781181599114e-06,2.244243670227373e-08
4.067889793140752e-06,6.81176346132554e-09,4.0380487217983075e-06,0.0,4.0380487217983075e-06,2.302930788112023e-08
4.15879235835087e-06,6.860319097624308e-09,4.128312020633671e-06,0.0,4.128312020633671e-06,2.36200186195757e-08
4.249694923561005e-06,6.909281096941861e-09,4.218571045886351e-06,0.0,4.218571045886351e-06,2.4214596577712458e-08
4.340597488771152e-06,6.9586540803295485e-09,4.3088257650132556e-06,0.0,4.308825765013256e-06,2.4813069677566494e-08
4.4315000539813105e-06,7.008442732030197e-09,4.399076145143362e-06,0.0,4.399076145143362e-06,2.5415466105917922e-08
4.522402619191481e-06,7.058651800411926e-09,4.489322153073973e-06,0.0,4.489322153073973e-06,2.6021814317097047e-08
4.6133051844016695e-06,7.109286098915997e-09,4.579563755266937e-06,0.0,4.579563755266937e-06,2.6632143035816056e-08
4.704207749611867e-06,7.160350507024013e-09,4.669800917844817e-06,0.0,4.669800917844817e-06,2.7246481260026157e-08
4.795110314822077e-06,7.211849971232441e-09,4.7600336065870424e-06,0.0,4.7600336065870424e-06,2.786485826380036e-08
4.8860128800322995e-06,7.2637895060366785e-09,4.8502617869260205e-06,0.0,4.8502617869260205e-06,2.848730360024151e-08
4.976915445242537e-06,7.316174194940761e-09,4.9404854239431785e-06,0.0,4.9404854239431785e-06,2.9113847104415564e-08
5.067818010452785e-06,7.369009191464674e-09,5.030704482365009e-06,0.0,5.030704482365009e-06,2.9744518896310003e-08
5.158720575663049e-06,7.42229972017924e-09,5.120918926559053e-06,0.0,5.120918926559053e-06,3.0379349383817256e-08
5.2496231408733284e-06,7.476051077740396e-09,5.211128720529846e-06,0.0,5.211128720529846e-06,3.101836926574278e-08
5.340525706083618e-06,7.530268633948758e-09,5.301333827914833e-06,0.0,5.301333827914833e-06,3.166160953483792e-08
5.431428271293925e-06,7.584957832813995e-09,5.391534211980256e-06,0.0,5.391534211980256e-06,3.230910148085686e-08
5.522330836504242e-06,7.640124193637902e-09,5.481729835616967e-06,0.0,5.481729835616967e-06,3.296087669363797e-08
5.613233401714574e-06,7.695773312107334e-09,5.571920661336259e-06,0.0,5.571920661336259e-06,3.361696706620879e-08
5.7041359669236415e-06,7.75190926615365e-09,5.662106652863455e-06,0.0,5.662106652863455e-06,3.4277404794033275e-08
5.840489814736999e-06,9.494160874796087e-09,5.795900743836889e-06,0.0,5.795900743836889e-06,3.50949100253122e-08
5.9781061981784404e-06,9.651654736044122e-09,5.9325272256786914e-06,0.0,5.9325272256786914e-06,3.5927317763702594e-08
6.116985117247787e-06,9.811385542669548e-09,6.070400189355623e-06,0.0,6.0704001893556235e-06,3.677354234949549e-08
6.257126571945046e-06,9.972060131718538e-09,6.2095208845298195e-06,0.0,6.2095208845298195e-06,3.763362728350852e-08
6.398530562270217e-06,1.0133735380518042e-08,6.349889215096812e-06,0.0,6.349889215096814e-06,3.8507611792886824e-08
6.541197088223301e-06,1.0296468370202015e-08,6.491505080033846e-06,0.0,6.491505080033847e-06,3.9395539819254806e-08
6.685126149804298e-06,1.046031527603942e-08,6.63436837466402e-06,0.0,6.634368374664021e-06,4.02974598642385e-08
6.830317747013203e-06,1.0625331559630496e-08,6.778478990607053e-06,0.0,6.778478990607054e-06,4.121342484651937e-08
6.9767718798500255e-06,1.0791572143929667e-08,6.9238368157299915e-06,0.0,6.923836815729992e-06,4.2143491976103414e-08
7.124488548314757e-06,1.0959091572959577e-08,7.070441734097744e-06,0.0,7.070441734097745e-06,4.3087722644054014e-08
7.273467752407405e-06,1.1127944158496857e-08,7.218293625922741e-06,0.0,7.218293625922741e-06,4.404618232616866e-08
7.423709492127959e-06,1.129792666897681e-08,7.367392641755676e-06,0.0,7.367392641755677e-06,4.5018923703305366e-08
7.575213767476425e-06,1.1467669237552532e-08,7.5177401891589525e-06,0.0,7.5177401891589525e-06,4.600590907992024e-08
7.727980578452806e-06,1.1638607174831547e-08,7.669334783081715e-06,0.0,7.669334783081717e-06,4.7007188196259326e-08
7.882009925057097e-06,1.1810799162437124e-08,7.82217630521712e-06,0.0,7.82217630521712e-06,4.802282067754244e-08
8.037301807289299e-06,1.1984303307025466e-08,7.976264633948897e-06,0.0,7.976264633948899e-06,4.905287003337661e-08
8.193856225149412e-06,1.2159177882006964e-08,8.131599643660925e-06,0.0,8.131599643660925e-06,5.009740360647923e-08
8.351673178637439e-06,1.233548144638191e-08,8.288181204658437e-06,0.0,8.288181204658438e-06,5.115649253262055e-08
8.510752667753376e-06,1.2513272958133599e-08,8.44600918308692e-06,0.0,8.44600918308692e-06,5.223021170832375e-08
8.671094692497233e-06,1.2692611883254546e-08,8.605083440848176e-06,0.0,8.605083440848176e-06,5.331863976580331e-08
8.832699252869001e-06,1.2873558301135295e-08,8.765403835513183e-06,0.0,8.765403835513183e-06,5.442185905468387e-08
8.995566348868676e-06,1.3056173007034023e-08,8.926970220231549e-06,0.0,8.92697022023155e-06,5.553995563009282e-08
9.159695980496264e-06,1.32405176121958e-08,9.0897824436373e-06,0.0,9.0897824436373e-06,5.6673019246767435e-08
9.325088147751767e-06,1.3426654642225602e-08,9.253840349750684e-06,0.0,9.253840349750685e-06,5.782114335885782e-08
9.491742850635188e-06,1.3614647634178962e-08,9.419143777875863e-06,0.0,9.419143777875865e-06,5.8984425125144645e-08
9.65966008914652e-06,1.380456123288973e-08,9.58569256249421e-06,0.0,9.58569256249421e-06,6.016296541942193e-08
9.828839863285768e-06,1.3996461286948023e-08,9.753486533152992e-06,0.0,9.753486533152994e-06,6.135686884582714e-08
9.99928217305293e-06,1.4190414944735438e-08,9.922525514349272e-06,0.0,9.922525514349272e-06,6.256624375892422e-08
1.0170987018448007e-05,1.4386490750910965e-08,1.0092809325408727e-05,0.0,1.0092809325408727e-05,6.379120228837156e-08
1.0343954399470996e-05,1.4584758743717123e-08,1.0264337780359252e-05,0.0,1.0264337780359252e-05,6.50318603680273e-08
1.0518184316121896e-05,1.4785290553448593e-08,1.0437110687799086e-05,0.0,1.0437110687799086e-05,6.628833776936322e-08
1.069367676840071e-05,1.4988159502431327e-08,1.06111278507592e-05,0.0,1.06111278507592e-05,6.756075813907741e-08
1.087043175630744e-05,1.5193440586983308e-08,1.0786389066655164e-05,0.0,1.0786389066655164e-05,6.88492490652899e-08
1.1048449279842091e-05,1.5401210636083118e-08,1.0962894127089108e-05,0.0,1.0962894127089111e-05,7.015394211689985e-08
1.1227729339004658e-05,1.561154896050386e-08,1.1140642817240011e-05,0.0,1.1140642817240013e-05,7.147497280413891e-08
1.1408271933795138e-05,1.5824536691924627e-08,1.1319634916398212e-05,0.0,1.1319634916398212e-05,7.281248070500003e-08
1.1590077064213529e-05,1.6047823014497295e-08,1.1499862537790831e-05,0.0,1.1499862537790831e-05,7.416670340819764e-08
1.1771882194631941e-05,1.616694589511579e-08,1.1680184620946752e-05,0.0,1.1680184620946753e-05,7.553062779007418e-08
1.1953687325050364e-05,1.6286996503623428e-08,1.1860496647011785e-05,0.0,1.1860496647011785e-05,7.690368153495554e-08
1.2135492455468807e-05,1.640813217833315e-08,1.2040798390387126e-05,0.0,1.2040798390387127e-05,7.828593290334863e-08
1.2317297585887262e-05,1.6530366068089333e-08,1.2221089768149291e-05,0.0,1.2221089768149295e-05,7.967745166988069e-08
1.2499102716305737e-05,1.665371132294879e-08,1.240137069671142e-05,0.0,1.240137069671142e-05,8.107830827136856e-08
1.2680907846724222e-05,1.677818127085689e-08,1.2581641091641557e-05,0.0,1.2581641091641557e-05,8.24885738118081e-08
