x,y
1,0.000485322
2,0.00185044
3,0.003422788
4,0.00864118
5,0.017424119
6,0.026369069
7,0.027239564
8,0.03143191
9,0.035535653
10,0.051124833
11,0.033147783
12,0.048759865
13,0.062694977
14,0.052790446
15,0.082183229
16,0.102917464
17,0.160013638
18,0.15973642
19,0.15742396
20,0.078879937
21,0.311699656
22,0.400074322
23,0.699384931
24,0.871960199
25,1.036505409
26,1.012394769
27,1.028189629
28,0.920615358
29,0.96900409
30,1.234557877
31,1.228726152
32,0.95050534
33,1.223411354
34,1.482207252
35,1.837990219
36,2.037978676
37,1.980259504
38,1.928550911
39,2.176144623
40,2.150327882
41,2.359832109
42,2.31722141
43,2.726394244
44,2.190422319
45,2.658823253
46,1.727025018
47,2.145731902
48,2.580062155
49,1.727203865
50,2.733977478
51,2.239223168
52,3.115420241
53,3.154895656
54,3.426166686
55,2.365702576
56,4.613267322
57,3.478657788
58,3.613336615
59,3.303153633
60,4.164690786
61,4.342566285
62,4.087187413
63,4.176354292
64,2.226708216
65,3.107946149
66,2.989637089
67,2.623021007
68,4.257752844
69,4.508996215
70,3.841085803
71,3.640943862
72,4.774941384
73,2.132880669
74,3.544454366
75,4.200035465
76,4.437071973
77,4.898273776
78,3.465685143
79,4.373944396
80,5.568183983
81,5.103383419
82,5.34987701
83,5.670158233
84,2.142444637
85,4.826130966
86,3.988940361
87,4.70837149
88,6.77409873
89,5.526242763
90,4.487227531
91,2.356018133
92,1.341602191
93,5.232707661
94,4.875217143
95,5.170137743
96,4.146264489
97,5.950604956
98,5.624313067
99,5.451556428
100,4.574823324
101,6.487623048
102,5.745562333
103,6.416191045
104,4.974487733
105,5.947297266
106,3.816212618
107,3.43316101
108,4.113866898
109,3.820111982
110,4.872630336
111,4.701217901
112,4.353816792
113,4.055670593
114,4.818396804
115,6.587230553
116,5.824215138
117,4.704334582
118,5.05705527
119,6.2134509
120,4.67901813
121,1.956020861
122,2.2007739
123,0.830598421
124,1.430621006
125,1.423545203
126,1.567611907
127,1.230043949
128,1.144277068
129,1.352690961
130,2.077405809
131,1.766086394
132,0.660074673
133,0.716157768
134,1.04515844
135,1.291373428
136,0.40764494
137,1.511287223
138,1.261848136
139,0.937729359
140,1.467846933
141,1.194467433
142,1.543857041
143,1.702779912
144,1.40098433
145,2.025473514
146,1.639577397
147,1.160171475
148,1.314278302
149,1.538330106
150,0.918504541
151,1.394273507
152,0.452368687
153,0.85348968
154,1.012082019
