n_iter,err,diff1d3dCurrant_rel,maxdiff1d3dCurrant_rel,solve_gave_up,min__soil_solute,dt_inner,real_dtinner,failedLoop,cL
0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
1.0,100.0,7.531063446028496e-05,0.006589300385645943,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
2.0,0.01786074315440808,1.1218423493483397e-06,0.00025501247992036174,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
3.0,0.007542501152619321,2.6305958772399052e-08,1.704661375561543e-06,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
4.0,0.0005007130000349024,1.2884444978025525e-08,1.726715506535732e-08,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
