1.3339724911580322e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3342202734673743e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2236906616906114e-14
1.3342051136132317e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6454351660315025e-14
1.3342833024618624e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2437906109340782e-14
1.3343511752000632e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.004943236292497e-14
1.3344065224523153e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6830652862308537e-14
1.3344860937382333e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452682774774533e-14
1.3344168265968869e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2795689843499443e-14
1.3344742646154831e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145729528180516e-14
1.3344838773069345e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076998954861165e-14
1.3345214865732532e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9003854158647846e-14
1.3345262668505657e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7509306859556182e-14
1.3345275608142595e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3345317008835839e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5206580934162167e-14
1.3345320168807163e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4274590603790324e-14
1.3345522213644296e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3423810111595351e-14
1.334568716350286e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2738696549427023e-14
1.3346165522779408e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2091016363153794e-14
1.3346946168571408e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.151968202781447e-14
1.3347035615316276e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19427351062639e-14
1.3348218495157188e-14,2.059337328525885e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0998313267757904e-14
1.3350205529941854e-14,1.9969997254800987e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0105727512577603e-14
1.3351291265147231e-14,1.93729506779989e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.9316919893582385e-14
1.335106198363161e-14,1.8805737759969586e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.862604890722442e-14
1.3351363361531815e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7920714815836946e-14
1.335239575593525e-14,1.776390645730091e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.7340405833772803e-14
1.3357854286941335e-14,1.728689695847862e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.6766728221900407e-14
1.3355325457151521e-14,2.0884066573166652e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.623260637084128e-14
1.3355745328230296e-14,2.0432539715037306e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.5733980103456652e-14
1.3355516057736989e-14,2.201745784279348e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.5267330469845538e-14
1.335585088972245e-14,2.2040797941675337e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4769427753853564e-14
1.3356662150090693e-14,2.193192119091355e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4376964957789935e-14
1.3356709279816528e-14,2.15094760037824e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.4030423195863746e-14
1.3356740012541144e-14,2.2010922350634423e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3631731492254437e-14
1.3356782513278095e-14,2.157977127233084e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.3318661764163502e-14
1.3357048836610841e-14,2.0961347839670256e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.296012455839579e-14
1.3356400045872695e-14,2.2063061236038685e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.268032531734194e-14
1.3356594247091486e-14,2.1649604326465286e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.2385126212447219e-14
1.3355619281566563e-14,2.1237272736789868e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.210429662514672e-14
1.3355699249316028e-14,2.0831834014154928e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1836779301423655e-14
1.3356841762503444e-14,1.9257626368897918e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1581619630485085e-14
1.3357075591204211e-14,2.0012314084736126e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.1337873767513889e-14
1.3357510307095215e-14,2.2123619254533695e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.2105498367091376e-14
1.3357955234524792e-14,2.198759045895957e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.1788951837635137e-14
1.3358647265206207e-14,2.173209480745553e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.1249906267959268e-14
1.3358312240758413e-14,1.7611031752795208e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0960371119209655e-14
1.3358998788743389e-14,2.122326194282989e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.044584594759315e-14
1.3359531639220956e-14,2.1693518596718636e-14,0.0,0.0,0.0,0.0,0.0,0.0,2.0067511266489785e-14
1.33605481617747e-14,1.663569563924997e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.983792076522502e-14
1.3362555594058121e-14,1.6967738042323457e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.9492075297704297e-14
1.3363198604732332e-14,2.205476468396071e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.915901220580859e-14
1.3364376195822502e-14,2.2058179099668406e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.883801341739763e-14
1.3363949154310653e-14,2.1910637314281245e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.838599889409424e-14
1.3365305455860593e-14,2.1899497505708594e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.8229588440338096e-14
1.3366294993113713e-14,2.1623251982813742e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.778299939900793e-14
1.3365678668299024e-14,2.1483307966489262e-14,0.0,0.0,0.0,0.0,0.0,0.0,1.7476694922286675e-14
