-7.993605777301127e-15,1.8111365077257936e-13,-7.993605777301127e-15,1.8111365077257936e-13,7.389644451905042e-13,1.7900330059991868e-13,6.252776074688882e-13,1.5146433127685428e-13
-4.440892098500626e-15,1.0061864725264366e-13,-1.2434497875801753e-14,2.8173221230740224e-13,-2.8421709430404007e-13,6.884882001371335e-14,1.7053025658242404e-13,4.130929200822801e-14
3.552713678800501e-15,8.049485940180865e-14,-9.769962616701378e-15,2.2136086335497376e-13,0.0,0.0,5.684341886080802e-14,1.3770056254147487e-14
-3.552713678800501e-15,8.049478096938905e-14,-1.3322676295501878e-14,3.018554286352089e-13,1.7053025658242404e-13,4.131102553654613e-14,1.1368683772161603e-13,2.7540683691030754e-14
8.881784197001252e-16,2.0123670869202633e-14,-1.2434497875801753e-14,2.817313921688369e-13,-3.979039320256561e-13,9.639432814784139e-14,-3.410605131648481e-13,8.26237098410069e-14
-3.552713678800501e-15,8.049456748993904e-14,-1.5987211554602254e-14,3.6222555370472564e-13,2.8421709430404007e-13,6.885441949336567e-14,-5.684341886080802e-14,1.3770883898673135e-14
3.552713678800501e-15,8.049443352227681e-14,-1.2434497875801753e-14,2.8173051732796884e-13,1.7053025658242404e-13,4.131341080853662e-14,3.410605131648481e-13,8.262682161707324e-14
7.993605777301127e-15,1.8111213441635148e-13,-4.440892098500626e-15,1.0061785245352858e-13,1.7053025658242404e-13,4.1314127737250676e-14,7.958078640513122e-13,1.927992627738365e-13
-2.6645352591003757e-15,6.037058508298682e-14,-7.105427357601002e-15,1.6098822688796484e-13,-5.684341886080801e-13,1.3771600005921456e-13,3.979039320256561e-13,9.64012000414502e-14
-2.6645352591003757e-15,6.037044663033719e-14,-9.769962616701378e-15,2.2135830431123638e-13,1.1368683772161603e-13,2.7543616640360532e-14,7.389644451905042e-13,1.7903350816234345e-13
-2.6645352591003757e-15,6.037029643926509e-14,-1.3322676295501878e-14,3.018514821963254e-13,-4.547473508864641e-13,1.1017600500161769e-13,4.547473508864641e-13,1.1017600500161769e-13
1.7763568394002505e-15,4.024675674022827e-14,-1.1546319456101628e-14,2.6160391881148375e-13,5.115907697472721e-13,1.2394959319897754e-13,1.2505552149377763e-12,3.0298789448638956e-13
8.881784197001252e-16,2.012332097672197e-14,-1.0658141036401503e-14,2.414798517206636e-13,-1.7053025658242404e-13,4.131701362251592e-14,1.3642420526593924e-12,3.305361089801274e-13
-8.881784197001252e-16,2.012325996935849e-14,-1.1546319456101628e-14,2.616023796016604e-13,1.1368683772161603e-13,2.754496693091766e-14,1.7053025658242404e-12,4.131745039637649e-13
8.881784197001252e-16,2.012319564199408e-14,-1.0658141036401503e-14,2.4147834770392893e-13,3.410605131648481e-13,8.26356881828303e-14,2.2737367544323206e-12,5.509045878855354e-13
8.881784197001252e-16,2.01231281186794e-14,-9.769962616701378e-15,2.2135440930547342e-13,-2.8421709430404007e-13,6.886366144867922e-14,2.1600499167107046e-12,5.23363827009962e-13
8.881784197001252e-16,2.0123057696399515e-14,-9.769962616701378e-15,2.2135363466039467e-13,1.7053025658242404e-13,4.131851151183847e-14,2.2737367544323206e-12,5.509134868245128e-13
-1.7763568394002505e-15,4.024596838958266e-14,-1.1546319456101628e-14,2.6159879453228726e-13,-5.684341886080802e-14,1.37729304481192e-14,2.3305801732931286e-12,5.646901483728871e-13
-2.6645352591003757e-15,6.0368723808406e-14,-1.4210854715202004e-14,3.219665269781653e-13,-1.1368683772161603e-13,2.754602587400324e-14,2.2737367544323206e-12,5.509205174800647e-13
3.552713678800501e-15,8.049131603873389e-14,-9.769962616701378e-15,2.213511191065182e-13,1.1368683772161603e-13,2.7546169741028332e-14,2.4442670110147446e-12,5.922426494321091e-13
-4.440892098500626e-15,1.0061373844299534e-13,-1.4210854715202004e-14,3.219639630175851e-13,0.0,0.0,2.5011104298755527e-12,6.060183840595455e-13
3.552713678800501e-15,8.04906566812645e-14,-1.0658141036401503e-14,2.4147197004379343e-13,3.410605131648481e-13,8.263913565270876e-14,2.8990143619012088e-12,7.024326530480244e-13
0.0,0.0,-1.0658141036401503e-14,2.4147092311586604e-13,0.0,0.0,2.8990143619012088e-12,7.024336349879492e-13
8.881784197001252e-16,2.012248517151617e-14,-8.881784197001252e-15,2.0122485171516172e-13,-5.115907697472721e-13,1.239588776183658e-13,2.3874235921539366e-12,5.784747622190404e-13
0.0,0.0,-8.881784197001252e-15,2.0122388629127157e-13,1.7053025658242404e-13,4.1319683636491236e-14,2.5579538487363607e-12,6.197952545473685e-13
-7.105427357601002e-15,1.6097830069032593e-13,-1.5987211554602254e-14,3.6220117655323333e-13,-5.684341886080802e-14,1.377327207215725e-14,2.5579538487363607e-12,6.197972432470763e-13
4.440892098500626e-15,1.0061091197863301e-13,-1.1546319456101628e-14,2.615883711444458e-13,0.0,0.0,2.6147972675971687e-12,6.335732867151539e-13
-3.552713678800501e-15,8.048829350575534e-14,-1.4210854715202004e-14,3.2195317402302136e-13,0.0,0.0,2.6716406864579767e-12,6.473501972549153e-13
-2.6645352591003757e-15,6.036588204828141e-14,-1.7763568394002505e-14,4.024392136552094e-13,1.7053025658242404e-13,4.132048842989096e-14,2.8990143619012088e-12,7.024483033081463e-13
7.993605777301127e-15,1.8109660057086727e-13,-8.881784197001252e-15,2.012184450787414e-13,2.2737367544323206e-13,5.509438290799842e-14,3.240074875066057e-12,7.850949564389774e-13
-3.552713678800501e-15,8.048689971840914e-14,-1.1546319456101628e-14,2.6158242408482973e-13,-5.684341886080801e-13,1.3773708198344373e-13,2.7284841053187847e-12,6.611379935205299e-13
8.881784197001252e-16,2.0121601858495455e-14,-1.1546319456101628e-14,2.6158082416044096e-13,5.115907697472721e-13,1.2396451371323868e-13,3.353761712787673e-12,8.126562565645647e-13
8.881784197001252e-16,2.0121475590239402e-14,-1.0658141036401503e-14,2.4145770708287283e-13,-4.547473508864641e-13,1.1019181651026028e-13,2.9558577807620168e-12,7.16246807316692e-13
-8.881784197001252e-16,2.012134607295298e-14,-1.2434497875801753e-14,2.816988450213417e-13,1.1368683772161603e-13,2.754828858886934e-14,3.183231456205249e-12,7.713520804883415e-13
-8.881784197001252e-16,2.0121213350195307e-14,-1.3322676295501878e-14,3.018182002529296e-13,0.0,0.0,3.296918293926865e-12,7.989111956817189e-13
-2.6645352591003757e-15,6.036323167212055e-14,-1.687538997430238e-14,3.823004672567634e-13,2.8421709430404007e-13,6.887269130752853e-14,3.694822225952521e-12,8.953449869978708e-13
8.881784197001252e-16,2.01209377574528e-14,-1.509903313490213e-14,3.420559418766976e-13,0.0,0.0,3.865352482534945e-12,9.366841647580993e-13
8.881784197001252e-16,2.0120794939445174e-14,-1.4210854715202004e-14,3.219327190311228e-13,-1.1368683772161603e-13,2.755003632009967e-14,3.979039320256561e-12,9.642512712034884e-13
