,day,vol_P0,vol_P1,vol_P2,vol_P3
1655,4.0,0.27544696520101775,0.17011003196905933,0.4139230402446766,0.49023989796470213
1656,5.0,0.39364869410887166,0.25789077010166517,0.608631381894996,0.7072238377967425
1657,6.0,0.5337254601087807,0.4048620160254661,0.8372350281410784,0.9934072150640466
1658,7.0,0.7611071836567673,0.6006823798956873,1.1345594759941053,1.3425253631514114
1659,8.0,1.0300551299364213,0.8183000549877854,1.4824756765423583,1.7896303752592662
1660,9.0,1.2822246672004374,1.0524937959082798,1.8489800400316354,2.2057310604422735
1661,10.0,1.5335066081145434,1.3021845335550526,2.2243056419411644,2.6286808432632425
1662,11.0,1.7952445019912555,1.553959171468894,2.595297116388834,3.0480367012992007
1663,12.0,2.06526155126354,1.8175902577509226,2.919963475859798,3.48784844346883
1664,13.0,2.336171467456608,2.089829735662328,3.2492311654254262,3.8649111318487215
1665,14.0,2.582270669427186,2.345160594800094,3.575317649908399,4.238994026172078
1666,15.0,2.824504080212105,2.615684110118245,3.863805886508246,4.610703507124768
1667,16.0,3.0522067543460634,2.8432228873591523,4.146790283259918,4.959819815496047
1668,17.0,3.266215023101201,3.067650113126901,4.41679314353284,5.29726513771543
1669,18.0,3.498363078791689,3.2759203649131576,4.674810619652176,5.659219514312812
1670,19.0,3.7034165787221793,3.4982409849907348,4.934172599162914,6.020070149405477
1671,20.0,3.8977339280476673,3.697304911733947,5.172071570439181,6.3493290431665885
1672,21.0,4.102423644893925,3.9086964708900527,5.393428278680335,6.690543705978278
1673,22.0,4.320272521302978,4.09207767065525,5.645290083275468,7.007819273134155
1674,23.0,4.503184797606117,4.298867401738121,5.905294604585055,7.2975236497702465
1675,24.0,4.677588184575873,4.492631866072861,6.1995713358403,7.6000700737728435
1676,25.0,4.837294816988393,4.661931801744164,6.442958983785292,7.8724290292623635
1677,26.0,4.987375075562017,4.82546315781264,6.692084365498429,8.13520405012694
1678,27.0,5.155028084587804,4.994004789811697,6.919900873045457,8.403744055685923
1679,28.0,5.322223380673526,5.148527879902613,7.140357789862145,8.677786292942724
1680,1.0,0.039101591690699246,0.09272534108477601,0.04465243781266927,0.19047958955837271
1681,2.0,0.08151374835391861,0.18469990506960077,0.08736475012223725,0.37555431163126407
1682,3.0,0.13426651625713446,0.2970866704628391,0.1308198976373922,0.5666756083664036
1683,4.0,0.19774071395219756,0.45759662912264704,0.22506255324879912,0.7836782950073735
1684,5.0,0.3093091894416086,0.6719784212034967,0.3873706894916361,1.0703328832445274
1685,6.0,0.46304843269613805,0.9154730069785254,0.619513190746236,1.4362014248236668
1686,7.0,0.6645130068422431,1.2240919070687675,0.9032971656711613,1.8717304661081133
1687,8.0,0.9103372734659086,1.5808743609086766,1.2589315040979312,2.351398690676338
1688,9.0,1.1764517924831415,1.9349423367620173,1.6033037495665403,2.8172417903002582
1689,10.0,1.4382304675494972,2.2774582102606877,1.9611374854635417,3.270759114711102
1690,11.0,1.6942479796688201,2.6177764924932476,2.3269208959545726,3.752277289943234
1691,12.0,1.937155596923843,2.99541869770371,2.665837835687044,4.233626652920363
1692,13.0,2.2118054536277016,3.361607916568073,3.01822893792058,4.682940376010585
1693,14.0,2.453088080068995,3.7002746120655465,3.372490394839906,5.1062305474131735
1694,15.0,2.7260188100632163,4.027221774606179,3.743822156898129,5.504745483741848
1695,16.0,2.97263281207199,4.333401103689533,4.07307083022765,5.955570590434618
1696,17.0,3.2166417475999216,4.669083342703804,4.374100203319476,6.367039827389892
1697,18.0,3.458837558746573,4.989517102358219,4.684351377478658,6.748711842959764
1698,19.0,3.6979502425995245,5.300224654415906,4.987429513642323,7.129812037395768
1699,20.0,3.9575950447505175,5.631370331451514,5.278761309962555,7.515158927489226
1700,21.0,4.188216979332312,5.940352463522538,5.538420183032143,7.870154129131368
1701,22.0,4.389790965551399,6.264123540676032,5.8189997108420535,8.282001922486016
1702,23.0,4.583143642773697,6.572671017897845,6.0929498471660315,8.647135294186208
1703,24.0,4.795605455108697,6.858604740290579,6.329129773871348,8.978045859757707
1704,25.0,4.977145031246072,7.145753873129507,6.569045388926892,9.29963558550736
1705,26.0,5.167216301259027,7.44445796865699,6.799410978010755,9.60109327939475
1706,27.0,5.353787047932418,7.712638468212798,7.02979165316731,9.908315465717003
1707,28.0,5.521484929318863,7.975971496320902,7.236701985668723,10.201955094976846
1708,1.0,0.030600955804026712,0.08529280822187796,0.08150319003818218,0.1302138471729764
1709,2.0,0.07727194473759456,0.18086854447516074,0.16041948571514975,0.2577403966027743
1710,3.0,0.14398591367870892,0.28666558317744945,0.24057018956443663,0.3821542115593337
1711,4.0,0.2111472120340142,0.4167205223948087,0.39883749571161353,0.56542076050102
1712,5.0,0.3385739928497636,0.596390279278573,0.6045227120177555,0.8556284988685045
1713,6.0,0.5132670010894647,0.8407518986502749,0.8647463026061576,1.2324529347470379
1714,7.0,0.7034160328634704,1.1478567969818871,1.1867390468487058,1.69166921312635
1715,8.0,0.9310540480222445,1.4968388834802548,1.5216383907513038,2.2105845156448973
1716,9.0,1.180720993865295,1.8456958302634616,1.8705998259199796,2.7430231714159223
1717,10.0,1.4468567475136478,2.1977892638665812,2.2403857772545486,3.2896524687560174
1718,11.0,1.6804137157523185,2.5720226660570193,2.6170914547561877,3.8230124511720387
1719,12.0,1.9347555224679294,2.9540068881094164,2.975550162680855,4.346513966401257
1720,13.0,2.1839241022655536,3.3186318860604618,3.3299485265370583,4.8458386645171965
1721,14.0,2.4555528180832398,3.639288219235763,3.650837497989225,5.351579278030945
1722,15.0,2.742035473029924,3.937921168719475,3.9864092238711555,5.84031443910221
1723,16.0,2.9843743669199947,4.248022772117534,4.319635545847157,6.302214762230122
1724,17.0,3.271955818296923,4.544338782270312,4.645305744224304,6.7532986672051125
1725,18.0,3.5483927053006403,4.84418346286591,4.970417111868768,7.21777079708138
1726,19.0,3.8074979287920723,5.1292621631162865,5.2628654268112225,7.65727160841647
1727,20.0,4.024255333659505,5.420146301718761,5.568637301760319,8.075744833840053
1728,21.0,4.244520449060502,5.671512930496753,5.878482575511178,8.48762419161999
1729,22.0,4.455692456874448,5.918471107437055,6.156503887529091,8.870532531937084
1730,23.0,4.653892465197299,6.160582400086528,6.4288461020999526,9.265936153143937
1731,24.0,4.843974804806024,6.406990042943576,6.6522276084443694,9.641140710298153
1732,25.0,5.018603502287041,6.654020018792798,6.901761387756165,10.003660214336838
1733,26.0,5.210393780818105,6.921789686814377,7.132212441254243,10.37504984841048
1734,27.0,5.373076995247549,7.176737598423703,7.367595898342344,10.735685507028705
1735,28.0,5.567683686199603,7.402246374818464,7.590742281900443,11.080928521153284
1736,1.0,0.025235801510882047,0.030945338153112907,0.06838060975924057,0.1773416733869915
1737,2.0,0.056743349889466076,0.0744930138068273,0.14354199386416672,0.34826077015573154
1738,3.0,0.10366553063558204,0.12226076012258516,0.22216081709353103,0.5267198291203593
1739,4.0,0.16976246367963502,0.22005213350805342,0.31795512092003103,0.7490933507169177
1740,5.0,0.29216934907802006,0.4076721237389831,0.4700531117028455,1.0795169446806125
1741,6.0,0.4392013392297856,0.6465357046016648,0.6932926753017402,1.4985869642166092
1742,7.0,0.6478836913156761,0.9595064461726799,0.9675989649236975,2.007587670169771
1743,8.0,0.8990328419622605,1.305179236772706,1.2726259127162347,2.616010535158425
1744,9.0,1.163567274452579,1.6754312423028541,1.607101836960419,3.1996697757794808
1745,10.0,1.414734564374589,2.069818034416912,1.9676865946334845,3.8309937562362544
1746,11.0,1.6541107091923526,2.482420156984228,2.359338732926628,4.398276979170422
1747,12.0,1.9055990033235082,2.859019696385295,2.7172653937892233,4.9400511513134475
