1.2212453270876722e-15,6.776263578034403e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,1.3234889800848443e-23,1.5091462583750836e-13,1.1950435759117531e-12,1.2457274732839295e-12,1.2739086979657696e-12,9.58136989437604e-13,1.2951124854467161e-12,9.577798608470778e-13,7.199780051661551e-13,4.8566377320211254e-14
1.2212453270876722e-15,6.776263578034403e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,5.293955920339377e-23,1.510569457697343e-13,1.2974828653541258e-12,1.3549990920072573e-12,1.3910271758080783e-12,1.0283778895837646e-12,1.4229802759561433e-12,1.0042605342438588e-12,8.046812998915851e-13,1.3456587912517962e-13
1.5543122344752192e-15,6.776263578034403e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,5.293955920339377e-23,1.9216948152409206e-13,1.2632758995256199e-12,1.3112868584973847e-12,1.4551387951880278e-12,1.028525258479371e-12,1.4972318606007113e-12,1.01571331713437e-12,8.187985156791568e-13,9.871274251521967e-14
1.887379141862766e-15,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,1.0587911840678754e-22,2.333578150919017e-13,1.2119355521465143e-12,1.3112843124927952e-12,1.5062680710853687e-12,1.0286843860526562e-12,1.55808878399915e-12,1.0155037586093342e-12,8.187985156791568e-13,1.1193835426902455e-13
1.7763568394002505e-15,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,1.0587911840678754e-22,2.1962720172448686e-13,1.1776206187832293e-12,1.289427105871818e-12,1.5424334766189089e-12,1.0288544648337941e-12,1.6206495925276164e-12,1.015308020945931e-12,8.187985156791568e-13,4.011540020692109e-14
1.2212453270876722e-15,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,1.0587911840678754e-22,1.4778637540934088e-13,1.0920845938585446e-12,1.202006049382646e-12,1.613431718002126e-12,1.0056478580290232e-12,1.6848860825477113e-12,1.003457164214771e-12,8.329157314667286e-13,1.0103226819158987e-13
9.992007221626409e-16,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,2.117582368135751e-22,1.2402666543412067e-13,1.1941900045803412e-12,1.2894222680113197e-12,1.742137016112475e-12,1.1110958054205216e-12,1.872905678877405e-12,1.0966177495012379e-12,9.317362419797302e-13,1.889761029388142e-13
1.1102230246251565e-15,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,3.3881317890172014e-21,2.117582368135751e-22,1.3149430180457868e-13,1.1938475903562442e-12,1.2894198946984287e-12,1.8223214754252673e-12,1.1113118797918659e-12,1.991383942422421e-12,1.0964458753896732e-12,9.317362419797302e-13,1.6650142644725082e-13
1.1102230246251565e-15,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,2.541098841762901e-21,4.235164736271502e-22,1.388464213090495e-13,1.2616438638534277e-12,1.3768356884272248e-12,1.9459054528749724e-12,1.1817402401728111e-12,2.1403659425919673e-12,1.1779239417606924e-12,9.88205105130017e-13,2.2913695240657024e-13
1.1102230246251565e-15,5.421010862427522e-20,5.204170427930421e-18,8.470329472543003e-22,1.3552527156068805e-19,8.470329472543003e-22,1.3552527156068805e-19,2.541098841762901e-21,4.235164736271502e-22,1.3494217068418248e-13,1.2611629504032125e-12,1.3549787170503014e-12,1.9939210948071902e-12,1.1819905460823515e-12,2.2268098098587563e-12,1.177763545799995e-12,9.740878893424452e-13,2.4907457270930877e-13
