SP,num,Seq,ILU,ILURes,SORC
-5619.455035183847,-5489.048986665042,-6557.220746894728,-5673.430895998207,-5369.338348885838,-5960.610701299064
-5630.316515614675,-5500.813803212358,-6571.610648853029,-5685.406189285897,-5378.663048340263,-5973.0679735500735
-5641.001118122667,-5512.41936434789,-6585.795702330524,-5697.22634334767,-5387.823277785599,-5985.355259409246
-5651.507512726377,-5523.864200414169,-6599.7739813623275,-5708.889912509932,-5396.8181127312055,-5997.471059862044
-5661.834389747583,-5535.146850341771,-6613.5435783435405,-5720.395460033548,-5405.646646068581,-6009.413886471019
-5671.980459921584,-5546.265862387204,-6627.10260416767,-5731.741557944916,-5414.307988414823,-6021.182261919204
-5681.944454713221,-5557.2197949807205,-6640.449189018184,-5742.926787750298,-5422.801268182023,-6032.77472010082
-5691.72512686056,-5568.007217401414,-6653.581482745473,-5753.949740485157,-5431.125631279691,-6044.189807118527
-5701.321250498351,-5578.626711005146,-6666.497655629909,-5764.809017537661,-5439.280241853114,-6055.426080827397
-5710.73162139687,-5589.076869570163,-6679.195899005774,-5775.503230339306,-5447.264281636298,-6066.4821123122165
-5719.955057643075,-5599.356300280492,-6691.674425448435,-5786.031000981244,-5455.076950547604,-6077.356485566354
-5728.990399515068,-5609.463624155065,-6703.931469610234,-5796.390962951666,-5462.7174666408655,-6088.047798169413
-5737.836509886021,-5619.3974769231045,-6715.96528840277,-5806.581760723959,-5470.185065719301,-6098.5546619349225
-5746.492274746272,-5629.1565095708675,-6727.774162378691,-5816.602050940246,-5477.479002131312,-6108.875702950218
-5754.9566031332715,-5638.739388872304,-6739.356395414747,-5826.450502303511,-5484.598548442152,-6119.009562424675
-5763.228427684573,-5648.144798135108,-6750.710315864928,-5836.125795799823,-5491.542995393811,-6128.954896803983
-5771.306704737839,-5657.371437318524,-6761.834276478993,-5845.626625474331,-5498.311652082221,-6138.7103785742265
-5779.190414570884,-5666.418024407331,-6772.72665547426,-5854.9516987302195,-5504.90384618022,-6148.27469638309
-5786.878561668246,-5675.283294946238,-6783.385856824966,-5864.099736707237,-5511.318923925326,-6157.646555843718
-5794.370175253589,-5683.966003296656,-6793.810310920407,-5873.069474464653,-5517.556249849317,-6166.824679483292
-5801.664309114019,-5692.464922651377,-6803.998474760945,-5881.8596616176565,-5523.615207195392,-6175.807807670838
-5808.760041960021,-5700.778845805852,-6813.9488332031915,-5890.469062571155,-5529.495198182742,-6184.594698947423
-5815.656477745422,-5708.906585701205,-6823.659898610036,-5898.896457239849,-5535.195643435751,-6193.184130367582
-5822.352745752949,-5716.8469754743055,-6833.1302120273485,-5907.140640964874,-5540.7159823149295,-6201.574897944813
-5828.84800106316,-5724.598869250676,-6842.35834303827,-5915.2004255669135,-5546.055673512256,-6209.765817185355
-5835.141424237968,-5732.1611425275905,-6851.342890997008,-5923.07463919244,-5551.214194268342,-6217.755723561929
-5841.23222197948,-5739.5326923007515,-6860.082484774313,-5930.762126935242,-5556.191040934818,-6225.543472931441
-5847.119627278106,-5746.712438022112,-6868.575784186299,-5938.261751252769,-5560.985728947161,-6233.127942025609
-5852.802899313975,-5753.699321440181,-6876.821479394594,-5945.572392725829,-5565.597792931585,-6240.508028516367
-5858.281323869433,-5760.492307502229,-6884.818292192108,-5952.692949886882,-5570.026786590716,-6247.6826520598715
-5863.554213589734,-5767.090384359063,-6892.564976067791,-5959.622340035319,-5574.272282957422,-6254.65075422714
-5868.620907861664,-5773.4925639974435,-6900.060317179589,-5966.359499657116,-5578.333874560243,-6261.411299259292
-5873.480773027362,-5779.697882602995,-6907.303133957301,-5972.903384615215,-5582.211173091919,-6267.963274337442
-5878.133202823061,-5785.705400431034,-6914.292278209822,-5979.252970956867,-5585.903809757794,-6274.305689975332
-5882.577618078291,-5791.514203197453,-6921.026635201005,-5985.407255229151,-5589.411435568337,-6280.437580475027
-5886.813467471975,-5797.1234015258915,-6927.505124924198,-5991.365254548163,-5592.733720946465,-6286.358004354079
-5890.8402269381395,-5802.532131578118,-6933.7267010198175,-5997.126007569034,-5595.870355997611,-6292.066044637319
-5894.65740040548,-5807.739555619529,-6939.69035245676,-6002.688574656092,-5598.821050721512,-6297.560809380811
-5898.264519493936,-5812.744861973604,-6945.395103762832,-6008.052038159329,-5601.5855350512475,-6302.841432243002
-5901.661143860105,-5817.547265611406,-6950.840014912668,-6013.215503322,-5604.163558480113,-6307.907072457448
-5904.846861390252,-5822.146008429856,-6956.024182128132,-6018.1780980081585,-5606.554890859639,-6312.756915296361
-5907.821287972398,-5826.540359603011,-6960.946738160329,-6022.9389739700355,-5608.759322155857,-6317.390172817416
-5910.584068007954,-5830.729615647585,-6965.606852611757,-6027.497306515953,-5610.776662249004,-6321.806083757321
-5913.134874204169,-5834.71310109246,-6970.003732422892,-6031.85229547495,-5612.60674135504,-6326.003914258397
-5915.473407943523,-5838.4901686598905,-6974.136622275111,-6036.003165175739,-5614.249410081605,-6329.982957949306
-5917.59939901257,-5842.060199271139,-6978.004804792667,-6039.949165417093,-5615.704539253639,-6333.742536373632
-5919.512606042724,-5845.422602612898,-6981.607600779937,-6043.689571197147,-5616.9720205945905,-6337.281999361298
-5921.212816202874,-5848.576817316666,-6984.944369793567,-6047.223683652156,-5618.051765828155,-6340.600725455608
-5922.699845940421,-5851.5223115247845,-6988.014510237474,-6050.550830209223,-5618.943707654092,-6343.698121960828
-5923.973540080017,-5854.258582390553,-6990.8174602546615,-6053.670364818301,-5619.647799518612,-6346.573625687189
-5925.033772822904,-5856.78515727097,-6993.352697139223,-6056.581669020976,-5620.164015546753,-6349.2267024230505
-5925.880447347422,-5859.101593155807,-6995.619738124918,-6059.284151418894,-5620.4923507581025,-6351.6568483332785
-5926.513495747829,-5861.207477448023,-6997.6181406963615,-6061.777248672019,-5620.632821036414,-6353.863589563535
-5926.932879412498,-5863.1024280082265,-6999.347502584141,-6064.060425796946,-5620.58546356442,-6355.84648258111
-5927.138588944406,-5864.786093181408,-7000.807462448061,-6066.133176239749,-5620.35033634692,-6357.60511440524
-5927.130643880179,-5866.258152325801,-7001.997699748354,-6067.995022403029,-5619.927518682249,-6359.139103304344
-5926.909093457698,-5867.5183156049525,-7002.917934818789,-6069.645516047533,-5619.317111185375,-6360.448098210402
-5926.474016065008,-5868.566324623253,-7003.567929584665,-6071.08423868991,-5618.5192355240115,-6361.53177987269
-5925.825519134399,-5869.401952571758,-7003.947487540907,-6072.3108015763055,-5617.534035128426,-6362.389860703737
-5924.963739848092,-5870.025003943087,-7004.056453784089,-6073.324846441134,-5616.361674758653,-6363.022084800692
-5923.888844613242,-5870.435315095877,-7003.8947154188845,-6074.126045203831,-5615.002340521385,-6363.4282283033135
-5922.6010290938675,-5870.632754341085,-7003.462201610182,-6074.714101372426,-5613.456240367587,-6363.6081000005715
-5921.100518504769,-5870.617222051111,-7002.75888379291,-6075.0887488326625,-5611.72360389741,-6363.561540654496
-5919.387567264495,-5870.388650739296,-7001.7847758475655,-6075.2497535951325,-5609.804682270864,-6363.288424163962
-5917.462459235583,-5869.947005246537,-7000.539933766569,-6075.19691293277,-5607.699748527508,-6362.78865700371
-5915.325507756092,-5869.292282950132,-6999.02445668156,-6074.930056255462,-5605.409097546865,-6362.062178646856
-5912.977055363117,-5868.424513522849,-6997.238486081062,-6074.449045163026,-5602.933046130965,-6361.108962180183
-5910.417474111211,-5867.3437595460155,-6995.182206246602,-6073.753773661759,-5600.27193286318,-6359.929013358328
-5907.647165185954,-5866.0501161378725,-6992.855844507016,-6072.844168520293,-5597.42611856625,-6358.522371788946
-5904.666559259477,-5864.543711291771,-6990.259671387028,-6071.7201894071195,-5594.395985957595,-6356.889110670069
-5901.476116049178,-5862.824705694203,-6987.393999622405,-6070.381828764521,-5591.181939771377,-6355.029336814584
-5898.0763245156495,-5860.893293297883,-6984.259185642369,-6068.829112704532,-5587.784407124927,-6352.94319074795
-5894.467702948984,-5858.749700791208,-6980.855628527509,-6067.062100557306,-5584.20383678698,-6350.630847236845
-5890.650798517308,-5856.394187680802,-6977.183770495179,-6065.080885193618,-5580.440700217119,-6348.0925148170645
-5886.626187710151,-5853.827046933697,-6973.244097170148,-6062.885593284695,-5576.49549085586,-6345.328436074413
-5882.394475609325,-5851.048604121689,-6969.0371363098175,-6060.476385487968,-5572.368724418155,-6342.338887800051
-5877.956296681998,-5848.059218089339,-6964.563459549167,-6057.853456322262,-5568.060938794882,-6339.12418116431
-5873.312313863236,-5844.859280812059,-6959.823680950607,-6055.017034363946,-5563.572694277118,-6335.684661404163
-5868.463219046863,-5841.449216914143,-6954.818457706546,-6051.967382519372,-5558.904573161611,-6332.020708158198
-5863.40973267287,-5837.829484364089,-6949.548489536293,-6048.704798076147,-5554.057180336648,-6328.132735458711
-5858.152603920339,-5834.000574180724,-6944.014518977136,-6045.2296126062465,-5549.0311427533825,-6324.021191473381
-5852.692610347444,-5829.963009926307,-6938.217331147566,-6041.542191912843,-5543.827109757954,-6319.68655875539
-5847.0305578916195,-5825.717348054573,-6932.15775374729,-6037.642936403571,-5538.445752785571,-6315.1293544429
-5841.167280819008,-5821.264178250172,-6925.836656770842,-6033.532281090687,-5532.8877657893945,-6310.350129865412
-5835.1036412839585,-5816.604122371474,-6919.254952314695,-6029.210695276198,-5527.153864700013,-6305.349470695529
-5828.840529961198,-5811.737835293149,-6912.413594587869,-6024.6786829453185,-5521.244787616197,-6300.127996819063
-5822.378864774866,-5806.666004307311,-6905.313579456639,-6019.936782523212,-5515.161295110194,-6294.686362514311
-5815.719591874122,-5801.389348865257,-6897.955945068517,-6014.985566649076,-5508.904169683194,-6289.025256169797
-5808.863684866186,-5795.908621190043,-6890.341770749131,-6009.825642979011,-5502.4742157838455,-6283.145400443102
-5801.8121447062185,-5790.224605298768,-6882.472177010227,-6004.457653186917,-5495.872260300534,-6277.047551671113
-5794.565999784883,-5784.338117450339,-6874.348325634255,-5998.882273148911,-5489.099151643509,-6270.7325006630945
-5787.12630557596,-5778.250005654522,-6865.971419049381,-5993.100213375172,-5482.155760506728,-6264.201071846172
-5779.494144404323,-5771.96114973308,-6857.342700603756,-5987.1122182020645,-5475.042979388865,-6257.4541234499475
-5771.6706255332565,-5765.472461225335,-6848.463453726113,-5980.919066239863,-5467.7617223358,-6250.49254747313
-5763.65688468186,-5758.784882766894,-6839.33500202883,-5974.52156995084,-5460.312925430125,-6243.317269186163
-5755.454084006233,-5751.899388334126,-6829.958708973416,-5967.920575450781,-5452.697546240531,-6235.9292475845705
-5747.063411835422,-5744.816982894049,-6820.335977214553,-5961.116962764503,-5444.91656382452,-6228.32947459227
-5738.486082388327,-5737.538702285654,-6810.468248826838,-5954.111645458481,-5436.970978760024,-6220.518975660347
-5729.723335858713,-5730.065612810007,-6800.357004840571,-5946.905570232032,-5428.861813004548,-6212.498808704042
-5720.776437715422,-5722.398811074525,-6790.003764683155,-5939.4997171665,-5420.590109570277,-6204.270064811575
-5711.646679227557,-5714.539423894504,-6779.410086028363,-5931.895099125264,-5412.15693282024,-6195.8338674306315
-5702.3353760764,-5706.488608090399,-6768.577564263691,-5924.092761843744,-5403.563367902151,-6187.191372457867
-5692.843869393392,-5698.247549943087,-6757.5078325008935,-5916.093783591779,-5394.810520974677,-6178.343767904711
-5683.173524478689,-5689.81746504035,-6746.202560635685,-5907.899274944344,-5385.899518729669,-6169.2922738022435
-5673.325731134226,-5681.133771897927,-6734.663455469542,-5899.510378537133,-5376.831508753195,-6160.038141794456
-5663.3019033090895,-5672.244065118697,-6722.892260220584,-5890.928268983676,-5367.607658784956,-6150.5826551473765
-5653.1034784983785,-5663.270176271756,-6710.890753694571,-5882.154152411355,-5358.229156944847,-6140.927128263483
-5642.7319180115965,-5654.110502899797,-6698.660750217563,-5873.189266074068,-5348.697211467138,-6131.072906570663
-5632.188706291281,-5644.766648520394,-6686.204099372679,-5864.03487841596,-5339.01305061594,-6121.021366271325
-5621.47535066553,-5635.240211890007,-6673.522685192727,-5854.692288370025,-5329.177922296168,-6110.773913858907
-5610.59338106197,-5625.532791196029,-6660.618425699134,-5845.162825495931,-5319.19309417093,-6100.331986069755
-5599.544349865972,-5615.645987023347,-6647.493272701171,-5835.447849310494,-5309.059853063019,-6089.697049533299
-5588.329831546255,-5605.5814057874195,-6634.149211416334,-5825.548749137549,-5298.779505191305,-6078.870600414424
-5576.95142225581,-5595.34066159585,-6620.588259466341,-5815.466943694959,-5288.353375750639,-6067.854164062269
-5565.410739294198,-5584.925378973892,-6606.812466840142,-5805.203880710472,-5277.782808566823,-6056.649294702783
-5553.709421251488,-5574.337194130765,-6592.823915020209,-5794.761036541724,-5267.069166442124,-6045.257575148711
-5541.849127486563,-5563.577756553688,-6578.624717110579,-5784.13991593705,-5256.213830111083,-6033.680616613331
-5529.831537548828,-5552.648730176605,-6564.217016445666,-5773.342051657904,-5245.218198681581,-6021.920057831116
-5517.658351067263,-5541.551794554382,-6549.602986923426,-5762.36900385968,-5234.083689017884,-6009.977565256378
-5505.331287552423,-5530.288645077962,-6534.784831702962,-5751.222360004654,-5222.811735829371,-5997.854832410246
-5492.852085481816,-5518.860994273921,-6519.764783017616,-5739.903734237095,-5211.403791056988,-5985.553579625995
-5480.222502432704,-5507.270571886144,-6504.545101778883,-5728.414767014278,-5199.86132384026,-5973.075553770635
-5467.44431454335,-5495.519125401697,-6489.128076635968,-5716.757124672453,-5188.185820211072,-5960.422527217816
-5454.519316156658,-5483.608420100932,-6473.5160236309885,-5704.932499051542,-5176.378782938323,-5947.596298170615
-5441.4493194603,-5471.5402394142075,-6457.711285663507,-5692.942606972653,-5164.441730862738,-5934.598690056106
-5428.236153882447,-5459.316384977629,-6441.716231908757,-5680.78918986224,-5152.37619924405,-5921.431550758285
-5414.8816660288785,-5446.938676242802,-6425.533256924825,-5668.474013412694,-5140.183738880032,-5908.0967526730365
-5401.387719119778,-5434.40895113501,-6409.164780193512,-5655.998866725137,-5127.865916284868,-5894.596191762612
-5387.756192442407,-5421.729065274692,-6392.613245798374,-5643.3655623235045,-5115.424312991445,-5880.931787802482
-5373.9889812417005,-5408.900892078095,-6375.881121389172,-5630.575935178822,-5102.8605254819595,-5867.105482969838
-5360.087995976438,-5395.926322693781,-6358.970897674325,-5617.631842632316,-5090.1761649628625,-5853.119242438242
-5346.055162078164,-5382.807265265735,-6341.885088125458,-5604.535163843662,-5077.372856801109,-5838.975053002425
-5331.892419694131,-5369.545645055755,-6324.626227874258,-5591.2877989447725,-5064.452240356629,-5824.674922909183
-5317.601723002629,-5356.143404313491,-6307.196873262303,-5577.891669231448,-5051.4159687543915,-5810.220881867952
-5303.1850397493145,-5342.6025012644795,-6289.599601410626,-5564.348715883212,-5038.265708316321,-5795.6149797313765
-5288.644351041298,-5328.924910415644,-6271.8370088262745,-5550.6608997627945,-5025.003138319559,-5780.859286530311
-5273.9816507307005,-5315.112621651618,-6253.911711932374,-5536.830201082522,-5011.629950841747,-5765.95589177201
-5259.198944868959,-5301.167640308663,-6235.82634544211,-5522.858618792254,-4998.147850170967,-5750.906904149195
-5244.298251710183,-5287.091986445905,-6217.583561952472,-5508.748169730092,-4984.558552522596,-5735.71445073054
-5229.281600662761,-5272.8876943705145,-6199.186031209463,-5494.500888619205,-4970.863785907453,-5720.380676659443
-5214.151032452621,-5258.556812568798,-6180.636439769292,-5480.118827047185,-4957.065289395252,-5704.907744332838
-5198.908598007174,-5244.101402732477,-6161.937489969749,-5465.604053056037,-4943.164813146953,-5689.297833242943
-5183.556358535906,-5229.523539794734,-6143.091899433494,-5450.958651087689,-4929.1641178068885,-5673.553139300358
-5168.096384837997,-5214.825311154499,-6124.1024003478415,-5436.184720514462,-4915.064973945252,-5657.675874208484
-5152.530756931857,-5200.008816181709,-6104.9717383403795,-5421.284375857186,-4900.869162319435,-5641.668264818857
-5136.861563324473,-5185.076165929694,-6085.702672607122,-5406.259746038989,-4886.578472974395,-5625.532552795924
-5121.090900954373,-5170.029482595669,-6066.297974900009,-5391.1129735118975,-4872.1947049225655,-5609.270994111137
-5105.220874353975,-5154.870898833596,-6046.760428409564,-5375.846214135011,-4857.7196659540905,-5592.885858242183
-5089.253595438754,-5139.602557447591,-6027.092827530495,-5360.461636439026,-4843.155172048867,-5576.379427815157
-5073.191182852801,-5124.226610631936,-6007.297976954508,-5344.961420867778,-4828.503047155972,-5559.753997948967
-5057.0357616711635,-5108.745219987475,-5987.378691201105,-5329.347759427293,-4813.765122846775,-5543.011875502393
-5040.78946277475,-5093.16055526603,-5967.337793588534,-5313.622855225843,-4798.94323772945,-5526.155378873257
-5024.4544223511275,-5077.474794594982,-5947.178115959725,-5297.788921660179,-4784.039237045799,-5509.186837144634
-5008.032781522898,-5061.6901234368825,-5926.902497375914,-5281.848182048823,-4769.0549725609535,-5492.108589654023
-4991.526685875246,-5045.808734268875,-5906.5137838071405,-5265.802868839718,-4753.992301928539,-5474.922985262766
-4974.9382849837375,-5029.832825988804,-5886.014827734741,-5249.655223075748,-4738.85308826831,-5457.632381941922
-4958.269731727854,-5013.764603425185,-5865.408486869043,-5233.407494211094,-4723.6391999575135,-5440.239146106153
-4941.523182244626,-4997.606277067738,-5844.697623756685,-5217.061938975635,-4708.352510007057,-5422.745651967084
-4924.700794999401,-4981.360061908441,-5823.885104883186,-5200.620821177331,-4692.994895841867,-5405.154281253448
-4907.804730421438,-4965.028177591714,-5802.9738002600225,-5184.086411041453,-4677.568238863023,-5387.467422046824
-4890.837150722416,-4948.612847507653,-5781.96658262785,-5167.460984672424,-4662.074423887519,-5369.687468826709
-4873.800219130228,-4932.116298214909,-5760.866326518636,-5150.7468233750615,-4646.515338981469,-5351.816821522901
-4856.696099467711,-4915.540759316833,-5739.675907961235,-5133.946213159569,-4630.892874979775,-5333.857884902396
-4839.526955796459,-4898.888462597497,-5718.398203564855,-5117.061444158494,-4615.208924963162,-5315.813068170714
-4822.294951775915,-4882.161641552582,-5697.036089814239,-5100.094810088581,-4599.465383867758,-5297.684784240862
-4805.002250238783,-4865.362530982528,-5675.592442429093,-5083.048607844011,-4583.664148230573,-5279.475449310696
-4787.651012924829,-4848.493366293313,-5654.070135780103,-5065.925136664532,-4567.8071156992455,-5261.187482184457
-4770.2433997102535,-4831.556383130026,-5632.472042196775,-5048.726697591616,-4551.896184522909,-5242.823303559171
-4752.78156846223,-4814.553816938971,-5610.801031115806,-5031.455593169296,-4535.933253299062,-5224.385335705386
-4735.267674202718,-4797.487902102889,-5589.059968656681,-5014.11412688998,-4519.920220599568,-5205.876001798488
-4717.703869096687,-4780.3608718475025,-5567.251716846841,-4996.7046021633205,-4503.858984386385,-5187.297725094551
-4700.092301695943,-4763.17495764028,-5545.379132901335,-4979.229322356249,-4487.75144178769,-5168.652928807774
-4682.4351163670135,-4745.932388407177,-5523.445068724019,-4961.690589981576,-4471.599488559212,-5149.944035151046
-4664.734453476978,-4728.635390364586,-5501.452370147941,-4944.090705999619,-4455.405018827294,-5131.173465010583
-4646.9924480951595,-4711.28618626047,-5479.403876234468,-4926.431969727991,-4439.169924539975,-5112.343637267818
-4629.211230217242,-4693.835098435009,-5457.302419019567,-4908.716677972586,-4422.896095213106,-5093.456968285846
-4611.392924043589,-4676.298730370414,-5435.150822325173,-4890.9471246520725,-4406.585417496534,-5074.515871245863
-4593.539647670875,-4658.746826884725,-5412.951901651931,-4873.125600122385,-4390.23977480537,-5055.5227557805965
-4575.6535124307975,-4641.187607738489,-5390.70846323537,-4855.254390801896,-4373.861046686298,-5036.480027225556
-4557.736622864489,-4623.520568228205,-5368.4233034599065,-4837.335778732826,-4357.451108844346,-5017.390086393684
-4539.791075925827,-4605.857329862597,-5346.099208616849,-4819.372040757995,-4341.011832480223,-4998.255328773784
-4521.818960701066,-4588.23079817694,-5323.738953811891,-4801.365448483958,-4324.545083997922,-4979.0781438954855
-4503.822358149352,-4570.567216233676,-5301.345302506886,-4783.318267352735,-4308.052724670635,-4959.8609150486955
-4485.803340453992,-4552.86900660744,-5278.921006393676,-4765.2327563311155,-4291.536610202775,-4940.606018763107
-4467.763970874917,-4535.138556729449,-5256.468804236525,-4747.111167679661,-4274.998590391888,-4921.315823991789
-4449.7063031327025,-4517.35587964048,-5233.991421851663,-4728.955746043102,-4258.440508698793,-4901.992692109545
-4431.632381201268,-4499.470650542017,-5211.4915708547915,-4710.76872821369,-4241.864202010454,-4882.638975866712
-4413.544238790447,-4481.599721830342,-5188.971948824722,-4692.552342530419,-4225.271500226392,-4863.257019201638
-4395.443899094092,-4463.754957812118,-5166.4352384224785,-4674.308808758787,-4208.664225838601,-4843.849156834767
-4377.333374315154,-4445.816597063147,-5143.884106784971,-4656.04033727025,-4192.044193773102,-4824.4177133448775
-4359.21466536991,-4427.895942904999,-5121.32120548956,-4637.749128756111,-4175.413210802321,-4804.965003222234
-4341.089761504773,-4409.998997589709,-5098.749169336952,-4619.437373750991,-4158.773075350841,-4785.493330067254
-4322.960639945813,-4392.019959656165,-5076.170616525819,-4601.107252197977,-4142.125577103439,-4766.004986298093
-4304.829265622775,-4374.065325524418,-5053.588147691076,-4582.7609331494305,-4125.472496813168,-4746.502252494874
-4286.697590765876,-4356.142053011934,-5031.0043455905015,-4564.400574176229,-4108.815605776116,-4726.9873972301575
-4268.567554519224,-4338.1550973568355,-5008.42177474248,-4546.028321213289,-4092.1566656643085,-4707.462676387579
-4250.441082811654,-4320.195237158457,-4985.842980960115,-4527.646307771415,-4075.4974281852774,-4687.930332764466
-4232.3200877742975,-4302.224724178502,-4963.270490717784,-4509.2566548974455,-4058.8396346952763,-4668.392595775181
-4214.206467678092,-4284.266189763106,-4940.706810922521,-4490.861470703917,-4042.185015989094,-4648.851680937679
-4196.102106532005,-4266.288221260429,-4918.15442828874,-4472.4628499374285,-4025.535291928265,-4629.30978948697
-4178.008873767464,-4248.273731934307,-4895.61580928957,-4454.062873540396,-4008.8921712563383,-4609.769108119004
-4159.928623985383,-4230.296177535426,-4873.09339910794,-4435.663608419125,-3992.2573511919036,-4590.231808189662
-4141.863196667435,-4212.357276834196,-4850.589622052475,-4417.267107143634,-3975.632517214028,-4570.700045822067
-4123.814415849931,-4194.419061900376,-4828.106880563473,-4398.875407488363,-3959.01934283618,-4551.175961262045
-4105.784090018158,-4176.515397919769,-4805.647555036516,-4380.490532063874,-3942.4194892121855,-4531.661678672859
-4087.774011694808,-4158.58810654869,-4783.214003598396,-4362.114488162616,-3925.8346049783163,-4512.159305427461
-4069.785957226285,-4140.664909149233,-4760.808561682584,-4343.749267312778,-3909.266326000536,-4492.6709322585
-4051.821686651983,-4122.746027288144,-4738.433541451897,-4325.396844945325,-3892.71627508052,-4473.198632695234
-4033.8829432680664,-4104.850647560431,-4716.091231940127,-4307.059180202613,-3876.186061737856,-4453.744462570006
-4015.971453561225,-4086.993193700379,-4693.783898370763,-4288.738215638594,-3859.6772820078963,-4434.310459982301
-3998.0889269904474,-4069.18250107651,-4671.513781959878,-4270.435876898041,-3843.191518137191,-4414.898644843239
-3980.2370556360133,-4051.394575817847,-4649.28309960094,-4252.154072334748,-3826.7303383680373,-4395.5110186014135
-3962.4175141771584,-4033.6328301623935,-4627.094043877609,-4233.8946930589445,-3810.295296937338,-4376.149564012062
-3944.631959604183,-4015.8916029225447,-4604.948782249708,-4215.659612349095,-3793.8879335000006,-4356.816244789849
-3926.8820310339843,-3998.2200297962027,-4582.849457406476,-4197.450685547543,-3777.509773266486,-4337.513005311699
-3909.169349535901,-3980.5112089832073,-4560.798186562193,-4179.269749899355,-3761.1623266520496,-4318.24177048754
-3891.495518082696,-3962.8380085536905,-4538.797061423229,-4161.118624191598,-3744.8470890157587,-4299.004445511979
-3873.862121186515,-3945.224967796513,-4516.848147954029,-4142.999108683838,-3728.565540754009,-4279.80291540843
-3856.2707247992976,-3927.653672522343,-4494.95348627233,-4124.912984807714,-3712.319146772623,-4260.639044955964
-3838.722876306653,-3910.1147974646365,-4473.115090261744,-4106.862014895274,-3696.109356632907,-4241.514678668581
-3821.2201042543243,-3892.644582256858,-4451.334947535023,-4088.847942094766,-3679.9376042555186,-4222.4316402153545
-3803.7639183448982,-3875.168843241832,-4429.615019224942,-4070.872490185649,-3663.8053077448976,-4203.391732398852
-3786.3558091904224,-3857.7593421405304,-4407.957239799007,-4052.937363529545,-3647.7138693201964,-4184.396737118072
-3768.9972482450175,-3840.385972183517,-4386.363516948278,-4035.0442465564643,-3631.664675154005,-4165.448414921826
-3751.6896876519486,-3823.0811729764423,-4364.835731510154,-4017.1948039813665,-3615.659095223759,-4146.548504974294
-3734.4345603423967,-3805.7828864376024,-4343.375737249114,-3999.3906804685125,-3599.6984832406733,-4127.698724970473
-3717.2332797038816,-3788.5495606177237,-4321.98536076743,-3981.6335005084034,-3583.7841764712502,-4108.900770870287
-3700.0872396820646,-3771.3836655144905,-4300.666401515728,-3963.924868418838,-3567.9174957402593,-4090.1563167457157
-3682.9978146072617,-3754.2472851487187,-4279.420631500321,-3946.266368050184,-3552.099745172892,-4071.4670148316977
-3665.966359163511,-3737.142750783778,-4258.249795373139,-3928.6595628431483,-3536.332212231839,-4052.8344952850503
-3648.9942083573383,-3720.091649521217,-4237.155610451495,-3911.1059955932014,-3520.6161676508873,-4034.260365997018
-3632.0826774487646,-3703.1119073537648,-4216.139766439643,-3893.6071884624243,-3504.952865200164,-4015.7462126693167
-3615.2330619086433,-3686.170580546022,-4195.20392547731,-3876.164642887682,-3489.343541803418,-3997.2935987050137
-3598.4466374050944,-3669.3090954313734,-4174.349722173118,-3858.779839480349,-3473.7894173865216,-3978.9040649473855
-3581.7246597436665,-3652.521071825084,-4153.578763537286,-3841.4542379518184,-3458.291694832656,-3960.579129854652
-3565.0683649729535,-3635.825062307307,-4132.892629023944,-3824.1892771128314,-3442.851559914285,-3942.3202893284765
-3548.4789691646724,-3619.1421440701533,-4112.292870516665,-3806.9863748075677,-3427.470181290968,-3924.1290166603767
-3531.957668575357,-3602.516981474247,-4091.7810122289084,-3789.8469278590796,-3412.1487104971256,-3906.0067624825438
-3515.505639712843,-3585.9818174918,-4071.3585509563322,-3772.772312077832,-3396.8882818371,-3887.954954850203
-3499.124039115997,-3569.5511011264507,-4051.0269558733,-3755.763882212335,-3381.690012432551,-3869.974999087712
-3482.8140035984543,-3553.120465301485,-4030.7876687439034,-3738.8229719895153,-3366.555002201624,-3852.0682778933397
-3466.5766501593157,-3536.770010134335,-4010.6421039776797,-3721.950894013981,-3351.4843338693586,-3834.2361512323428
-3450.413076104874,-3520.500715283569,-3990.5916486017964,-3705.1489399632733,-3336.47907287676,-3816.4799564185196
-3434.3243590258826,-3504.29574965731,-3970.637662402152,-3688.4183803613178,-3321.5402675272044,-3798.8010081915468
-3418.311556878471,-3488.1570594364766,-3950.781477975176,-3671.7604647884914,-3306.6689489320493,-3781.2005985915803
-3402.3757080072214,-3472.0903935193423,-3931.024400957435,-3655.176421857862,-3291.866131016331,-3763.6799970593606
-3386.517831283839,-3456.11196582501,-3911.3677099072306,-3638.667459252144,-3277.132810577099,-3746.240450575044
-3370.7389261089475,-3440.224647184671,-3891.8126566476744,-3622.234763726035,-3262.469967292603,-3728.8831836423014
-3355.0399725579796,-3424.4090919061377,-3872.3604662801945,-3605.879501273291,-3247.87856385124,-3711.609398301104
-3339.4219313890926,-3408.69200270974,-3853.0123372339203,-3589.6028170574787,-3233.3595458709065,-3694.420274253707
-3323.885744231983,-3393.019209874084,-3833.769441610207,-3573.4058356327414,-3218.9138420567424,-3677.3169689547253
-3308.432333574096,-3377.419711929547,-3814.6329252546466,-3557.2896608999604,-3204.542364226166,-3660.3006177324937
-3293.062602944098,-3361.922032193404,-3795.6039078765775,-3541.2553762556918,-3190.246007364639,-3643.37233372947
-3277.777437052762,-3346.5188834247397,-3776.683483153048,-3525.3040446258265,-3176.025649702992,-3626.533208246338
