SP,num,Seq,ILU,ILURes,SORC
-7.7716798229608965,-7.778434733351483,-7.758471636650283,-7.773442228936256,-7.773604024515503,-7.767483806179141
-7.824199984129348,-7.831005503340612,-7.810974823483761,-7.826065097882972,-7.826196036023542,-7.819999178040542
-7.876603688604805,-7.883459333166343,-7.86336095414389,-7.878571261249061,-7.878672416141297,-7.872398407602048
-7.928886771926584,-7.935792047731344,-7.915625795805667,-7.930956519174002,-7.931028983050671,-7.924677328544032
-7.9810450726519715,-7.98799947479065,-7.967765125192858,-7.983216669369533,-7.98326156132248,-7.976831783022197
-8.03307443000515,-8.040077441142124,-8.01977471799913,-8.035347515728478,-8.035365978170132,-8.028857611793336
-8.084970687367392,-8.092021780320497,-8.071650357960925,-8.087344861561718,-8.087338059137796,-8.080750661513605
-8.13672969149287,-8.143828327982828,-8.123387830320526,-8.13920451845598,-8.139173637434878,-8.132506781029768
-8.188347291434544,-8.195492925517996,-8.174982931059656,-8.190922300023836,-8.19086854724628,-8.184121820206508
-8.239819342813114,-8.247011414572786,-8.226431455580904,-8.242494028342943,-8.24241862867956,-8.235591633899272
-8.291141706652494,-8.2983796488751,-8.277729212382097,-8.293915527076585,-8.293819728101342,-8.286912089900571
-8.342310252635734,-8.34959348345258,-8.32887201883575,-8.34518263120407,-8.345067693424982,-8.338079052195525
-8.393320848932055,-8.400648780645378,-8.379855696102505,-8.396291182713076,-8.39615838241469,-8.389088396018494
-8.444169380865452,-8.451541412901319,-8.430676079921865,-8.447237029033486,-8.447087660658717,-8.43993599987123
-8.49485173473839,-8.502267258245771,-8.481329017388502,-8.498016027409745,-8.497851398676959,-8.490617758982431
-8.545363809306583,-8.552822200216038,-8.531810365069177,-8.548624049000791,-8.548445474648819,-8.541129569922916
-8.59570150903816,-8.603202142369145,-8.582115986565256,-8.599056970390617,-8.598865781498155,-8.591467337863225
-8.645860751529916,-8.653402985525908,-8.63224176910823,-8.649310678701864,-8.649108217433673,-8.641626980275241
-8.695837466298336,-8.703420648221602,-8.68218360795376,-8.699381078037444,-8.699168691683541,-8.691604428143988
-8.745627592174552,-8.753251057302935,-8.731937412493386,-8.749264079011484,-8.749043126995607,-8.741395619604852
-8.795227076395943,-8.802890155725763,-8.781499109991172,-8.79895560599624,-8.798727453715532,-8.79099650506574
-8.8446318860188,-8.852333898830626,-8.830864640900728,-8.848451607425819,-8.848217618431596,-8.840403049323148
-8.893837997793538,-8.901578248398408,-8.880029966971145,-8.89774803127197,-8.897509582852503,-8.88961123493814
-8.942841404078168,-8.950619188967192,-8.928991067691035,-8.946840851201996,-8.946599318174849,-8.938617046072565
-8.9916381117183,-8.999452716079995,-8.97774393542067,-8.995726055456172,-8.995482813540223,-8.98741649965377
-9.040224144075653,-9.048074836223815,-9.026284587691231,-9.04439964217201,-9.044156075196732,-9.036005612458123
-9.088595539185441,-9.096481584443438,-9.074609063192684,-9.092857635913031,-9.092615118655504,-9.084380427356843
-9.136748350983236,-9.144669000955755,-9.122713414179627,-9.141096076486717,-9.140855986979542,-9.132537000567364
-9.184678660082849,-9.192633150559388,-9.170593722644018,-9.189111019657464,-9.188874732763466,-9.180471410910421
-9.232382553833165,-9.240370110986467,-9.218246086084276,-9.236898546005554,-9.236667429709698,-9.228179745409973
-9.279856146087655,-9.287875982807467,-9.265666632814073,-9.284454750216513,-9.284230173742657,-9.27565811988233
-9.327095566821376,-9.335146888901933,-9.312851506391118,-9.331775753549001,-9.331559072728025,-9.322902670666181
-9.374096972605306,-9.38217896490059,-9.359796878720303,-9.378857693622743,-9.37865026700136,-9.36990954848177
-9.420856532635675,-9.4289683719939,-9.406498950854994,-9.42569673337954,-9.425499906710012,-9.416674928084621
-9.467370446940015,-9.475511293500938,-9.452953938659904,-9.472289058713615,-9.47210417075573,-9.46319500638054
-9.513634929841094,-9.521803934004248,-9.499158090099714,-9.51863087692263,-9.518459259218615,-9.509466001464569
-9.559646225565022,-9.567842523830846,-9.545107681021008,-9.564718420638266,-9.564561393928894,-9.555484162565092
-9.605400598074642,-9.613623308771862,-9.590799012344563,-9.610547945371216,-9.610406818171692,-9.601245747619476
-9.6508943366443,-9.659142568011744,-9.63622841269496,-9.656115735524288,-9.65599180961757,-9.646747051064928
-9.696123754504814,-9.704396598662315,-9.681392236723982,-9.701418095262778,-9.701312658223337,-9.691984386259268
-9.741085193231209,-9.749381726005165,-9.726286869070972,-9.746451356552885,-9.746365685606422,-9.736954097749173
-9.785775017217906,-9.794094304802416,-9.77090872507547,-9.791211881021162,-9.791147243186286,-9.781652549287394
-9.83018961839215,-9.838530708632298,-9.815254242092323,-9.835696056538652,-9.835653702687909,-9.82607613281995
-9.874325417502664,-9.882687340810028,-9.859319890547448,-9.879900292785099,-9.879881463898043,-9.870221271826036
-9.918178856591732,-9.926560635547952,-9.903102177435454,-9.923821033236196,-9.923826955256839,-9.914084406867252
-9.961746414864175,-9.970147049147416,-9.946597629383254,-9.967454747291784,-9.967486636183484,-9.957662017907682
-10.00502459133877,-10.013443067032691,-9.98980280391275,-10.010797932678202,-10.010856986595773,-10.000950604141455
-10.048009916032836,-10.0564452088071,-10.032714297926761,-10.053847116931088,-10.053934523211305,-10.043946697916976
-10.09069895100608,-10.099150016765945,-10.075328726634014,-10.096598855175452,-10.096715788022228,-10.086646856971624
-10.133088286815633,-10.141554062911727,-10.117642745279532,-10.139049735962951,-10.13919735505879,-10.129047675032014
-10.175174539858903,-10.183653954510099,-10.159653035085139,-10.181196367099655,-10.181375824277115,-10.171145760387404
-10.21695436013983,-10.225446325077197,-10.201356309448208,-10.22303540320803,-10.223247829691735,-10.212937769841389
-10.258424425370896,-10.266927835461544,-10.242749318045279,-10.264563517635494,-10.26481003266769,-10.254420376833755
-10.299581446629011,-10.30809518164037,-10.28382882889077,-10.305777413187371,-10.306059131339937,-10.29559028863563
-10.340422165821701,-10.348945091170163,-10.324591653852224,-10.346673831109118,-10.34699184320432,-10.336444243169414
-10.380943353215631,-10.389474318892166,-10.36503462748874,-10.387249540110217,-10.387604933022168,-10.376979011220069
-10.421141810164912,-10.42967965431564,-10.405154625893928,-10.427501336713993,-10.42789518280506,-10.417191386621633
-10.461014370738154,-10.469557918120481,-10.444948539639283,-10.467426053317928,-10.46785941338822,-10.45707820762138
-10.500557905085271,-10.50910596213909,-10.484413311433652,-10.507020551926747,-10.50749447900304,-10.496636327363776
-10.539769307695524,-10.548320668386427,-10.523545896893276,-10.546281728728994,-10.546797261097177,-10.535862641925966
-10.578645506467875,-10.587198956847967,-10.562343294915781,-10.585206506036014,-10.585764674307754,-10.574754074000834
-10.617183466322093,-10.625737776286469,-10.600802530892723,-10.623791846581911,-10.624393669401341,-10.613307579727843
-10.655380178927674,-10.663934104665811,-10.63892065709324,-10.662034729847932,-10.662681226178808,-10.651520144415295
-10.69323266989955,-10.701784961129924,-10.676694768848666,-10.699932190470575,-10.700624358400958,-10.689388785256568
-10.730737998057487,-10.739287388705414,-10.714121979486947,-10.737481273338751,-10.738220109530477,-10.72691055460496
-10.767893252468264,-10.776438470856535,-10.75119944199779,-10.774679068305476,-10.775465563957587,-10.764082531299481
-10.804695559653084,-10.813235317224283,-10.787924335467403,-10.811522688355184,-10.812357828020646,-10.800901830277782
-10.841142070184278,-10.849675076326145,-10.824293877679859,-10.848009295321093,-10.848894048637149,-10.83736559419535
-10.877229973487651,-10.885754928137406,-10.860305303326154,-10.884136058094521,-10.885071405595703,-10.873471002812714
-10.912956492628082,-10.9214720846608,-10.895955890510068,-10.919900203685042,-10.920887104322528,-10.909215261238836
-10.948318875766372,-10.956823791460963,-10.931242944620708,-10.955298970419001,-10.956338389224666,-10.94459561196318
-10.983314411879734,-10.991807327732447,-10.966163801202352,-10.990329644599885,-10.991422537839783,-10.979609322590141
-11.017940415477634,-11.02642000846365,-11.000715818422835,-11.024989534766414,-11.026136860613915,-11.014253704682337
-11.052194242033782,-11.06065917398803,-11.03489639809908,-11.059275985241205,-11.0604786989042,-11.048526087891256
-11.086073269129296,-11.094522206199217,-11.068702965867915,-11.093186376686822,-11.094445428743825,-11.082423840814942
-11.119574915290292,-11.128014182395383,-11.102132977199236,-11.126718114826595,-11.128034453238046,-11.115944365268126
-11.15269662884265,-11.161126065141604,-11.135183921713999,-11.159868641365497,-11.161243219275695,-11.1490850896116
-11.185435887494497,-11.193844714072807,-11.16785331270651,-11.19263543414571,-11.194069196957516,-11.181843478611144
-11.217790206555323,-11.226192162353401,-11.200138697335454,-11.225015997846782,-11.22650989596728,-11.214217024173395
-11.24975712824015,-11.258143549381892,-11.232037657636479,-11.257007870272071,-11.258562853071952,-11.246203259098765
-11.281334235551686,-11.289694146650271,-11.263547795755281,-11.288608621782258,-11.290225642964435,-11.277799735390872
-11.312519133668673,-11.320851328118195,-11.294666754176927,-11.319815861847996,-11.321495869464421,-11.309004049969328
-11.343309469649148,-11.351612734524245,-11.325392198040607,-11.350627217258607,-11.35237116838989,-11.339813817050596
-11.37370291564847,-11.381976042445986,-11.355721822189363,-11.381040360706498,-11.382849214639865,-11.370226693051162
-11.403697178101298,-11.411938953326942,-11.385653358710703,-11.411052997617633,-11.412927706821623,-11.400240368123775
-11.43329000056272,-11.441499212726823,-11.415184565826287,-11.440662853867536,-11.442604383682221,-11.429852555330891
-11.46247915090356,-11.470654585046729,-11.444313227623077,-11.469867699616563,-11.471877016111492,-11.459061005480782
-11.491262435946972,-11.499402885215718,-11.47303716389231,-11.498665329265618,-11.5007433974732,-11.48786350271671
-11.519637690440252,-11.52774194823595,-11.501354228349774,-11.52705357576652,-11.529201366973782,-11.51625785111565
-11.547602785335036,-11.55566964491266,-11.529262289671927,-11.555030295002872,-11.557248788336382,-11.544241910228573
-11.575155621786413,-11.583183885446267,-11.556759261418932,-11.582593391044831,-11.584883561234241,-11.571813544590617
-11.602294133239248,-11.610282607392262,-11.583843085760824,-11.609740784457045,-11.6121036159976,-11.598970669503252
-11.629016285058823,-11.636963780795009,-11.610511726401999,-11.636470436334298,-11.63890691276278,-11.62571122245205
-11.655320076026458,-11.663225416810777,-11.636763187653672,-11.662780342521355,-11.665291451901581,-11.652033180116057
-11.681203537524881,-11.689065545269244,-11.66259549499953,-11.688668525517906,-11.69125525865171,-11.67793454620849
-11.706664731590744,-11.714482244756958,-11.688006716193014,-11.714133035208963,-11.716796396414859,-11.703413358119331
-11.731701751382547,-11.739473618451884,-11.712994939819938,-11.739171971778182,-11.741912953876232,-11.728467685947459
-11.756312732592532,-11.764037800768994,-11.737558281958885,-11.763783453815808,-11.766603060584385,-11.753095628996896
-11.780495829179308,-11.78817296532767,-11.761694907521223,-11.787965632540264,-11.790864871289376,-11.777295327881925
-11.8042492366306,-11.811877320107245,-11.7854029913951,-11.811716700119293,-11.814696580225155,-11.801064944463672
-11.827571180015033,-11.835149091884713,-11.808680751593698,-11.83503487294272,-11.838096402296344,-11.82440267973043
-11.850459918130433,-11.857986561042704,-11.831526436505552,-11.85791840726759,-11.861062605648241,-11.847306765389225
-11.872913740007554,-11.8803880283144,-11.853938330109157,-11.880365589803542,-11.88359346420471,-11.869775471175501
-11.89493097518381,-11.902351829706284,-11.875914734793092,-11.90237473305151,-11.905687305665708,-11.89180708695435
-11.916509973579398,-11.923876332024047,-11.897453992095175,-11.923944193868545,-11.927342480501055,-11.913399943581819
-11.937649127536812,-11.944959944997873,-11.918554476525385,-11.945072357669202,-11.94855737734527,-11.934552406691244
-11.958346860953364,-11.965601100895249,-11.93921459994889,-11.965757636808513,-11.96933041093315,-11.955262878180982
-11.978601625840016,-11.985798266518204,-11.959432791586217,-11.98599849202484,-11.989660034566207,-11.975529780568365
-11.998411909128185,-12.005549952976335,-11.979207523284455,-12.00579339662749,-12.009544725146975,-11.995351578717548
-12.017776240264977,-12.024854691215632,-11.99853729451541,-12.025140874155142,-12.02898300476271,-12.014726769496201
-12.03669316581885,-12.043711053172492,-12.017420648970528,-12.04403947465837,-12.047973425198395,-12.033653885116866
-12.05516128020267,-12.062117640311087,-12.035856147120498,-12.062487786570271,-12.06651456158081,-12.052131484327232
-12.073179198544578,-12.0800730920283,-12.05384239421816,-12.080484418592182,-12.084605034468673,-12.070158168197178
-12.090745581236044,-12.097576078944359,-12.07137802046588,-12.09802803236764,-12.102243488858361,-12.087732567518588
-12.107859117515568,-12.114625305129136,-12.088461694773995,-12.115117308261622,-12.119428608044286,-12.104853341741483
-12.12451852357272,-12.13121950591744,-12.105092112832349,-12.131750965016973,-12.13615910483994,-12.121519199140053
-12.1407225544608,-12.147357456303741,-12.12126801397412,-12.14792776112915,-12.152433727747079,-12.137728858075992
-12.156470014483835,-12.163037960905463,-12.13698816759547,-12.163646478382322,-12.168251255712548,-12.153481108181255
-12.171759707414868,-12.178259858864143,-12.152251369629871,-12.178905942920762,-12.183610508492002,-12.168774731421818
-12.18659050320954,-12.193022025257237,-12.167056457324374,-12.193705005682546,-12.198510325705929,-12.183608573816478
-12.200961290300757,-12.207323367767865,-12.181402296018987,-12.208042562573562,-12.212949598349928,-12.197981505020026
-12.214870995754616,-12.221162827559924,-12.195287800334164,-12.22191753454536,-12.2269272367843,-12.211892428565436
-12.228318573634613,-12.234539379685623,-12.20871189530289,-12.235328878881178,-12.240442188736935,-12.225340282876184
-12.241303027902125,-12.247452038968037,-12.221673566321513,-12.248275589890582,-12.253493439220843,-12.23832404641988
-12.253823379154754,-12.25989984404034,-12.234171808458745,-12.260756707138645,-12.266080009236987,-12.250842732740974
-12.265878691305677,-12.271881877189744,-12.246205671818554,-12.272771278930831,-12.278200943099206,-12.26289538720267
-12.277468066717875,-12.28339724922658,-12.257774229689863,-12.284318406069264,-12.28985532891667,-12.27448108209172
-12.288590638477038,-12.29444511556921,-12.268876598536911,-12.295397227764864,-12.301042285360335,-12.285598942466677
-12.299245561673388,-12.305024653472216,-12.279511925980794,-12.306006903659746,-12.311760967798664,-12.296248112895894
-12.309432053944171,-12.315135083040522,-12.289679391852738,-12.316146649222127,-12.322010564211899,-12.30642778801503
-12.319149346279177,-12.324775655853236,-12.299378211359034,-12.325815690989549,-12.331790294456555,-12.316137185032867
-12.32839670321156,-12.333945657775555,-12.308607646137206,-12.335013312578463,-12.341099417766115,-12.32537557017005
-12.337173440760623,-12.342644415245662,-12.317366978487744,-12.343738812571553,-12.34993722535271,-12.334142224162253
-12.345478898660557,-12.350871282865581,-12.325655539283517,-12.351991542372106,-12.358303044920874,-12.34243648474958
-12.353312454620593,-12.35862565644653,-12.333472684449568,-12.359770884316813,-12.366196239429021,-12.350257726070843
-12.36067352034075,-12.365906960690651,-12.34081781520318,-12.367076249417451,-12.373616205204122,-12.357605333031316
-12.367561542682907,-12.372714660306318,-12.347690362598238,-12.373907093155719,-12.38056236928278,-12.364478763054057
-12.373976008397282,-12.379048251797894,-12.354089797409426,-12.380262903022352,-12.387034202731293,-12.370877476593975
-12.379916428807398,-12.384907271643838,-12.360015618533712,-12.386143201209979,-12.393031210381302,-12.376800988895052
-12.385382363976216,-12.39029129163547,-12.365467367419805,-12.391547543117426,-12.398552923704761,-12.382248856139228
-12.39037340062245,-12.395199913425678,-12.370444629803318,-12.396475532500032,-12.403598921134439,-12.387220644113052
-12.39488916451298,-12.39963277430527,-12.374947016325995,-12.40092679666923,-12.408168806788293,-12.391715986914692
-12.398929318405179,-12.4035895584005,-12.37897417684426,-12.40490100212475,-12.41226222205913,-12.39573454003053
-12.402493563209887,-12.407069974105767,-12.382525790000502,-12.408397852173694,-12.41587885530131,-12.399275990797593
-12.405581618103147,-12.41007377074649,-12.385601585353639,-12.411417094621555,-12.419018413073944,-12.402340071832091
-12.40819326245247,-12.412600728343197,-12.38820132850831,-12.413958499211232,-12.421680648685841,-12.404926549765896
-12.410328297373105,-12.41465066529777,-12.390324805180565,-12.416021875800828,-12.423865353487097,-12.40703523307006
-12.411986559416391,-12.4162234414928,-12.391971857818486,-12.41760708750579,-12.425572344361827,-12.408665947346028
-12.413167927848344,-12.417318952812716,-12.393142347028457,-12.418714002372568,-12.426801485854666,-12.409818589759576
-12.413872317543772,-12.41793711693227,-12.393836180950906,-12.419342560547191,-12.427552670179486,-12.410493057317199
-12.414099673713372,-12.41807790425947,-12.394053301585066,-12.419492707161144,-12.427825824309238,-12.41068931116313
-12.41384997308073,-12.417741303147585,-12.393793684878721,-12.41916444636341,-12.427620922422491,-12.410407332647726
-12.413123241177157,-12.416927361140118,-12.393057360989319,-12.418357802021378,-12.426937962121512,-12.409647148475175
-12.411919536469293,-12.415636151808402,-12.391844364354771,-12.417072854718914,-12.425776982158085,-12.408408817777524
-12.410238950672278,-12.413867773307542,-12.390154790253499,-12.415309697893722,-12.424138062273684,-12.406692434963999
-12.408081602720385,-12.411622371503316,-12.387988771151129,-12.413068483270095,-12.422021312871639,-12.40449814830033
-12.405447668324003,-12.4089001324412,-12.385346465111738,-12.410349381419284,-12.419426880533928,-12.401826116358079
-12.40233734115789,-12.405701264805991,-12.382228071627754,-12.407152614229236,-12.41635495879461,-12.398676556351964
-12.398750857376024,-12.40202602931658,-12.37863382083843,-12.403478435511158,-12.41280575676902,-12.395049707350262
-12.394688490968058,-12.397874711457188,-12.374563986721963,-12.399327127637237,-12.408779540117026,-12.390945855141254
-12.39015055116578,-12.393247635728148,-12.370018883638684,-12.394699015150337,-12.404276599702273,-12.386365319195328
-12.385137380275008,-12.388145161035702,-12.36499885239088,-12.389594467942032,-12.399297265042623,-12.381308461207094
-12.379649357349942,-12.382567691339023,-12.359504275552377,-12.384013889994923,-12.393841913827991,-12.375775665467089
-12.373686903087098,-12.376515085989013,-12.3535355755448,-12.377957702344062,-12.38791093366486,-12.369767364664908
-12.367250465683151,-12.369987553270539,-12.347093208730842,-12.371426388051711,-12.381504776405908,-12.363284029044005
-12.360340542102968,-12.36298638263941,-12.340177651037088,-12.364420451784534,-12.374623911309058,-12.35632615852523
-12.352957644113642,-12.355511995922019,-12.332789449929562,-12.356940441996842,-12.367268863794967,-12.348894292596206
-12.34510234808766,-12.3475658041645,-12.324929155490517,-12.348986940168006,-12.359440168841184,-12.34098901467801
-12.33677524060429,-12.33914804928921,-12.316597382356042,-12.340560559567335,-12.351138427233519,-12.33261093251355
-12.327976956453709,-12.330258506045167,-12.307794755403895,-12.331661971332627,-12.342364246885369,-12.32376069292985
-12.318708170202218,-12.320899417700717,-12.298521955384956,-12.322291855672168,-12.33311829922478,-12.31443899746126
-12.308969574564177,-12.311068835302873,-12.288779681662866,-12.312450945512492,-12.323401277274279,-12.304646551992768
-12.298761917556922,-12.300769966208552,-12.278568692183653,-12.302140001785903,-12.313213912361254,-12.294384127824571
-12.288085981391564,-12.290004125816681,-12.267889761844586,-12.29135983177463,-12.302556971523853,-12.283652518507235
-12.27694256973016,-12.278768437068575,-12.256743709738966,-12.2801112653225,-12.291431267589166,-12.27245254960895
-12.265332529037911,-12.267068092206756,-12.245131396992505,-12.268395184535333,-12.279837631796767,-12.260785099808512
-12.253256750543548,-12.254901173581157,-12.233053699473034,-12.256212497037778,-12.267776946109679,-12.248651068045334
-12.240716157364202,-12.242272867422484,-12.220511554081261,-12.243564150645865,-12.255250127041624,-12.236051403196017
-12.2277116913736,-12.229180633254193,-12.207505918109364,-12.230451123111308,-12.242258130605814,-12.222987070632369
-12.214244347162364,-12.215625508903328,-12.194037785885795,-12.216874440910813,-12.22880193256032,-12.20945908695359
-12.200315163674166,-12.201608540974702,-12.180108199693285,-12.20283514435522,-12.21488255361787,-12.19546850425542
-12.18592518777997,-12.187130831789847,-12.165718228676074,-12.1883343393471,-12.200501069480499,-12.181016408353484
-12.171075523263173,-12.17219351723414,-12.150868957312076,-12.173373146388064,-12.185658561865464,-12.166103913055338
-12.155767300162386,-12.156797750792313,-12.135561548118424,-12.1579527309551,-12.170356160920198,-12.150732176410958
-12.140001689140083,-12.14094473477834,-12.119797161100925,-12.142074278098802,-12.15459504199004,-12.134902398451652
-12.123779886755663,-12.124635703015302,-12.103577015305367,-12.125739031209875,-12.138376404065458,-12.118615794890164
-12.107103140041481,-12.107871911569397,-12.08690235453387,-12.108948255852082,-12.121701482692348,-12.10187362855178
-12.089972721320594,-12.090654673832004,-12.069774459634715,-12.091703255221862,-12.104571550577447,-12.084677205958979
-12.07238993051358,-12.072985308808548,-12.05219464021662,-12.074005364644693,-12.086987924624005,-12.06702785137467
-12.054356117694548,-12.054865191809181,-12.034164253992003,-12.055855967256228,-12.068951942681043,-12.048926932620533
-12.03587265807635,-12.036295725089587,-12.015684682694735,-12.037256461353435,-12.050464988599924,-12.03037585641929
-12.016940961554022,-12.017278342385266,-11.99675734809235,-12.018208295836986,-12.031528481826514,-12.011376052633183
-11.99756248058234,-11.997814505194441,-11.977383701985886,-11.998712942830611,-12.01214386116587,-11.991929005554205
-11.977738695406872,-11.977905726112638,-11.957565235846186,-11.978771928298809,-11.992312628100306,-11.972036202746333
-11.9574711170491,-11.957553536043934,-11.937303478171765,-11.958386787658599,-11.97203628984137,-11.951699202455414
-11.936761305593896,-11.936759509740387,-11.91659998068356,-11.93755910102423,-11.951316409845855,-11.930919571076682
-11.915610839722538,-11.915525246117545,-11.895456337099317,-11.916290496622597,-11.930154581730376,-11.909698916914252
-11.89402133521242,-11.893852385765001,-11.873874164753108,-11.89458260885462,-11.908552415422648,-11.888038889396736
-11.871994452183255,-11.871742600828386,-11.851855138233336,-11.872437135181103,-11.886511584543639,-11.865941157482961
-11.849531870573431,-11.849197593193974,-11.829400942231407,-11.849855790849158,-11.864033782214777,-11.843407437994118
-11.82663531578019,-11.826219105379465,-11.806513312025654,-11.826840318026184,-11.84112073056309,-11.820439469130509
-11.803306539832649,-11.80280889525157,-11.783193998852996,-11.803392506665176,-11.817774191083666,-11.797039035690494
-11.77954732799339,-11.778968786655343,-11.759444802327922,-11.779514177058942,-11.793995965492298,-11.773207943235915
-11.755359499462646,-11.75470059806764,-11.73526754851348,-11.755207183271109,-11.769787886710974,-11.748948043477768
-11.730744917740473,-11.730006209556832,-11.710664100481392,-11.730473403636628,-11.745151807763609,-11.724261203474178
-11.70570546439932,-11.704887515723254,-11.6856363448084,-11.705314758178114,-11.72008962899002,-11.699149339191566
-11.680243058648049,-11.679346454562136,-11.660186221301869,-11.67973319327015,-11.694603293240545,-11.673614395393535
-11.654359656026214,-11.653384999953971,-11.63431567894724,-11.65373069954403,-11.668694750563645,-11.647658345959833
-11.62805724046457,-11.627005142588356,-11.608026717269315,-11.62730928171791,-11.64236599450884,-11.621283196503347
-11.601337837873775,-11.600208918324727,-11.581321350282446,-11.600470999741315,-11.615619073608345,-11.594490987887388
-11.574203487430593,-11.572998393018837,-11.554201644189092,-11.573217925608137,-11.588456034857566,-11.5672837939847
-11.54665627762689,-11.545375652615933,-11.526669676713142,-11.54555216978705,-11.560878977652457,-11.539663720250868
-11.518698327360536,-11.51734283597845,-11.498727583339992,-11.517475873920601,-11.532890030195356,-11.51163290538792
-11.490331777657056,-11.48890209135742,-11.470377502313733,-11.488991223496187,-11.504491354422031,-11.483193506591263
-11.461558809403227,-11.460055617571859,-11.441621624407304,-11.460100413946336,-11.475685137719504,-11.454347733662553
-11.432381638922456,-11.430805629998181,-11.412462161700116,-11.430805685366039,-11.446473605263702,-11.425097810311144
-11.402802503804772,-11.401154384503478,-11.38290137066568,-11.401109308366761,-11.416859019392914,-11.395446003044215
-11.372823673918841,-11.371104166842962,-11.352941516695385,-11.371013575502383,-11.386843657523045,-11.365394603688225
-11.342447461379328,-11.340657274282211,-11.32258491263768,-11.340520823229754,-11.356429838723807,-11.334945934339068
-11.311676192841533,-11.30981607393974,-11.291833892170285,-11.309633414575938,-11.325619922433402,-11.304102348505852
-11.280512248440564,-11.278582929292915,-11.26069084272767,-11.278353730182396,-11.294416281025354,-11.272866231280387
-11.248958011617685,-11.246960243431188,-11.229158141426868,-11.24668419812925,-11.262821324875894,-11.241239993764445
-11.217015919234054,-11.214950458886841,-11.197238228599367,-11.214627268971693,-11.230837500198467,-11.209226081675466
-11.184688421982491,-11.182556032716274,-11.164933570149879,-11.182185415836223,-11.198467283079719,-11.176826976394741
-11.151978008886548,-11.14977946168314,-11.132246648343967,-11.149361159246642,-11.165713160636669,-11.144045175675076
-11.11888720199885,-11.116623269874873,-11.099179984907243,-11.116157023406677,-11.132577679211083,-11.110883208673153
-11.08541854046125,-11.083090012877204,-11.065736128769645,-11.082575591564412,-11.099063402517444,-11.077343647235029
-11.051574607680278,-11.049182265180173,-11.031917656511384,-11.048619449022892,-11.065172912397545,-11.04342907568109
-11.017358005543741,-11.014902643990265,-10.997727176650915,-11.014291229030864,-11.030908833418293,-11.009142120123817
-10.982771374501713,-10.980253791754803,-10.963167327273196,-10.979593578092315,-10.996273818510875,-10.974485426163467
-10.947817371288453,-10.945238368026327,-10.928240772269975,-10.944529189972464,-10.961270539506936,-10.939461670673955
-10.912498693276108,-10.909859071370185,-10.892950200452784,-10.909100763691365,-10.925901721199489,-10.904073559554204
-10.876818053123971,-10.874118624510483,-10.857298334422468,-10.873311043140328,-10.890170077487113,-10.868323830445846
-10.840778215365933,-10.838019790538839,-10.821287920001971,-10.837162792837747,-10.85407838605917,-10.832215240052683
-10.804381937291165,-10.801565330562212,-10.784921745335188,-10.800658797653393,-10.817629440527575,-10.795750586338356
-10.767632038381883,-10.764758068805714,-10.748202604018733,-10.763801894102123,-10.780826057019578,-10.758932667563553
-10.73053134830846,-10.727600826694646,-10.711133328865325,-10.726594914357177,-10.74367108384534,-10.72176434554983
-10.69308272025802,-10.690096472277306,-10.673716780941927,-10.689040737501323,-10.706167393002621,-10.684248486494615
-10.65528904621379,-10.652247894592843,-10.635955841133063,-10.651142268027968,-10.668317897127979,-10.646387985634284
-10.617153240455128,-10.614058001195172,-10.597853428623981,-10.612902426590377,-10.630125514601797,-10.608185763382911
-10.578678231916046,-10.575529738988482,-10.559412479510472,-10.574324165106642,-10.591593205193051,-10.569644780202
-10.539867002994972,-10.536666064172012,-10.520635951344776,-10.535410464016497,-10.55272395373288,-10.53076799573353
-10.50072254129876,-10.497469976195834,-10.481526840744205,-10.496164331412615,-10.513520757752628,-10.491558424612466
-10.461247854633962,-10.457944499461965,-10.442088164770137,-10.456588788576948,-10.473986665180984,-10.452019095185529
-10.42144600181588,-10.418092665971228,-10.402322961604575,-10.416686896919709,-10.434124730852746,-10.412153054430847
-10.381320047765488,-10.377917547973865,-10.362234300243765,-10.376461721382299,-10.39393803254253,-10.37196337854947
-10.340873083123158,-10.337422239749104,-10.32182527182135,-10.33591639014265,-10.353429689716867,-10.331453181992577
-10.300108233706956,-10.296609859595556,-10.281098994201294,-10.295054004159793,-10.31260283728131,-10.290625575454335
-10.259028637370568,-10.25548354776091,-10.240058610616844,-10.253877738412857,-10.27146062836481,-10.24948372582103
-10.217637465023254,-10.214046470852558,-10.19870727607843,-10.2123907540916,-10.230006250864914,-10.208030799856747
-10.175937913926163,-10.17230182345948,-10.157048193773745,-10.170596256310825,-10.188242913047883,-10.166269996510135
-10.133933194762422,-10.130252810013896,-10.11508456747065,-10.128497467119235,-10.14617384781295,-10.124204553907507
-10.091626555106977,-10.087902678627037,-10.072819633534868,-10.086097631417884,-10.103802304607195,-10.081837697320406
-10.049021252266078,-10.04525468224849,-10.030256656200553,-10.04340002127372,-10.06113157170765,-10.039172708965562
-10.006120581079335,-10.002312108046553,-9.987398925798276,-10.000407929643936,-10.018164946063045,-9.996212881963707
-9.962927844165717,-9.959078255066471,-9.944249728338058,-9.957124660063588,-9.974905749553836,-9.9529615283856
-9.919446375059431,-9.915556465061059,-9.900812408983025,-9.91355356218315,-9.931357340221044,-9.909421982218165
-9.875679535193113,-9.871750080386631,-9.857090308597744,-9.869697987236501,-9.887523067867903,-9.865597614095934
