Exud_tot,Exud_liq,Exud_ads,Exud_ads_soil,Exud_ads_roots,Exud_decay
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
4.545131521158268e-08,1.0868279186031275e-10,4.533774780413315e-08,0.0,4.533774780413316e-08,4.884615589204296e-12
9.216518706507552e-08,1.1202923247435026e-10,9.204322535312108e-08,0.0,9.20432253531211e-08,9.932479480082337e-12
1.401415961518021e-07,1.1541037785568979e-10,1.4001105299802382e-07,0.0,1.4001105299802382e-07,1.5132775922561164e-11
1.8938054248266463e-07,1.1880299786199883e-10,1.8924125346749716e-07,0.0,1.892412534674972e-07,2.048601730548602e-11
2.398820260642271e-07,1.22207128704441e-10,2.397338262203691e-07,0.0,2.397338262203691e-07,2.5992715153480014e-11
2.916460469030219e-07,1.2562280129225952e-10,2.9148877071910255e-07,0.0,2.9148877071910255e-07,3.165338262703615e-11
3.4467260500554934e-07,1.2905004645310071e-10,3.445060864245764e-07,0.0,3.445060864245764e-07,3.746853451976128e-11
3.989617003782771e-07,1.3248889497741447e-10,3.9878577279604395e-07,0.0,3.98785772796044e-07,4.3438687255670204e-11
4.545133330276396e-07,1.3593937765556353e-10,4.5432782929109804e-07,0.0,4.543278292910981e-07,4.9564358886048456e-11
5.113275029600395e-07,1.3940152530741162e-10,5.111322553656461e-07,0.0,5.111322553656461e-07,5.58460690859524e-11
5.694042101818492e-07,1.4287536879262056e-10,5.691990504739091e-07,0.0,5.691990504739091e-07,6.22843391478117e-11
6.287434546994118e-07,1.463609390435234e-10,6.285282140683922e-07,0.0,6.285282140683922e-07,6.887969197630793e-11
6.893452365190429e-07,1.4985826710526788e-10,6.891197455998465e-07,0.0,6.891197455998465e-07,7.563265209111186e-11
7.5120955564703e-07,1.5336738409403676e-10,7.50973644517317e-07,0.0,7.509736445173171e-07,8.254374561897879e-11
8.14336412089638e-07,1.568883212225108e-10,8.140899102681264e-07,0.0,8.140899102681265e-07,8.96135002891593e-11
8.787258058531084e-07,1.6042110980225535e-10,8.784685422978774e-07,0.0,8.784685422978775e-07,9.684244542869315e-11
9.443777369436624e-07,1.6396578124376813e-10,9.44109540050461e-07,0.0,9.441095400504611e-07,1.0423111195760522e-10
1.0112922053675004e-06,1.675223670546217e-10,1.0110129029680616e-06,0.0,1.0110129029680618e-06,1.1178003238402352e-10
1.079469211130807e-06,1.7109089883606026e-10,1.0791786304911717e-06,0.0,1.0791786304911717e-06,1.1948974079923307e-10
1.1489087542397522e-06,1.7467140827839807e-10,1.148606722058601e-06,0.0,1.148606722058601e-06,1.273607728726822e-10
1.2196108347004893e-06,1.7826392715551017e-10,1.219297177107487e-06,0.0,1.219297177107487e-06,1.353936658469517e-10
1.2915754525191653e-06,1.8186848731873906e-10,1.2912499950733139e-06,0.0,1.2912499950733139e-06,1.4358895853270837e-10
1.3648026077019115e-06,1.8548512069059854e-10,1.364465175389917e-06,0.0,1.364465175389917e-06,1.519471913036589e-10
1.4392923002548493e-06,1.8911385925903587e-10,1.4389427174894984e-06,0.0,1.4389427174894986e-06,1.6046890609155754e-10
1.5150445301835337e-06,1.9275281856619563e-10,1.5146826228035477e-06,0.0,1.514682622803548e-06,1.691545614196679e-10
1.5920592974926138e-06,1.9640019997010812e-10,1.5916848927566905e-06,0.0,1.5916848927566907e-06,1.7800453595295817e-10
1.6703366021873537e-06,2.0005925123067378e-10,1.6699495235839022e-06,0.0,1.6699495235839024e-06,1.8701935222049777e-10
1.7498764442736017e-06,2.037299953237643e-10,1.7494765147440082e-06,0.0,1.7494765147440084e-06,1.9619953426974704e-10
1.830678823757202e-06,2.0741245613367857e-10,1.8302658656937594e-06,0.0,1.8302658656937594e-06,2.055456073087687e-10
1.912743740643985e-06,2.1110665773842538e-10,1.9123175758885378e-06,0.0,1.9123175758885378e-06,2.1505809770902467e-10
1.9960711949397824e-06,2.148126244002533e-10,1.9956316447823743e-06,0.0,1.9956316447823743e-06,2.2473753300800024e-10
2.080661186650429e-06,2.1853038055649308e-10,2.0802080718279605e-06,0.0,2.080208071827961e-06,2.345844419117329e-10
2.1665137157817574e-06,2.222599508108879e-10,2.1660468564766485e-06,0.0,2.1660468564766485e-06,2.4459935429726456e-10
2.2536287823395907e-06,2.2600135992539832e-10,2.2531479981784503e-06,0.0,2.2531479981784503e-06,2.5478280121502537e-10
2.342006386329759e-06,2.2975463281247869e-10,2.3415114963820548e-06,0.0,2.3415114963820548e-06,2.6513531489115864e-10
2.4316465277581017e-06,2.3351979452780845e-10,2.4311373505348438e-06,0.0,2.4311373505348438e-06,2.7565742872979457e-10
2.522549206635617e-06,2.3731441066067544e-10,2.5220255419460934e-06,0.0,2.5220255419460934e-06,2.8635027886263075e-10
2.6134518864282376e-06,2.3805479279486726e-10,2.6129167547839108e-06,0.0,2.6129167547839108e-06,2.970768515318628e-10
2.704354566576205e-06,2.387964840146502e-10,2.7038079332502963e-06,0.0,2.7038079332502963e-06,3.0783684189367913e-10
2.795257247080056e-06,2.395387993061208e-10,2.7946990780033796e-06,0.0,2.7946990780033796e-06,3.186302773702584e-10
2.8861599279401943e-06,2.40281737862974e-10,2.8855901890170133e-06,0.0,2.8855901890170138e-06,3.294571853182008e-10
2.9770626091570086e-06,2.4102529883628783e-10,2.9764812662650695e-06,0.0,2.97648126626507e-06,3.4031759310294813e-10
3.0679652907308795e-06,2.417694814779044e-10,3.067372309721303e-06,0.0,3.0673723097213035e-06,3.512115280987635e-10
3.1588679726621835e-06,2.4251428513073174e-10,3.1582633193593634e-06,0.0,3.158263319359364e-06,3.6213901768872495e-10
3.2497706549512793e-06,2.432597092199916e-10,3.2491542951527942e-06,0.0,3.2491542951527946e-06,3.731000892647173e-10
3.3406733375985294e-06,2.440057532452919e-10,3.3400452370750567e-06,0.0,3.340045237075057e-06,3.8409477022742355e-10
3.4315760206042857e-06,2.447524167734637e-10,3.430936145099526e-06,0.0,3.430936145099526e-06,3.9512308798631197e-10
3.5224787039688935e-06,2.4549969943208037e-10,3.521827019199502e-06,0.0,3.521827019199502e-06,4.0618506995962405e-10
3.6133813876926916e-06,2.4624760090359237e-10,3.6127178593482134e-06,0.0,3.612717859348214e-06,4.1728074357436067e-10
3.7042840717760183e-06,2.469961209200319e-10,3.703608665518832e-06,0.0,3.7036086655188322e-06,4.2841013626626587e-10
3.7951867562192074e-06,2.4774525925821516e-10,3.794499437684469e-06,0.0,3.794499437684469e-06,4.3957327547981193e-10
3.886089441022584e-06,2.484950157354075e-10,3.885390175818181e-06,0.0,3.885390175818181e-06,4.5077018866818194e-10
3.9769921261864775e-06,2.4924539020541116e-10,3.9762808798929795e-06,0.0,3.9762808798929795e-06,4.620009032932522e-10
4.067894811711213e-06,2.499963825550022e-10,4.067171549881832e-06,0.0,4.067171549881832e-06,4.732654468255741e-10
4.1587974975971e-06,2.5074799270061285e-10,4.158062185757655e-06,0.0,4.158062185757655e-06,4.845638467443561e-10
4.2497001838444636e-06,2.515002205857828e-10,4.24895278749334e-06,0.0,4.24895278749334e-06,4.95896130537443e-10
4.34060287045362e-06,2.522530661782926e-10,4.33984335506174e-06,0.0,4.33984335506174e-06,5.07262325701298e-10
4.4315055574248755e-06,2.5300652946776045e-10,4.430733888435668e-06,0.0,4.430733888435668e-06,5.186624597409815e-10
4.522408244758545e-06,2.537606104635437e-10,4.521624387587911e-06,0.0,4.521624387587911e-06,5.300965601701308e-10
4.613310932454935e-06,2.5451530919280424e-10,4.612514852491232e-06,0.0,4.612514852491232e-06,5.415646545109411e-10
4.704213620514357e-06,2.552706256987636e-10,4.703405283118364e-06,0.0,4.703405283118364e-06,5.530667702941431e-10
4.795116308937117e-06,2.560265600391163e-10,4.794295679442018e-06,0.0,4.794295679442018e-06,5.646029350589832e-10
4.886018997723523e-06,2.567831122845964e-10,4.885186041434885e-06,0.0,4.885186041434885e-06,5.761731763532009e-10
4.976921686873885e-06,2.5754028252557166e-10,4.976076369069628e-06,0.0,4.976076369069628e-06,5.877775217330045e-10
5.0678243763885504e-06,2.5829807084392276e-10,5.066966662318944e-06,0.0,5.066966662318944e-06,5.994159987630469e-10
5.158727066267815e-06,2.5905647734394086e-10,5.157856921155455e-06,0.0,5.157856921155455e-06,6.110886350164202e-10
5.2496297565119734e-06,2.5981550213801735e-10,5.248747145551761e-06,0.0,5.248747145551761e-06,6.227954580746264e-10
5.340532447121326e-06,2.6057514534498413e-10,5.339637335480453e-06,0.0,5.339637335480453e-06,6.345364955275532e-10
5.431435138096174e-06,2.6133540709057756e-10,5.430527490914109e-06,0.0,5.430527490914109e-06,6.463117749734544e-10
5.522337829436807e-06,2.6209628750672054e-10,5.521417611825281e-06,0.0,5.521417611825281e-06,6.581213240189254e-10
5.613240521143525e-06,2.628577867308955e-10,5.612307698186515e-06,0.0,5.612307698186515e-06,6.699651702788806e-10
5.704143151921766e-06,2.6361975262824753e-10,5.703197688834308e-06,0.0,5.703197688834308e-06,6.818433348313648e-10
5.840497082544807e-06,3.697137470460795e-10,5.839428896371098e-06,0.0,5.839428896371099e-06,6.984724266624232e-10
5.978113560123956e-06,3.7396390879222693e-10,5.977024291454951e-06,0.0,5.977024291454953e-06,7.153047602126506e-10
6.116992574397758e-06,3.782392940881363e-10,6.115882005048135e-06,0.0,6.115882005048136e-06,7.32330055535822e-10
6.257134125369986e-06,3.8252292393837266e-10,6.256002053784182e-06,0.0,6.256002053784182e-06,7.49548661866534e-10
6.398538213042732e-06,3.868151170206131e-10,6.3973844369837235e-06,0.0,6.397384436983724e-06,7.669609419881638e-10
6.5412048374181546e-06,3.911161697337145e-10,6.540029153975402e-06,0.0,6.540029153975403e-06,7.845672730176547e-10
6.685133998498483e-06,3.9542636128589917e-10,6.6839362040916576e-06,0.0,6.683936204091658e-06,8.023680455386204e-10
6.830325696286014e-06,3.9974595553241797e-10,6.829105586667654e-06,0.0,6.829105586667654e-06,8.203636628274851e-10
6.976779930783116e-06,4.04075202586806e-10,6.975537301040369e-06,0.0,6.97553730104037e-06,8.38554540160788e-10
7.124496701992206e-06,4.084143402364253e-10,7.123231346547775e-06,0.0,7.123231346547777e-06,8.569411041937835e-10
7.273476009915769e-06,4.127635951418866e-10,7.272187722528237e-06,0.0,7.2721877225282374e-06,8.755237923893155e-10
7.423717854556336e-06,4.17123184051872e-10,7.4224064283197595e-06,0.0,7.4224064283197595e-06,8.943030525248165e-10
7.575222235916501e-06,4.21493314745559e-10,7.573887463259507e-06,0.0,7.5738874632595076e-06,9.132793422493681e-10
7.727989153998902e-06,4.2587418683944674e-10,7.726630826683398e-06,0.0,7.7266308266834e-06,9.324531286653398e-10
7.882018608806235e-06,4.3026599259994564e-10,7.880636517925677e-06,0.0,7.880636517925677e-06,9.518248879571034e-10
8.037310600341223e-06,4.3466891763650527e-10,8.035904536318534e-06,0.0,8.035904536318534e-06,9.7139510505453e-10
8.193865128606663e-06,4.39083141522563e-10,8.192434881191812e-06,0.0,8.192434881191813e-06,9.91164273327631e-10
8.351682193605368e-06,4.435088383526411e-10,8.350227551872705e-06,0.0,8.350227551872706e-06,1.0111328943091458e-09
8.510761795340207e-06,4.4794617724409996e-10,8.509282547685521e-06,0.0,8.509282547685523e-06,1.0313014774422783e-09
8.671103933814099e-06,4.5239532279035824e-10,8.66959986795146e-06,0.0,8.66959986795146e-06,1.0516705398511392e-09
8.832708609029987e-06,4.568564354727712e-10,8.831179511988383e-06,0.0,8.831179511988384e-06,1.0722406061317877e-09
8.99557582098992e-06,4.6132364551985196e-10,8.994021485402816e-06,0.0,8.994021485402816e-06,1.093011941585172e-09
9.159705569695238e-06,4.657960735556591e-10,9.15812578884957e-06,0.0,9.15812578884957e-06,1.1139847721150577e-09
9.325097855148185e-06,4.702800761411517e-10,9.323492415467109e-06,0.0,9.32349241546711e-06,1.1351596049349603e-09
9.491752677351648e-06,4.747758239072978e-10,9.49012136457191e-06,0.0,9.49012136457191e-06,1.1565369558301148e-09
9.659670036308556e-06,4.792834844754589e-10,9.65801263547582e-06,0.0,9.65801263547582e-06,1.178117348260911e-09
9.828849932021884e-06,4.838032216767648e-10,9.827166227487027e-06,0.0,9.827166227487027e-06,1.1999013131789804e-09
9.999292364494646e-06,4.883351958775369e-10,9.997582139909909e-06,0.0,9.997582139909909e-06,1.2218893888586895e-09
1.0170997333729892e-05,4.928795642767706e-10,1.0169260372044875e-05,0.0,1.0169260372044875e-05,1.244082120742838e-09
1.0343964839730716e-05,4.974364811787484e-10,1.0342200923188237e-05,0.0,1.0342200923188239e-05,1.2664800613013801e-09
1.0518194882500245e-05,5.020060982432136e-10,1.05164037926321e-05,0.0,1.05164037926321e-05,1.2890837699020803e-09
1.069368746204164e-05,5.065885647153501e-10,1.0691868979664233e-05,0.0,1.0691868979664235e-05,1.3118938126921455e-09
1.0870442578358116e-05,5.111840276374944e-10,1.0868596483567988e-05,0.0,1.0868596483567988e-05,1.334910762489956e-09
1.1048460231452917e-05,5.157926320443409e-10,1.1046586303622186e-05,0.0,1.1046586303622186e-05,1.358135198686113e-09
1.1227740421329298e-05,5.204145211431939e-10,1.1225838439101001e-05,0.0,1.1225838439101003e-05,1.3815677071530664e-09
1.1408283147990587e-05,5.250498364806176e-10,1.1406352889273943e-05,0.0,1.1406352889273943e-05,1.4052088801626964e-09
1.159008841144475e-05,5.297285037373207e-10,1.15881296224873e-05,0.0,1.15881296224873e-05,1.4290604537143937e-09
1.1771893675584699e-05,5.312564045109984e-10,1.1769909438010685e-05,0.0,1.1769909438010685e-05,1.452981169504387e-09
1.1953698940109564e-05,5.327861575967709e-10,1.195168918322054e-05,0.0,1.195168918322054e-05,1.4769707314273244e-09
1.213550420501971e-05,5.343171486075626e-10,1.2133468858676302e-05,0.0,1.2133468858676302e-05,1.5010291948036236e-09
1.2317309470315445e-05,5.358493780433875e-10,1.2315248464322503e-05,0.0,1.2315248464322504e-05,1.5251566149011017e-09
1.2499114735997079e-05,5.37382846281753e-10,1.2497028000103796e-05,0.0,1.2497028000103796e-05,1.5493530470037562e-09
1.2680920002064928e-05,5.389175536991886e-10,1.2678807465964819e-05,0.0,1.2678807465964819e-05,1.5736185464117039e-09
