time,cm0,cm10,cm20,cm40,cm60,cm75
135.1,-14100.81,-14090.84,-14096.32,-14083.29,-14082.29,-14072.36
135.15,-14091.96,-14081.97,-14072.93,-14056.3,-14055.3,-14045.34
135.2,-14068.24,-14058.26,-14046.62,-14029.05,-14028.06,-14018.08
135.25,-14062.67,-14052.69,-14035.73,-14017.39,-14016.41,-14006.42
135.3,-14507.55,-14497.35,-14349.02,-14318.47,-14317.46,-14307.3
135.35,-15449.25,-15438.83,-15129.15,-15079.69,-15078.65,-15068.25
135.4,-15970.07,-15959.91,-15797.04,-15753.93,-15752.9,-15742.57
135.45,-15989.35,-15979.32,-15930.23,-15903.03,-15902.01,-15891.89
135.5,-15989.95,-15979.94,-15954.59,-15933.34,-15932.33,-15922.31
135.55,-15989.95,-15979.94,-15959.02,-15939.46,-15938.46,-15928.47
135.6,-15989.95,-15979.94,-15959.83,-15940.67,-15939.67,-15929.68
135.65,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
135.7,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
135.75,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.88
135.8,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.87
135.85,-15989.93,-15979.93,-15959.88,-15940.86,-15939.87,-15929.87
135.9,-15989.93,-15979.94,-15959.87,-15940.86,-15939.86,-15929.87
135.95,-15989.93,-15979.94,-15959.87,-15940.87,-15939.86,-15929.87
136,-15989.93,-15979.93,-15959.87,-15940.86,-15939.87,-15929.87
136.05,-15989.93,-15979.94,-15959.87,-15940.86,-15939.86,-15929.86
136.1,-15989.93,-15979.93,-15959.88,-15940.86,-15939.86,-15929.87
136.15,-15989.94,-15979.93,-15959.88,-15940.86,-15939.86,-15929.87
136.2,-15989.93,-15979.94,-15959.87,-15940.86,-15939.86,-15929.87
136.25,-15989.93,-15979.93,-15959.88,-15940.86,-15939.87,-15929.87
136.3,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
136.35,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.88
136.4,-15989.95,-15979.94,-15959.88,-15940.87,-15939.86,-15929.87
136.45,-15989.95,-15979.95,-15959.88,-15940.86,-15939.86,-15929.87
136.5,-15989.95,-15979.94,-15959.88,-15940.86,-15939.86,-15929.87
136.55,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.87
136.6,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
136.65,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.87
136.7,-15989.95,-15979.94,-15959.88,-15940.87,-15939.86,-15929.88
136.75,-15989.95,-15979.95,-15959.88,-15940.87,-15939.86,-15929.87
136.8,-15989.94,-15979.94,-15959.87,-15940.87,-15939.86,-15929.88
136.85,-15989.93,-15979.94,-15959.87,-15940.86,-15939.86,-15929.87
136.9,-15989.93,-15979.93,-15959.88,-15940.86,-15939.86,-15929.86
136.95,-15989.93,-15979.94,-15959.88,-15940.87,-15939.86,-15929.87
137,-15989.94,-15979.94,-15959.87,-15940.87,-15939.86,-15929.87
137.05,-15985.55,-15975.56,-15957.21,-15938.34,-15937.34,-15927.35
137.1,-15870.04,-15860.09,-15875.24,-15859.39,-15858.39,-15848.43
137.15,-15603.18,-15593.28,-15646.14,-15635.08,-15634.1,-15624.2
137.2,-15306.36,-15296.48,-15363.32,-15354.76,-15353.78,-15343.96
137.25,-15006.42,-14996.55,-15068,-15060.46,-15059.48,-15049.62
137.3,-15088.01,-15078,-15053.65,-15037.01,-15036.02,-15026.06
137.35,-15281.26,-15271.19,-15199.93,-15176.45,-15175.44,-15165.38
137.4,-15576.96,-15566.84,-15456.27,-15427.55,-15426.54,-15416.42
137.45,-15958.73,-15948.59,-15830.61,-15798.5,-15797.48,-15787.33
137.5,-15989,-15978.97,-15936.42,-15912.16,-15911.15,-15901.08
137.55,-15989.94,-15979.94,-15955.72,-15935.21,-15934.2,-15924.19
137.6,-15989.94,-15979.95,-15959.22,-15939.83,-15938.83,-15928.83
137.65,-15989.94,-15979.95,-15959.88,-15940.75,-15939.76,-15929.76
137.7,-15989.18,-15979.17,-15959.37,-15940.37,-15939.37,-15929.38
137.75,-15860.44,-15850.48,-15864.19,-15848.47,-15847.47,-15837.52
137.8,-15602.57,-15592.66,-15642.49,-15631.2,-15630.21,-15620.31
137.85,-15303.52,-15293.66,-15360.69,-15352.09,-15351.11,-15341.23
137.9,-15001.01,-14991.15,-15063.16,-15055.67,-15054.68,-15044.84
137.95,-14706.46,-14696.65,-14769.34,-14762.16,-14761.17,-14751.31
138,-14418.79,-14408.91,-14481.82,-14474.7,-14473.72,-14463.89
138.05,-13562.88,-13553.32,-13802.05,-13810.45,-13809.49,-13799.88
138.1,-12329.25,-12319.98,-12702.03,-12727.51,-12726.58,-12717.24
138.15,-11100.12,-11091.07,-11529.61,-11564.13,-11563.24,-11554.08
138.2,-9967.12,-9959.3,-10414.29,-10453.06,-10452.15,-10443.18
138.25,-8997.45,-8988.54,-9466.82,-9506,-9505.13,-9496.55
138.3,-8121.79,-8112.9,-8597.83,-8640.3,-8639.36,-8630
138.35,-7415.55,-7407.51,-7809.75,-7842.55,-7841.82,-7834.28
138.4,-6757.47,-6749.08,-7190.97,-7227.65,-7226.8,-7218.11
138.45,-6184.92,-6178.31,-6591.67,-6629.55,-6628.65,-6619.37
138.5,-5688.43,-5680.9,-6069.75,-6100.25,-6099.52,-6091.84
138.55,-5209.62,-5202.12,-5620.42,-5653.9,-5653.05,-5644.53
138.6,-4807.54,-4801.66,-5181.37,-5216.28,-5215.38,-5206.33
138.65,-4423.12,-4419.38,-4796.48,-4825.04,-4824.31,-4816.84
138.7,-4018.07,-4058.63,-4462.25,-4493.39,-4492.58,-4484.38
138.75,-3209.96,-3767.99,-4134.34,-4166.9,-4166.02,-4157.3
138.8,-1432.08,-3499.4,-3849.19,-3874.82,-3874.11,-3867.06
138.85,-460.04,-3244.25,-3613.3,-3640.62,-3639.85,-3632.13
138.9,-177.99,-3033.36,-3383.05,-3411.35,-3410.52,-3402.28
138.95,-85,-2847.81,-3160.4,-3188.99,-3188.13,-3179.49
139,-46.8,-2665.68,-2988.16,-3010.75,-3010.04,-3002.97
139.05,-37.66,-2496.53,-2827.84,-2851.19,-2850.42,-2842.83
139.1,-35.11,-2372.92,-2675.71,-2699.21,-2698.41,-2690.39
139.15,-32.42,-2242.12,-2521.32,-2545.01,-2544.17,-2535.8
139.2,-30.85,-2113.97,-2396.81,-2415.24,-2414.57,-2407.82
139.25,-30.4,-1993.51,-2285.03,-2304.01,-2303.3,-2296.1
139.3,-30.21,-1939.66,-2204.25,-2221.95,-2221.21,-2213.62
139.35,-30.1,-1936.78,-2158.66,-2173.37,-2172.58,-2164.65
139.4,-30.19,-1970.91,-2144.07,-2154.52,-2153.71,-2145.49
139.45,-30.48,-2046.82,-2156.06,-2161.46,-2160.62,-2152.16
139.5,-30.84,-2045.32,-2136.33,-2139.21,-2138.35,-2129.67
139.55,-31.34,-2059.24,-2127.26,-2127.39,-2126.51,-2117.65
139.6,-31.85,-2029.83,-2098.99,-2097.87,-2096.97,-2087.96
139.65,-32.37,-1932.99,-2027.82,-2027.9,-2026.98,-2017.83
139.7,-32.88,-1842.1,-1951.06,-1952.28,-1951.56,-1944.47
139.75,-33.32,-1737.14,-1879.37,-1882.21,-1881.47,-1874.07
139.8,-33.72,-1632.1,-1803.42,-1807.89,-1807.12,-1799.44
139.85,-34.1,-1542.48,-1729.91,-1735.64,-1734.85,-1726.92
139.9,-34.44,-1476.2,-1659.11,-1665.77,-1664.95,-1656.8
139.95,-34.76,-1414.2,-1591.71,-1598.96,-1598.13,-1589.78
140,-35.06,-1354.73,-1533.27,-1539.12,-1538.48,-1531.95
140.05,-35.36,-1294.02,-1483.39,-1490.1,-1489.43,-1482.61
140.1,-35.66,-1243.22,-1437.46,-1444.67,-1443.97,-1436.89
140.15,-35.96,-1204.52,-1392.93,-1400.47,-1399.74,-1392.43
140.2,-36.24,-1166.67,-1348.11,-1355.96,-1355.21,-1347.65
140.25,-36.49,-1128.68,-1303.88,-1311.91,-1311.14,-1303.39
140.3,-36.85,-1115.66,-1276.66,-1283.73,-1282.93,-1275.01
140.35,-37.38,-1132.38,-1270.33,-1275.22,-1274.41,-1266.32
140.4,-38.68,-1177.27,-1284.63,-1286.36,-1285.51,-1277.29
140.45,-40.75,-1244.03,-1314.38,-1312.35,-1311.48,-1303.14
140.5,-43.42,-1338.02,-1354.49,-1348.33,-1347.45,-1339
140.55,-46.96,-1416.3,-1391.84,-1382.16,-1381.28,-1372.71
140.6,-54.95,-1448.71,-1410.1,-1398.51,-1397.61,-1388.93
140.65,-63.02,-1416.05,-1395.97,-1384.66,-1383.76,-1374.99
140.7,-72.89,-1378.61,-1377.57,-1366.77,-1365.87,-1357
140.75,-83.61,-1328.66,-1350.89,-1341.06,-1340.15,-1331.2
140.8,-94.29,-1274.86,-1319.87,-1311.17,-1310.25,-1301.23
140.85,-106.13,-1225.73,-1287.76,-1280.13,-1279.2,-1270.12
140.9,-118.01,-1191.81,-1257.9,-1251.06,-1250.13,-1240.99
140.95,-131.55,-1161.77,-1230.81,-1226.02,-1225.3,-1218.24
141,-144.72,-1131.98,-1209.32,-1204.88,-1204.14,-1196.9
141.05,-158.67,-1101.7,-1186.91,-1182.84,-1182.08,-1174.68
141.1,-172.74,-1070.55,-1163.4,-1159.72,-1158.95,-1151.4
141.15,-186.56,-1042.61,-1140.89,-1137.49,-1136.7,-1129.02
141.2,-202.11,-1017.49,-1119.34,-1116.13,-1115.33,-1107.52
141.25,-217.86,-994.88,-1098.77,-1095.65,-1094.83,-1086.9
141.3,-236.05,-991.12,-1087.5,-1083.85,-1083.03,-1074.99
141.35,-260.36,-1002.77,-1084.63,-1079.97,-1079.14,-1071
141.4,-290.1,-1035.56,-1093.64,-1087.29,-1086.45,-1078.22
141.45,-331.56,-1093.65,-1117.36,-1108.55,-1107.69,-1099.38
141.5,-372.06,-1131.21,-1133.62,-1123.05,-1122.19,-1113.8
141.55,-430.22,-1195.92,-1165.09,-1151.93,-1151.06,-1142.59
141.6,-484.72,-1240.8,-1188.31,-1173.32,-1172.44,-1163.91
141.65,-536.47,-1247.98,-1194.11,-1178.54,-1177.65,-1169.05
141.7,-582.08,-1245.9,-1196.24,-1180.36,-1179.47,-1170.8
141.75,-624.3,-1235.61,-1194.74,-1178.8,-1177.91,-1169.18
141.8,-668.38,-1222.86,-1190.4,-1174.57,-1173.67,-1164.89
141.85,-707.88,-1211.21,-1185.64,-1169.94,-1169.03,-1160.2
141.9,-742.94,-1199.41,-1180.26,-1164.71,-1163.79,-1154.91
141.95,-774.39,-1187.85,-1174.48,-1159.08,-1158.15,-1149.24
142,-810.53,-1176.63,-1168.41,-1153.16,-1152.23,-1143.28
142.05,-844.19,-1168.94,-1163.69,-1148.49,-1147.56,-1138.57
142.1,-877.39,-1166.32,-1161.35,-1146.04,-1145.1,-1136.08
142.15,-903.3,-1159.28,-1156.72,-1141.44,-1140.5,-1131.45
142.2,-926.72,-1153.59,-1152.57,-1137.3,-1136.36,-1127.27
142.25,-947.9,-1149.01,-1148.87,-1133.57,-1132.62,-1123.51
142.3,-983.03,-1164,-1154.93,-1138.97,-1138.02,-1128.89
142.35,-1041.92,-1196.75,-1170.68,-1153.5,-1152.55,-1143.39
142.4,-1109.19,-1243.59,-1193.51,-1174.75,-1173.8,-1164.61
142.45,-1186.62,-1316.44,-1224.47,-1203.75,-1202.79,-1193.59
142.5,-1293.43,-1409.17,-1276.36,-1246.19,-1244.93,-1232.83
142.55,-1397.21,-1488.21,-1327.78,-1295.47,-1294.23,-1282.34
142.6,-1429.55,-1500.23,-1347.46,-1315.22,-1314,-1302.3
142.65,-1449.74,-1504,-1362.01,-1330.14,-1328.94,-1317.41
142.7,-1470.08,-1511.06,-1377.17,-1345.59,-1344.41,-1333.04
142.75,-1484.86,-1515.12,-1390.01,-1358.83,-1357.66,-1346.43
142.8,-1491.22,-1512.87,-1398.74,-1368.18,-1367.02,-1355.92
142.85,-1501.19,-1515.94,-1409.09,-1378.97,-1377.83,-1366.85
142.9,-1511.82,-1521.02,-1419.81,-1390.07,-1388.94,-1378.07
142.95,-1522.01,-1526.73,-1430.27,-1400.88,-1399.76,-1388.98
143,-1531.03,-1532.15,-1440.14,-1411.11,-1410,-1399.3
143.05,-1536.37,-1534.62,-1448.1,-1419.51,-1418.41,-1407.79
143.1,-1532.77,-1528.78,-1451.28,-1423.39,-1422.3,-1411.75
143.15,-1533.87,-1528.16,-1456.21,-1428.83,-1427.75,-1417.27
143.2,-1534.03,-1526.98,-1460.44,-1433.58,-1432.5,-1422.07
143.25,-1531.28,-1523.2,-1462.78,-1436.5,-1435.43,-1425.06
143.3,-1560.68,-1550.54,-1480.28,-1453.56,-1452.49,-1442.17
143.35,-1646.7,-1634.09,-1518.45,-1490,-1488.94,-1478.65
143.4,-1770.74,-1756.61,-1582.1,-1544.62,-1543.57,-1533.31
143.45,-1880.42,-1864.55,-1656.61,-1613.53,-1612.18,-1598.97
143.5,-2040.88,-2018.45,-1751.47,-1705.25,-1703.93,-1691.09
143.55,-2196.48,-2173.24,-1843.73,-1794.92,-1793.63,-1781.11
143.6,-2303.5,-2279.51,-1924.4,-1874.03,-1872.78,-1860.54
143.65,-2323.37,-2299.45,-1975.1,-1922.51,-1921.28,-1909.29
143.7,-2308.32,-2285.17,-2014.09,-1954.77,-1953.57,-1941.79
143.75,-2273.38,-2251.52,-2034.49,-1977.58,-1976.05,-1961.43
143.8,-2245.08,-2224.73,-2050.19,-1997.9,-1996.44,-1982.03
143.85,-2216.95,-2198.17,-2059.5,-2011.54,-2010.14,-1996.35
143.9,-2195.24,-2177.95,-2066.7,-2022.54,-2021.2,-2007.94
143.95,-2178.5,-2162.54,-2072.26,-2031.45,-2030.16,-2017.35
144,-2165.59,-2150.79,-2076.57,-2038.69,-2037.44,-2025.02
144.05,-2155.66,-2141.85,-2079.93,-2044.6,-2043.39,-2031.31
144.1,-2148.04,-2135.05,-2082.57,-2049.45,-2048.27,-2036.48
144.15,-2146.7,-2134.36,-2086.91,-2055.57,-2054.42,-2042.88
144.2,-2145.09,-2133.24,-2090.45,-2060.7,-2059.57,-2048.24
144.25,-2145,-2133.54,-2093.93,-2065.53,-2064.42,-2053.28
144.3,-2195.21,-2183.9,-2122.84,-2093.99,-2092.89,-2081.91
144.35,-2334,-2322.27,-2200.96,-2168.68,-2167.59,-2156.75
144.4,-2561.01,-2544.58,-2324.11,-2286.13,-2285.05,-2274.34
144.45,-2828.76,-2811.57,-2465.94,-2421.97,-2420.91,-2410.29
144.5,-3085.91,-3067.96,-2663.3,-2599.87,-2598.51,-2584.98
144.55,-3397.28,-3375.08,-2874.58,-2806.63,-2805.33,-2792.43
144.6,-3603.78,-3582.82,-3059.92,-2989.94,-2988.7,-2976.32
144.65,-3626.86,-3607.45,-3180.2,-3100.54,-3099.34,-3087.38
144.7,-3635.63,-3617.98,-3285.92,-3207.97,-3206.5,-3191.78
144.75,-3605,-3589.01,-3346.74,-3279.09,-3277.73,-3264.09
144.8,-3602.25,-3587.69,-3399.87,-3340.49,-3339.21,-3326.4
144.85,-3635.13,-3621.63,-3459.97,-3406.55,-3405.33,-3393.16
144.9,-3647.29,-3634.57,-3501.82,-3454.01,-3452.85,-3441.17
144.95,-3662.31,-3650.19,-3537.86,-3494.68,-3493.55,-3482.27
145,-3651.77,-3640.12,-3555.16,-3516.64,-3515.54,-3504.55
145.05,-3639.31,-3628.08,-3564.4,-3529.9,-3528.83,-3518.06
145.1,-3625.31,-3614.45,-3567.49,-3536.44,-3535.38,-3524.79
145.15,-3615.39,-3604.8,-3568.71,-3540.41,-3539.37,-3528.91
145.2,-3605.44,-3595.06,-3567.28,-3541.25,-3540.21,-3529.86
145.25,-3592.09,-3581.88,-3561.95,-3537.88,-3536.85,-3526.57
145.3,-3617.51,-3607.37,-3575.66,-3551.94,-3550.92,-3540.71
145.35,-3675.97,-3665.74,-3610.28,-3585.6,-3584.59,-3574.42
145.4,-3744.79,-3734.36,-3656.76,-3630.67,-3629.66,-3619.53
145.45,-3814.84,-3804.2,-3709.16,-3681.64,-3680.62,-3670.52
145.5,-3856.68,-3845.89,-3750.75,-3722.8,-3721.79,-3711.7
145.55,-3869.29,-3858.46,-3776.2,-3748.86,-3747.84,-3737.78
145.6,-3858.66,-3847.92,-3786.03,-3760.09,-3759.08,-3749.04
145.65,-3829.33,-3818.76,-3780.31,-3756.34,-3755.33,-3745.29
145.7,-3799.91,-3789.56,-3768.75,-3746.62,-3745.62,-3735.59
145.75,-3772.74,-3762.59,-3754.09,-3733.56,-3732.56,-3722.53
145.8,-3747.38,-3737.41,-3737.39,-3718.21,-3717.21,-3707.19
145.85,-3723.22,-3713.38,-3719.27,-3701.19,-3700.19,-3690.17
145.9,-3699.72,-3689.99,-3700.04,-3682.88,-3681.88,-3671.87
145.95,-3676.58,-3666.93,-3679.99,-3663.57,-3662.57,-3652.57
146,-3653.71,-3644.12,-3659.33,-3643.53,-3642.52,-3632.52
146.05,-3631.48,-3621.95,-3638.49,-3623.16,-3622.15,-3612.15
146.1,-3618.16,-3608.66,-3621.9,-3606.66,-3605.66,-3595.66
146.15,-3609.27,-3599.74,-3609.16,-3593.8,-3592.81,-3582.8
146.2,-3592.65,-3583.11,-3592.78,-3577.52,-3576.52,-3566.52
146.25,-3578.48,-3568.93,-3577.69,-3562.43,-3561.44,-3551.44
146.3,-3644.2,-3634.52,-3605.86,-3588.01,-3587.02,-3577.01
146.35,-3815.98,-3805.84,-3701.07,-3677.27,-3676.27,-3666.26
146.4,-4082.46,-4069.03,-3850.94,-3819.38,-3818.38,-3808.37
146.45,-4397.79,-4384.67,-4068.64,-4017.74,-4016.45,-4003.51
146.5,-4758.66,-4745.55,-4364.65,-4306.32,-4305.11,-4293.03
146.55,-5059.82,-5043.52,-4638.55,-4576.37,-4575.22,-4563.76
146.6,-5147.92,-5133.99,-4807.82,-4749.07,-4747.97,-4736.93
146.65,-5073.83,-5061.45,-4866.42,-4816.04,-4814.98,-4804.23
146.7,-5066.72,-5055.26,-4917,-4872.99,-4871.96,-4861.42
146.75,-5061.78,-5050.86,-4951.44,-4912.85,-4911.82,-4901.44
146.8,-5064.79,-5054.21,-4977.8,-4943.3,-4942.28,-4932.01
146.85,-5063.87,-5053.5,-4998.68,-4963.54,-4962.52,-4952.32
146.9,-5082.57,-5072.31,-5022.88,-4989.15,-4987.86,-4975.23
146.95,-5107.62,-5097.42,-5049.05,-5019.32,-5018.14,-5006.1
147,-5127.88,-5117.71,-5072.03,-5045.01,-5043.89,-5032.6
147.05,-5132.85,-5122.7,-5084.26,-5059.42,-5058.34,-5047.52
147.1,-5167.02,-5156.89,-5111.25,-5086.92,-5085.87,-5075.35
147.15,-5192.07,-5181.92,-5135.76,-5111.92,-5110.89,-5100.56
147.2,-5191.08,-5180.95,-5146.14,-5123.51,-5122.48,-5112.27
147.25,-5183.61,-5173.53,-5147.53,-5126.15,-5125.13,-5115.01
147.3,-5272.22,-5262.09,-5199.72,-5175.96,-5174.96,-5164.88
147.35,-5467.87,-5457.52,-5324.84,-5294.96,-5293.96,-5283.92
147.4,-5702.48,-5691.81,-5505.78,-5469.06,-5468.06,-5458.03
147.45,-5986.7,-5975.83,-5729.77,-5685.72,-5684.71,-5674.7
147.5,-6274.98,-6263.96,-5983.74,-5933.54,-5932.53,-5922.52
147.55,-6831.08,-6818.84,-6382.47,-6302.81,-6301.48,-6288.43
147.6,-7096.56,-7085.08,-6754.03,-6681.69,-6680.51,-6668.77
147.65,-7157.41,-7146.54,-6937.05,-6878.54,-6877.42,-6866.49
147.7,-7234.39,-7223.83,-7075.42,-7027.14,-7026.07,-7015.57
147.75,-7280.25,-7269.9,-7164.57,-7124.58,-7123.55,-7113.27
147.8,-7289.41,-7279.19,-7210.73,-7177.67,-7176.65,-7166.5
147.85,-7304.42,-7294.28,-7242.34,-7213.85,-7212.83,-7202.74
147.9,-7330.72,-7320.63,-7273.58,-7247.63,-7246.62,-7236.57
147.95,-7336.04,-7325.97,-7290.51,-7266.82,-7265.81,-7255.78
148,-7330.29,-7320.26,-7294.43,-7272.65,-7271.65,-7261.63
148.05,-7336.42,-7326.4,-7299.89,-7279,-7277.99,-7267.98
148.1,-7384.49,-7374.45,-7332.22,-7310.33,-7309.33,-7299.33
148.15,-7397.8,-7387.75,-7352.67,-7331.06,-7330.06,-7320.06
148.2,-7389.49,-7379.46,-7354.7,-7334.15,-7333.15,-7323.15
148.25,-7386.4,-7376.39,-7355.05,-7335.19,-7334.19,-7324.19
148.3,-7470.08,-7460.04,-7403.31,-7380.88,-7379.88,-7369.89
148.35,-7728.84,-7718.64,-7572.55,-7541.67,-7540.67,-7530.67
148.4,-8106.55,-8094.57,-7839.49,-7798.69,-7797.68,-7787.68
148.45,-8511.25,-8500.47,-8219.43,-8161.25,-8160.04,-8147.95
148.5,-8922.15,-8911.61,-8631.61,-8573.44,-8572.35,-8561.39
148.55,-9485.65,-9475.12,-9144.49,-9081.14,-9080.09,-9069.66
148.6,-9800.45,-9790,-9535.31,-9476.8,-9475.77,-9465.57
148.65,-9958.31,-9948.02,-9769.4,-9720.43,-9719.41,-9709.34
148.7,-10118.19,-10107.61,-9958.99,-9916.78,-9915.76,-9905.73
148.75,-10154.15,-10143.98,-10062.44,-10024.92,-10023.8,-10012.52
148.8,-10132.89,-10122.84,-10086.03,-10058.46,-10057.41,-10046.86
148.85,-10143.36,-10133.33,-10102.78,-10079.48,-10078.47,-10068.23
148.9,-10158.41,-10148.38,-10119.84,-10098.31,-10097.3,-10087.18
148.95,-10165.5,-10155.49,-10130.05,-10109.54,-10108.53,-10098.48
149,-10172.91,-10162.91,-10138.28,-10118.29,-10117.29,-10107.27
149.05,-10176.53,-10166.52,-10143.78,-10124.14,-10123.13,-10113.12
149.1,-10198.32,-10188.28,-10156.81,-10136.67,-10135.66,-10125.64
149.15,-10255.58,-10245.53,-10202.26,-10180.49,-10179.48,-10169.44
149.2,-10260.34,-10250.32,-10222.51,-10201.63,-10200.62,-10190.58
149.25,-10254.23,-10244.22,-10223.22,-10203.46,-10202.46,-10192.44
149.3,-10480.2,-10470.02,-10365.65,-10338.45,-10337.43,-10327.31
149.35,-11006.86,-10996.4,-10758.08,-10714.85,-10713.83,-10703.48
149.4,-11680.67,-11670.08,-11351.23,-11292.98,-11291.93,-11281.41
149.45,-12594.05,-12583.38,-12163.21,-12089.26,-12088.17,-12077.47
149.5,-13750.76,-13740.05,-13249.12,-13160.63,-13159.5,-13148.67
149.55,-14858.08,-14847.54,-14397.9,-14308.59,-14307.49,-14296.68
149.6,-15619.4,-15609.14,-15328.4,-15256.73,-15255.65,-15245.07
149.65,-15956.38,-15946.26,-15799.23,-15751.6,-15750.56,-15740.25
149.7,-15989.26,-15979.24,-15931.28,-15902.27,-15901.25,-15891.14
149.75,-15989.95,-15979.94,-15954.91,-15933.15,-15932.15,-15922.11
149.8,-15983.39,-15973.4,-15953.86,-15934.32,-15933.32,-15923.32
149.85,-15981.44,-15971.44,-15952.05,-15933.01,-15932.01,-15922.01
149.9,-15979.77,-15969.76,-15950.26,-15931.34,-15930.34,-15920.34
149.95,-15978.31,-15968.31,-15948.82,-15929.88,-15928.88,-15918.89
150,-15976.96,-15966.95,-15947.45,-15928.52,-15927.52,-15917.53
150.05,-15975.59,-15965.59,-15946.09,-15927.16,-15926.16,-15916.17
150.1,-15974.22,-15964.22,-15944.73,-15925.81,-15924.8,-15914.81
150.15,-15972.86,-15962.86,-15943.37,-15924.45,-15923.44,-15913.46
150.2,-15971.5,-15961.49,-15942,-15923.08,-15922.08,-15912.09
150.25,-15970.17,-15960.17,-15940.64,-15921.72,-15920.72,-15910.73
150.3,-15989.52,-15979.53,-15956.45,-15936.96,-15935.96,-15925.95
150.35,-15989.95,-15979.95,-15959.37,-15940.18,-15939.18,-15929.18
150.4,-15989.95,-15979.94,-15959.88,-15940.85,-15939.85,-15929.84
150.45,-15989.95,-15979.95,-15959.88,-15940.86,-15939.87,-15929.86
150.5,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.86
150.55,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.86
150.6,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.86
150.65,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.86
150.7,-15989.95,-15979.95,-15959.88,-15940.86,-15939.87,-15929.86
150.75,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.86
150.8,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.86
150.85,-15989.95,-15979.94,-15959.88,-15940.87,-15939.87,-15929.86
150.9,-15989.24,-15979.24,-15959.44,-15940.45,-15939.46,-15929.45
150.95,-15988.28,-15978.28,-15958.52,-15939.54,-15938.55,-15928.55
151,-15987.38,-15977.37,-15957.61,-15938.64,-15937.64,-15927.64
151.05,-15988.01,-15978,-15957.52,-15938.48,-15937.49,-15927.49
151.1,-15989.14,-15979.15,-15959.08,-15940.03,-15939.03,-15929.03
151.15,-15989.76,-15979.75,-15959.39,-15940.35,-15939.36,-15929.37
151.2,-15989.01,-15979.03,-15959.18,-15940.21,-15939.2,-15929.2
151.25,-15988.1,-15978.1,-15958.27,-15939.3,-15938.3,-15928.29
151.3,-15989.95,-15979.95,-15959.67,-15940.64,-15939.64,-15929.64
151.35,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
151.4,-15989.95,-15979.95,-15959.88,-15940.87,-15939.86,-15929.87
151.45,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
151.5,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.88
151.55,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
151.6,-15989.95,-15979.96,-15959.88,-15940.86,-15939.86,-15929.87
151.65,-15989.95,-15979.96,-15959.88,-15940.86,-15939.87,-15929.87
151.7,-15989.95,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
151.75,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
151.8,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
151.85,-15989.95,-15979.95,-15959.88,-15940.87,-15939.86,-15929.87
151.9,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
151.95,-15989.33,-15979.32,-15959.54,-15940.57,-15939.57,-15929.57
152,-15988.74,-15978.75,-15958.95,-15939.98,-15938.99,-15928.99
152.05,-15988.24,-15978.24,-15958.46,-15939.49,-15938.49,-15928.5
152.1,-15987.78,-15977.78,-15958,-15939.02,-15938.02,-15928.03
152.15,-15987.33,-15977.32,-15957.54,-15938.57,-15937.57,-15927.56
152.2,-15986.87,-15976.87,-15957.08,-15938.11,-15937.12,-15927.11
152.25,-15986.41,-15976.42,-15956.64,-15937.66,-15936.67,-15926.66
152.3,-15989.92,-15979.91,-15959.39,-15940.31,-15939.32,-15929.32
152.35,-15989.96,-15979.95,-15959.88,-15940.87,-15939.87,-15929.88
152.4,-15989.95,-15979.96,-15959.88,-15940.87,-15939.87,-15929.88
152.45,-15989.96,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
152.5,-15989.96,-15979.95,-15959.88,-15940.88,-15939.87,-15929.88
152.55,-15989.96,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
152.6,-15989.96,-15979.96,-15959.88,-15940.87,-15939.87,-15929.87
152.65,-15989.96,-15979.95,-15959.88,-15940.87,-15939.87,-15929.87
152.7,-15989.96,-15979.96,-15959.88,-15940.88,-15939.87,-15929.87
