x,y
1,8.85E-06
2,1.68E-05
3,3.07E-05
4,5.41E-05
5,0.00017508
6,0.000340065
7,0.000238005
8,0.000442322
9,0.000883007
10,0.00101808
11,0.000303522
12,0.000893142
13,0.001644821
14,0.001843408
15,0.001643665
16,0.002817847
17,0.00224884
18,0.002575061
19,0.003872706
20,0.003457291
21,0.010777412
22,0.010447984
23,0.010990335
24,0.011131407
25,0.007914472
26,0.014251403
27,0.007992405
28,0.013354469
29,0.020087384
30,0.00594787
31,0.008138659
32,0.021964757
33,0.008332106
34,0.008628233
35,0.008527758
36,0.011423496
37,0.019484906
38,0.028118567
39,0.037776032
40,0.043165841
41,0.031739949
42,0.025527984
43,0.050183387
44,0.049399064
45,0.049107803
46,0.045273424
47,0.043517654
48,0.05656489
49,0.057183734
50,0.064720505
51,0.077924966
52,0.06781633
53,0.058397882
54,0.070326579
55,0.014624343
56,0.037784856
57,0.034722514
58,0.053709995
59,0.060602214
60,0.062131218
61,0.067382269
62,0.066293899
63,0.075959675
64,0.08558683
65,0.086757359
66,0.084008802
67,0.065651335
68,0.083003124
69,0.094073703
70,0.084551211
71,0.086552262
72,0.082410156
73,0.097409722
74,0.079481704
75,0.092851679
76,0.092621769
77,0.097624726
78,0.08479319
79,0.085916765
80,0.099281771
81,0.101714493
82,0.11055819
83,0.102637041
84,0.099619156
85,0.110181481
86,0.079412008
87,0.097121702
88,0.11949919
89,0.135584636
90,0.107618203
91,0.112786089
92,0.091914022
93,0.103123562
94,0.115774387
95,0.100503612
96,0.089334036
97,0.105940278
98,0.101511992
99,0.122807625
100,0.13378641
101,0.080152896
102,0.091212047
103,0.102539128
104,0.082440099
105,0.065410207
106,0.074305092
107,0.091145868
108,0.094263419
109,0.093720081
110,0.108280674
111,0.098326126
112,0.071673682
113,0.070408088
114,0.081510353
115,0.070112124
116,0.032540988
117,0.027623687
118,0.017273069
119,0.017514425
120,0.024648399
121,0.036027175
122,0.029252523
123,0.029025307
124,0.035285604
125,0.0347876
126,0.02970212
127,0.017808099
128,0.025826655
129,0.035335601
130,0.039521379
131,0.045281902
132,0.025479806
133,0.029940015
134,0.020533201
135,0.024531467
136,0.015286685
137,0.018636119
138,0.017535978
139,0.016712008
140,0.015700388
141,0.011526378
142,0.022878845
143,0.012747587
144,0.01526654
145,0.021325675
146,0.028319973
147,0.022457938
148,0.018455823
149,0.013052498
150,0.018090343
151,0.017533339
152,0.016322581
153,0.017163071
154,0.020521479
