x,y
1,8.26844470338514E-06
2,2.29059365644803E-05
3,3.27133737763251E-05
4,5.41418307235398E-05
5,6.93608573877572E-05
6,0.000340064511897
7,0.000323162762694
8,0.000388276539505
9,0.000732249818676
10,0.000594063936005
11,0.001017064504513
12,0.000675379363725
13,0.0008666658525
14,0.000783342099774
15,0.001643664585877
16,0.000864066410557
17,0.001488929987858
18,0.002182605400126
19,0.001837248148029
20,0.001669905040617
21,0.006101916986762
22,0.008836173879289
23,0.011833343246565
24,0.018147566233749
25,0.010964085241783
26,0.010201824215243
27,0.008616811868191
28,0.020586290413992
29,0.018861393486783
30,0.009746509555677
31,0.018496952820415
32,0.010870882192009
33,0.005104881910236
34,0.014914517880562
35,0.026616940960747
36,0.036433515960966
37,0.039463995102916
38,0.030179613486833
39,0.037929281283832
40,0.047386855185206
41,0.047775234988511
42,0.048571702020929
43,0.052577293878837
44,0.034185252085874
45,0.02762905301803
46,0.031808483383023
47,0.010452277182085
48,0.021612544703815
49,0.028698156518898
50,0.02881317581912
51,0.027766367283203
52,0.025474154460075
53,0.06356791619346
54,0.073572421460251
55,0.07029516224616
56,0.063895321550495
57,0.068676264252593
58,0.092653007596837
59,0.081912882442972
60,0.086413942364065
61,0.092236384043182
62,0.086378703067039
63,0.082242053758523
64,0.094290575919969
65,0.097362673190398
66,0.078627455432999
67,0.064135137928763
68,0.090227470004888
69,0.092983445258968
70,0.097170794847331
71,0.089905762904953
72,0.100346483912715
73,0.102149457316191
74,0.11352168527353
75,0.100032653809937
76,0.088910149428104
77,0.105461964091844
78,0.071721623054887
79,0.05259147428547
80,0.060584643341789
81,0.082289850288722
82,0.116967360909828
83,0.101022122956909
84,0.0853361914315
85,0.051175200058961
86,0.056853862622821
87,0.042283022399081
88,0.081958231553772
89,0.09705989827539
90,0.063592574650194
91,0.040118541703617
92,0.074977484131093
93,0.088200300980047
94,0.095004231507277
95,0.053730777291803
96,0.092441306647947
97,0.075114193708127
98,0.059966543496641
99,0.025191307680537
100,0.077860923962924
101,0.073407355590639
102,0.093004423199168
103,0.076554553586687
104,0.099489754650442
105,0.056152146776349
106,0.082381732705499
107,0.08041090978308
108,0.054445250804703
109,0.047063779616085
110,0.060065128667764
111,0.091975897054499
112,0.080504536905889
113,0.076790108190438
114,0.091828118965352
115,0.09575785701704
116,0.045598837375803
117,0.097825235671549
118,0.082203161794162
119,0.034611840584616
120,0.067260885614477
121,0.030659489782539
122,0.016038766308295
123,0.00912745517815
124,0.041410307706367
125,0.023252764091946
126,0.017784602919476
127,0.014595297605148
128,0.020220157028246
129,0.023281007702244
130,0.010133686871797
131,0.005625653788372
132,0.025387487424768
133,0.023009456016263
134,0.022660514841219
135,0.01675545450805
136,0.024921929285223
137,0.029947593438897
138,0.020226683351823
139,0.02135423293158
140,0.019509357964669
141,0.022959802017899
142,0.027901030853397
143,0.020842770505323
144,0.020572593812904
145,0.02123254993998
146,0.031394180837654
147,0.030658346616487
148,0.013888472833817
149,0.014544211907783
150,0.023685294771092
151,0.022382986059877
152,0.016975484733381
153,0.015763907754674
154,0.01315240227037
