x,y
1.0,0.6742351361725859
2.0,1.3540087843196376
3.0,2.0320490321353364
4.0,2.7279840487082194
5.0,3.4230834844294735
6.0,4.134046985310384
7.0,4.868762987192948
8.0,5.6102369791140685
9.0,6.3806152680203345
10.0,7.164129667423653
11.0,7.995465685990018
12.0,8.824692810493522
13.0,9.654890664832584
14.0,10.484081849704303
15.0,11.31151127323644
16.0,12.143595218343727
17.0,12.977206617606827
18.0,13.841186146631882
19.0,14.689180707323349
20.0,15.525855814151583
21.0,16.354731682805916
22.0,17.177238071934006
23.0,17.979206759083727
24.0,18.75956756227231
25.0,19.559765317319517
26.0,20.339756104360948
27.0,21.10819087231809
28.0,21.86553519551924
29.0,22.59246909033891
30.0,23.287942656406578
31.0,23.967940578140503
32.0,24.65235325677127
33.0,25.309846153458842
34.0,25.943758067211224
35.0,26.55712235469082
36.0,27.140548149524186
37.0,27.677323360674574
38.0,28.183267311096337
39.0,28.698832632644226
40.0,29.196433966584255
41.0,29.664688101528764
42.0,30.107135806484248
43.0,30.525307277619426
44.0,30.91889414743024
45.0,31.29470456493203
46.0,31.697398427570377
47.0,32.086742307869386
48.0,32.46160718494251
49.0,32.806524671383556
50.0,33.139630826421744
51.0,33.46336936808601
52.0,33.762041138156846
53.0,34.08327545238107
54.0,34.38075357981402
55.0,34.66288948692448
56.0,34.93037522798427
57.0,35.19877594918662
58.0,35.45326841611298
59.0,35.70188895756467
60.0,35.97954168689732
61.0,36.26005421117178
62.0,36.530473573089594
63.0,36.776466916720025
64.0,37.01222848017963
65.0,37.240469155791715
66.0,37.46718647969694
67.0,37.715948595611444
68.0,37.94937837541266
69.0,38.172609337294546
70.0,38.40407618791235
71.0,38.62801946009025
72.0,38.84013832108698
73.0,39.0426073158476
74.0,39.28444878596222
75.0,39.52803783805617
76.0,39.76828693680078
77.0,40.00194778123595
78.0,40.233424646474454
79.0,40.45263726898386
80.0,40.65980275400027
81.0,40.89986528950211
82.0,41.133778535005945
83.0,41.35150519054487
84.0,41.556098417763046
85.0,41.75600955617203
86.0,41.944557074505674
87.0,42.11795471334161
88.0,42.32497973671852
89.0,42.52725690867621
90.0,42.722535872266924
91.0,42.91056828745579
92.0,43.10667531077017
93.0,43.291568097390005
94.0,43.46554441743228
95.0,43.66917246690388
96.0,43.87621252064241
97.0,44.08931044812396
98.0,44.28899398386707
99.0,44.483380375631725
100.0,44.67054035014045
101.0,44.853937772596026
102.0,45.03329301784994
103.0,45.20876204153944
104.0,45.37390934727999
105.0,45.524241455714844
106.0,45.66450294676444
107.0,45.797675445546005
108.0,45.92117364264722
109.0,46.032614691008796
110.0,46.13387359360483
111.0,46.23484551924879
112.0,46.33172350342304
113.0,46.421378271953394
114.0,46.50293177534729
115.0,46.57899273063386
116.0,46.651645615553655
117.0,46.7230114661907
118.0,46.78889100520985
119.0,46.84755929540237
120.0,46.901325571541754
121.0,46.94777609921305
122.0,46.99260506868855
123.0,47.03383665922588
124.0,47.07117032862434
125.0,47.10217527246772
126.0,47.12804993413502
127.0,47.15472870093037
128.0,47.180706501887144
129.0,47.20391178166199
130.0,47.222584951104
131.0,47.2403197668451
132.0,47.2556933908977
133.0,47.27156310675609
134.0,47.28841596657249
135.0,47.301931670755465
136.0,47.31202732378064
137.0,47.321728183436825
138.0,47.33105188342163
139.0,47.34102525706285
140.0,47.35017850416306
141.0,47.35843612833692
142.0,47.36611656836667
143.0,47.37225123957622
144.0,47.37718129815308
145.0,47.38261354924458
146.0,47.386632664423814
147.0,47.389669910065166
148.0,47.39201758886022
149.0,47.393874549571365
150.0,47.39537672634074
151.0,47.39661762878009
152.0,47.39766210861717
153.0,47.399395080287256
154.0,47.40196450601355
