x,y
1,-0.511907835614209
2,0.978114529682822
3,-0.063089102151715
4,-0.462038130635474
5,-0.516974961880166
6,-0.639504171328397
7,-0.643713384564766
8,-0.416587330449033
9,-0.441795482729369
10,0.157744732552426
11,-0.436709162614135
12,-0.365106397586745
13,-0.559495824800351
14,-0.508098018231974
15,0.778952625878016
16,0.380691746418732
17,0.483426338811604
18,-0.367529487227652
19,-0.436530316997745
20,-0.447752295593558
21,-0.235140415066192
22,-0.594725660365454
23,-0.591996048706754
24,-0.261413410401717
25,0.359987074712341
26,-0.487039460810955
27,-0.566783110407637
28,-0.575663076290033
29,-0.666935307573406
30,-0.512618863189498
31,-0.641226967809931
32,-0.56493059053569
33,-0.5025258439824
34,-0.589577452378697
35,-0.566018099747415
36,-0.52775626420602
37,-0.494813314764357
38,-0.317838837481965
39,-0.421374629282987
40,-0.406837616224968
41,-0.385633100451981
42,-0.502647325502837
43,0.030062742064931
44,-0.1756887909546
45,-0.278746037870918
46,-0.215857583084885
47,-0.352776351097891
48,-0.362333233090553
49,-0.419781739571296
50,-0.39998979755463
51,-0.443496475142128
52,-0.446090255981392
53,-0.21085153003978
54,-0.259017707634382
55,-0.18333193919855
56,-0.127540104801268
57,0.290631797132431
58,0.028834873061505
59,1.90072929230519
60,-0.2672250328755
61,-0.255066767838367
62,-0.242285186804109
63,-0.288305165055349
64,-0.283140185295423
65,-0.250716361017271
66,-0.161036291129283
67,0.69409298009061
68,-0.260242316632172
69,-0.174403272388788
70,-0.205364563385304
71,1.27244674421479
72,-0.075875376191622
73,-0.180170252700139
74,-0.186750871767316
75,-0.016888276648598
76,-0.198133368399698
77,-0.15154882189531
78,-0.135870585851198
79,-0.135530605272634
80,-0.185821745466576
81,-0.167703854725766
82,0.825275038437868
83,2.18890396265919
84,0.536028100320202
85,-0.155202215271074
86,0.004562972869497
87,-0.139327397129342
88,0.20281954049142
89,-0.136989007417459
90,-0.139072943651088
91,-0.134451568477537
92,-0.144837348268791
93,-0.135886498723807
94,-0.115175188594355
95,-0.051046113540983
96,-0.10239481824976
97,-0.101232868599691
98,-0.103608232529927
99,-0.093350554923641
100,-0.098355039159473
101,-0.111733817202978
102,0.065221678872216
103,-0.070162649904788
104,-0.072951226747791
105,-0.088439975462619
106,-0.073296069035722
107,-0.062452389642899
108,-0.071938527399762
109,-0.071461126477744
110,-0.06940106056299
111,-0.067868305550761
112,-0.06271282330816
113,-0.069225924669206
114,-0.066458916541524
115,-0.06384391195068
116,0.259927648609162
117,0.273306278829308
118,0.588353009157397
119,-0.043925073242959
120,-0.044225123304324
121,-0.0230090495046
122,0.16088163626052
123,-0.015409099615173
124,3.85486044954963
125,2.25426987007159
126,0.893365053605918
127,0.034390657515594
128,-0.014315306662565
129,-0.014409098564935
130,0.006967978208146
131,-0.014418546595502
132,-0.013183401638614
133,-0.013114013409347
134,-0.012054080886866
135,-0.014029794493922
136,-0.013115941483643
137,0.053980904576414
138,0.031482805662765
139,-0.011477029489074
140,-0.011092518557404
141,-0.012854799681687
142,-0.01034214573952
143,-0.010745324308185
144,-0.011076710559613
145,0.9113260519982
146,0.05381155232775
147,0.031714644300191
148,-0.006699445358685
149,-0.007246274471648
150,-0.007600526357477
151,-0.008033963909785
152,-0.008611615399068
153,-0.008174951188132
154,0.016053602109839
