x,y
1,-0.090621712
2,-0.121648052
3,-0.126344701
4,0.01950292
5,-0.038628071
6,-0.152627529
7,-0.152356005
8,-0.117337843
9,-0.129586205
10,-0.107891436
11,-0.10348405
12,0.187674156
13,0.076638114
14,-0.144592111
15,-0.0453356144
16,0
17,-0.138282907
18,-0.02047818
19,0.013844312
20,-0.149156616
21,-0.190408619
22,-0.19790596
23,-0.148514142
24,-0.12970597
25,0.445484553
26,0.058130466
27,-0.069810954
28,0.094766082
29,0.887777991
30,-0.066112565
31,-0.088512336
32,-0.09616008
33,-0.130699441
34,0.03516593
35,-0.100208181
36,0.852286031
37,-0.157031512
38,-0.181099143
39,-0.285596424
40,-0.32238789
41,-0.348138435
42,0.010140208
43,-0.2875791
44,-0.235924827
45,-0.228083318
46,-0.267510071
47,-0.205622072
48,0.324363683
49,-0.209358365
50,-0.235313636
51,-0.271156587
52,-0.279829784
53,1.11655958
54,-0.230384475
55,0.527027801
56,-0.114683256
57,-0.231030406
58,-0.202803527
59,-0.235127123
60,0.242415832
61,0.807152688
62,-0.004109743
63,-0.14538463
64,-0.164969172
65,-0.094310058
66,-0.026082935
67,0.099053797
68,-0.159327854
69,-0.15288902
70,0.372549894
71,-0.023170691
72,-0.191063337
73,-0.136916773
74,-0.135246697
75,-0.117655258
76,-0.141258668
77,-0.140348871
78,0.224051557
79,0.147215723
80,-0.032496169
81,0.146675603
82,0.013389812
83,-0.064283134
84,-0.099852333
85,-0.101249551
86,-0.062633023
87,-0.075084302
88,-0.094446602
89,0.159513127
90,-0.064605813
91,-0.073551904
92,-0.074696402
93,-0.079314293
94,0.115993597
95,-0.06563258
96,-0.080499302
97,-0.071123212
98,-0.071914105
99,-0.073557233
100,5.603162443
101,1.621591049
102,-0.006669074
103,-0.053281794
104,-0.074189435
105,-0.048607038
106,-0.036107863
107,0.026530628
108,0.337036494
109,-0.049074081
110,-0.044401635
111,-0.045755148
112,0.224323475
113,-0.049811604
114,-0.045828988
115,-0.04326648
116,-0.012384942
117,-0.017127246
118,-0.014800618
119,-0.016137436
120,0.047776895
121,0.305714477
122,1.491033536
123,0.012104762
124,-0.009265638
125,-0.008431954
126,1.779453289
127,-0.00998484
128,-0.009079355
129,0.031690403
130,-0.009705811
131,0.013053435
132,-0.141895804
133,-0.009039664
134,-0.00957841
135,-0.011607945
136,-0.0086276
137,2.151807125
138,0.080889842
139,0.416599696
140,0.054204153
141,0.004288907
142,-0.006232077
143,-0.004849002
144,-0.004476021
145,-0.005253888
146,-0.008017098
147,0.003223365
148,0.927480036
149,0.067277912
150,0.046042138
151,0.225124621
152,1.158464643
153,-0.005682478
154,-0.004739729
