errRxPlant,errW1ds,errW3ds,errC1ds,errC3ds,errWrsi,errWrsiRealInput,errBCS1dsFluxIn,errBCS1dsFluxOut,errBCS1dsFluxOut_sol,errBCS1dsFluxOut_mucil,errOuter_R_bc_wat,errOuter_R_bc_sol,SinkLim3DS,SinkLim1DS,OutLim1DS,sumDiff1d3dCW_abs,sumDiff1d3dCW_rel,diff1d3dCurrant,diff1d3dCurrant_rel,maxDiff1d3dCW_abs,maxDiff1d3dCW_rel,maxdiff1d3dCurrant,maxdiff1d3dCurrant_rel,bulkMassErrorWater_abs,bulkMassErrorWater_rel,bulkMassErrorWater_absLim,bulkMassErrorWater_relLim,bulkMassCErrorPlant_abs,bulkMassCError1ds_abs,bulkMassCErrorPlant_rel,bulkMassCError1ds_rel,rhizoMassWError_relLim,rhizoMassCError_relLim,rhizoMassWError_rel,rhizoMassCError_rel,err,time,n_iter,n_iter2,n_iter3,solveGaveUp
100.0,0.0,0.010547011727736625,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,1.860187277800806e-14,1.860187277800806e-14,0.0,0.0,0.0,0.0004974558392090711,0.0,0.0004974558392087935,0.0,0.0004974558392090711,0.0,0.0004974558392090711,0.0,1.281566000214867e-13,6.899077395624987e-14,1.281566000214867e-13,6.899077395624987e-14,0.0,0.0,nan,nan,0.0,nan,0.0,nan,100.0,0.013888888888888888,0.0,0.0,1.0,0.0
0.0,0.0004974558392091266,3.50366489951196e-05,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9.033399441674872,0.0,1.860187277800806e-14,1.860187277800806e-14,0.0,0.0,0.0,1.2057246649987974e-06,0.0,1.2057246647212416e-06,0.0,1.2057246649987974e-06,0.0,1.2057246649987974e-06,0.0,1.4346065626366186e-13,7.722943419411965e-14,1.4346065626366186e-13,7.722943419411965e-14,0.0,0.0,nan,nan,9.354224636671028e-14,nan,9.354224636671028e-14,nan,0.0004974558392091266,0.013888888888888888,1.0,0.0,1.0,0.0
1.0766340249911681,1.2057246645547082e-06,1.2254241046200171e-05,0.0,0.0,0.0,0.0,0.0,0.2417921797430739,0.0,2.5845451001005024,0.0,1.860187277800806e-14,1.860187277800806e-14,0.0,0.0,0.0,3.8066273266856854e-07,0.0,3.806627323910128e-07,0.0,3.8066273266856854e-07,0.0,3.8066273266856854e-07,0.0,1.4004320109398322e-13,7.538970938027958e-14,1.4004320109398322e-13,7.538970938027958e-14,0.0,0.0,nan,nan,0.0,nan,0.0,nan,1.0766340249911681,0.013888888888888888,2.0,0.0,1.0,0.0
0.0026247430364399653,3.8066273300163544e-07,3.85774978660012e-05,0.0,0.0,0.0,0.0,0.0,0.07639520841618508,0.0,8.830026795081034,0.0,1.860187277800806e-14,1.860187277800806e-14,0.0,0.0,0.0,1.3102101754647322e-06,0.0,1.3102101751871764e-06,0.0,1.3102101754647322e-06,0.0,1.3102101754647322e-06,0.0,1.5963292275908035e-13,8.593547962571313e-14,1.5963292275908035e-13,8.593547962571313e-14,0.0,0.0,nan,nan,3.7417002589740047e-14,nan,3.7417002589740047e-14,nan,0.0026247430364399653,0.013888888888888888,3.0,0.0,1.0,0.0
100.0,0.0004969706909647154,0.007856935624931565,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,5.5782335993033556e-14,5.5782335993033556e-14,0.0,0.0,0.0,2.9038970841943623e-05,0.0,2.903897084177709e-05,0.0,2.9038970841943623e-05,0.0,2.9038970841943623e-05,0.0,1.8322263702714916e-13,9.863457380928392e-14,1.8322263702714916e-13,9.863457380928392e-14,0.0,0.0,nan,nan,1.8739888782176655e-14,nan,1.8739888782176655e-14,nan,100.0,0.027777777777777776,0.0,0.0,1.0,0.0
1.0765182770082962,2.903897084222118e-05,9.42055475210265e-16,0.0,0.0,0.0,0.0,50.0,6.205813710323168,0.0,9.454253896679369e-09,0.0,5.5782335993033556e-14,5.5782335993033556e-14,0.0,0.0,0.0,2.7755575615628914e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8955803012053307e-13,1.020451174398049e-13,1.8955803012053307e-13,1.020451174398049e-13,0.0,0.0,nan,nan,3.747610370583291e-14,nan,3.747610370583291e-14,nan,1.0765182770082962,0.027777777777777776,1.0,0.0,1.0,0.0
0.0632897592597665,2.7755575615628914e-16,9.42055475210265e-16,0.0,0.0,0.0,0.0,100.0,3.7978357764412664e-11,0.0,9.454253895785541e-09,0.0,5.5782335993033556e-14,5.5782335993033556e-14,0.0,0.0,0.0,5.551115123125783e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8322263702714916e-13,9.863457380928392e-14,1.8322263702714916e-13,9.863457380928392e-14,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0632897592597665,0.027777777777777776,2.0,0.0,1.0,0.0
7.41965132768874e-13,2.7755575615628914e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.797835776439824e-11,0.0,0.0,0.0,5.5782335993033556e-14,5.5782335993033556e-14,0.0,0.0,0.0,2.7755575615628914e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8322263702714916e-13,9.863457380928392e-14,1.8322263702714916e-13,9.863457380928392e-14,0.0,0.0,nan,nan,3.747610370583291e-14,nan,3.747610370583291e-14,nan,7.41965132768874e-13,0.027777777777777776,3.0,0.0,1.0,0.0
100.0,0.0004679317201226052,0.006830107685024506,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.329174996207778e-05,0.0,8.329174996196675e-05,0.0,8.329174996207778e-05,0.0,8.329174996207778e-05,0.0,2.0476877165458499e-13,1.1023354346006856e-13,2.0476877165458499e-13,1.1023354346006856e-13,0.0,0.0,nan,nan,7.50707836415105e-14,nan,7.50707836415105e-14,nan,100.0,0.041666666666666664,0.0,0.0,1.0,0.0
1.014755392661369,8.329174996196675e-05,7.889616961715915e-16,0.0,0.0,0.0,0.0,100.0,21.65447078394853,0.0,7.321854406832663e-09,0.0,1.8586462878630735e-14,1.8586462878630735e-14,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2649063851352177e-13,1.2192711536109833e-13,2.2649063851352177e-13,1.2192711536109833e-13,0.0,0.0,nan,nan,1.8762412414310147e-14,nan,1.8762412414310147e-14,nan,1.014755392661369,0.041666666666666664,1.0,0.0,1.0,0.0
