n_iter,err,diff1d3dCurrant_rel,maxdiff1d3dCurrant_rel,solve_gave_up,min__soil_solute,dt_inner,real_dt ,failedLoop,cL
1.0,100.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
2.0,0.0004974558392091266,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
3.0,1.0766340249911681,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
4.0,0.0026247430364399653,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
1.0,100.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
2.0,1.0765182770082962,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
3.0,0.0632897592597665,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
4.0,7.41965132768874e-13,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
1.0,100.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
2.0,1.014755392661369,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
3.0,0.18177593878520362,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
4.0,8.810558829773649e-13,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
1.0,100.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
2.0,0.8354117351175077,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
3.0,0.12175362492522245,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
4.0,2.6382162858501437e-13,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
1.0,100.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
2.0,0.715115147019468,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
3.0,0.08876753009964049,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,1.0
