x,y
1,-0.172751468
2,-0.054614956
3,-0.015257721
4,-0.191935882
5,-0.247457588
6,-0.259763093
7,-0.196876044
8,-0.173656809
9,0.405153565
10,0.009912483
11,-0.096285222
12,0.061275987
13,0.850269498
14,-0.093920955
15,-0.126981677
16,-0.139308254
17,-0.191198636
18,-0.019626358
19,-0.149457604
20,0.912687994
21,-0.240230034
22,-0.279692568
23,-0.445261507
24,-0.50735398
25,-0.552999459
26,-0.176760523
27,-0.465281037
28,-0.385188464
29,-0.375749591
30,-0.444644212
31,-0.371877385
32,0.202900534
33,-0.357208865
34,-0.404929275
35,-0.470550978
36,-0.489652132
37,0.92287595
38,-0.409744909
39,0.334414462
40,-0.295967212
41,-0.420666789
42,-0.380427859
43,-0.434610576
44,0.089342232
45,0.629582325
46,-0.114397498
47,-0.27647681
48,-0.315843785
49,-0.191029614
50,-0.172752252
51,-0.016077683
52,-0.312907976
53,-0.302060434
54,0.217116669
55,-0.126179742
56,-0.383923268
57,-0.276584221
58,-0.274616338
59,-0.240084637
60,-0.289630921
61,-0.289093372
62,0.089418741
63,0.014885429
64,-0.100379178
65,0.055494615
66,-0.071036291
67,-0.135597899
68,-0.211324716
69,-0.214950379
70,-0.15594142
71,-0.160305614
72,-0.202155862
73,0.113138067
74,-0.138904563
75,-0.158446454
76,-0.161192803
77,-0.171422622
78,0.053118514
79,-0.14220556
80,-0.174581602
81,-0.154361658
82,-0.156162299
83,-0.159784177
84,5.571694464
85,1.553113097
86,-0.061355964
87,-0.115662851
88,-0.160940127
89,-0.117025724
90,-0.089827247
91,-0.000748187
92,0.322010219
93,-0.105779234
94,-0.095528286
95,-0.098236226
96,0.183576449
97,-0.106439504
98,-0.097668693
99,-0.091944357
100,-0.074967668
101,-0.103337695
102,-0.088993767
103,-0.096680896
104,-0.012951227
105,0.235079727
106,1.446921262
107,-0.026533899
108,-0.05436331
109,-0.049238802
110,1.728713034
111,-0.05772821
112,-0.052218321
113,-0.007532941
114,-0.05521032
115,-0.073826945
116,-0.063878486
117,-0.050516542
118,-0.053194473
119,-0.06405491
120,-0.047298187
121,2.140602086
122,0.06857739
123,0.412059842
124,0.046562101
125,-0.00314548
126,-0.014238809
127,-0.010995605
128,-0.010072293
129,-0.011730904
130,-0.017759419
131,-0.004891361
132,0.924507467
133,0.064115777
134,0.041515844
135,0.219637343
136,1.156764494
137,-0.011871278
138,-0.009815186
139,-0.007227064
140,-0.011215307
141,-0.009053257
142,-0.011614296
143,-0.012722009
144,-0.010401567
145,-0.014952649
146,1.37795774
147,-0.008482852
148,-0.00957217
149,-0.011166989
150,-0.006649546
151,-0.010072649
152,0.756736869
153,-0.006151032
154,-0.007291798
