0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0,0.0
0.0,0.0
6.617444900424222e-24,1.4791141972893971e-31
5.293955920339377e-23,1.9721522630525295e-31
2.6469779601696886e-23,1.1832913578315177e-30
5.293955920339377e-23,3.944304526105059e-31
2.6469779601696886e-23,0.0
1.0587911840678754e-22,1.5777218104420236e-30
5.293955920339377e-23,1.5777218104420236e-30
0.0,2.3665827156630354e-30
5.293955920339377e-23,1.5777218104420236e-30
1.0587911840678754e-22,1.5777218104420236e-30
1.0587911840678754e-22,1.5777218104420236e-30
2.117582368135751e-22,3.1554436208840472e-30
1.0587911840678754e-22,4.733165431326071e-30
1.0587911840678754e-22,1.5777218104420236e-30
1.0587911840678754e-22,6.310887241768095e-30
0.0,6.310887241768095e-30
4.235164736271502e-22,6.310887241768095e-30
2.117582368135751e-22,0.0
2.117582368135751e-22,6.310887241768095e-30
6.352747104407253e-22,9.466330862652142e-30
2.117582368135751e-22,1.262177448353619e-29
0.0,9.466330862652142e-30
0.0,3.1554436208840472e-30
6.352747104407253e-22,3.1554436208840472e-30
2.117582368135751e-22,3.1554436208840472e-30
1.4823076576950256e-21,6.310887241768095e-30
0.0,0.0
8.470329472543003e-22,0.0
0.0,6.310887241768095e-30
8.470329472543003e-22,6.310887241768095e-30
4.235164736271502e-22,1.262177448353619e-29
8.470329472543003e-22,1.262177448353619e-29
8.470329472543003e-22,1.262177448353619e-29
1.6940658945086007e-21,0.0
0.0,6.310887241768095e-30
0.0,1.8932661725304283e-29
0.0,1.262177448353619e-29
0.0,1.262177448353619e-29
0.0,2.524354896707238e-29
4.235164736271502e-22,1.262177448353619e-29
0.0,1.262177448353619e-29
0.0,1.8932661725304283e-29
4.235164736271502e-22,6.310887241768095e-30
0.0,1.8932661725304283e-29
0.0,3.155443620884047e-29
4.235164736271502e-22,0.0
0.0,1.262177448353619e-29
4.235164736271502e-22,2.524354896707238e-29
0.0,2.524354896707238e-29
4.235164736271502e-22,2.524354896707238e-29
4.235164736271502e-22,1.262177448353619e-29
4.235164736271502e-22,2.524354896707238e-29
0.0,1.262177448353619e-29
0.0,3.7865323450608567e-29
0.0,1.262177448353619e-29
