0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3102101753537099e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.446054635565133e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6896040122560407e-11,1.119626984583282e-16,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0
1.640892977050612e-11,1.8843886515106348e-16,1.3234889800848443e-23,1.504632769052528e-36,0.0,0.0,0.0,0.0
1.5433876399129076e-11,1.9305660629731474e-16,7.940933880509066e-23,3.618915179919496e-25,0.0,0.0,0.0,0.0
1.4491963185037093e-11,1.9770157657497002e-16,5.293955920339377e-23,2.0679515313825692e-25,0.0,0.0,0.0,0.0
1.3588796754504529e-11,2.0237671867905847e-16,5.293955920339377e-23,4.1359030627651384e-25,0.0,0.0,0.0,0.0
1.2725764886312163e-11,2.0708043863253972e-16,0.0,3.101927297073854e-25,0.0,0.0,0.0,0.0
1.1903755758879697e-11,2.1181122931233768e-16,2.6469779601696886e-22,1.0339757656912846e-24,0.0,0.0,0.0,0.0
1.1123379994870675e-11,2.1656738424484866e-16,4.622231866529366e-33,3.009265538105056e-36,0.0,0.0,0.0,0.0
1.0383471860109239e-11,2.2134715063435467e-16,2.117582368135751e-22,2.0679515313825692e-25,0.0,0.0,0.0,0.0
9.683531754234309e-12,2.261492430421838e-16,3.1763735522036263e-22,1.0339757656912846e-24,0.0,0.0,0.0,0.0
9.024114788758197e-12,2.309725935781652e-16,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0
8.402945006480422e-12,2.358159403782745e-16,1.0587911840678754e-22,6.203854594147708e-25,0.0,0.0,0.0,0.0
7.819189740132515e-12,2.4067814441480813e-16,2.117582368135751e-22,8.271806125530277e-25,0.0,0.0,0.0,0.0
7.27085058827015e-12,2.455580832036749e-16,2.117582368135751e-22,4.1359030627651384e-25,0.0,0.0,0.0,0.0
6.758371640103178e-12,2.504547070526775e-16,2.117582368135751e-22,1.2037062152420224e-35,0.0,0.0,0.0,0.0
6.279143871523729e-12,2.553670324440676e-16,9.529120656610879e-22,3.7223127564886245e-24,0.0,0.0,0.0,0.0
5.8322791041121036e-12,2.602941213550305e-16,1.0587911840678754e-22,4.1359030627651384e-25,0.0,0.0,0.0,0.0
5.415112802609201e-12,2.6523511682645166e-16,4.235164736271502e-22,4.1359030627651384e-25,0.0,0.0,0.0,0.0
5.027089855502709e-12,2.7018918754181545e-16,4.235164736271502e-22,2.895132143935597e-24,0.0,0.0,0.0,0.0
4.6661563501970704e-12,2.7515557497650016e-16,2.117582368135751e-22,4.1359030627651384e-25,0.0,0.0,0.0,0.0
4.331979219784898e-12,2.801335503843861e-16,6.162975822039155e-33,3.7223127564886245e-24,0.0,0.0,0.0,0.0
4.020950239436161e-12,2.8512244871226083e-16,3.0814879110195774e-33,1.6543612251060553e-24,0.0,0.0,0.0,0.0
3.735012299443952e-12,2.9012165122902613e-16,2.117582368135751e-22,8.271806125530277e-25,0.0,0.0,0.0,0.0
3.4688918404413016e-12,2.951305648461828e-16,4.235164736271502e-22,8.271806125530277e-25,0.0,0.0,0.0,0.0
3.2254199311410048e-12,3.00148646933249e-16,4.235164736271502e-22,2.407412430484045e-35,0.0,0.0,0.0,0.0
3.0009883467130294e-12,3.0517538463824496e-16,1.2705494208814505e-21,2.481541837659083e-24,0.0,0.0,0.0,0.0
2.7936541968642814e-12,3.102103304564593e-16,1.6940658945086007e-21,1.6543612251060553e-24,0.0,0.0,0.0,0.0
2.6028623700824483e-12,3.152530459821673e-16,8.470329472543003e-22,1.6543612251060553e-24,0.0,0.0,0.0,0.0
2.430167178602005e-12,3.2030311597070156e-16,2.964615315390051e-21,5.790264287871194e-24,0.0,0.0,0.0,0.0
2.270350574207214e-12,3.25360158264619e-16,2.117582368135751e-22,1.6543612251060553e-24,0.0,0.0,0.0,0.0
2.1247448245276246e-12,3.304238510906614e-16,8.470329472543003e-22,1.6543612251060553e-24,0.0,0.0,0.0,0.0
1.9927948180509247e-12,3.354938511688745e-16,2.117582368135751e-21,4.963083675318166e-24,0.0,0.0,0.0,0.0
1.8726131756352515e-12,3.405698822209337e-16,4.235164736271502e-22,4.1359030627651384e-24,0.0,0.0,0.0,0.0
