0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0,0.0
0.0,0.0
2.6716015710148942e-20,2.973334230974063e-09
5.52583134084053e-20,3.0570601607321108e-09
5.746882630822702e-20,3.1406491324832905e-09
5.900823671371145e-20,3.2242955482935797e-09
6.054798896555958e-20,3.307999533213098e-09
6.208950506396689e-20,3.39176119181522e-09
6.363275242514909e-20,3.4755806268310113e-09
6.51776161920828e-20,3.559448974216772e-09
6.672393051035723e-20,3.643360857823225e-09
6.827168779189565e-20,3.7273249730400615e-09
6.982093497125252e-20,3.8113413442365726e-09
7.137164301074919e-20,3.895409999692274e-09
7.292378225853898e-20,3.9795309724133505e-09
7.447732455305715e-20,4.063704300232361e-09
7.60322432015034e-20,4.147930025830469e-09
7.75885130263118e-20,4.2322081966639596e-09
7.914611012683033e-20,4.316538844402659e-09
8.070501224564087e-20,4.4009220450422e-09
8.226519872191761e-20,4.4853578597774105e-09
8.382665012260481e-20,4.569846354032244e-09
8.538934832863748e-20,4.654387597265732e-09
8.69532765166664e-20,4.738981662757609e-09
8.851841907761073e-20,4.823628627386497e-09
9.008476158515957e-20,4.908328571404841e-09
9.165229071528628e-20,4.9930815782128055e-09
9.322099421009206e-20,5.077887734134654e-09
9.47908608007918e-20,5.162747128198823e-09
9.636188016973724e-20,5.247659851922903e-09
9.793404287839865e-20,5.332625999106594e-09
9.950734032952677e-20,5.417645665631679e-09
1.0108176470096931e-19,5.502718949270153e-09
1.026573089092325e-19,5.587845949501615e-09
1.0423396654949505e-19,5.673026767339621e-09
1.0581173186137424e-19,5.758261505167313e-09
1.0739059967514311e-19,5.8435502665823556e-09
1.0897056538015505e-19,5.928893156251269e-09
1.1055460752222807e-19,6.014621644946219e-09
1.113908524911589e-19,6.016862181157751e-09
1.114524819012751e-19,6.019097227372873e-09
1.1149477806212958e-19,6.02133392507309e-09
1.115371271085856e-19,6.023572245151705e-09
1.115795645741778e-19,6.02581216123808e-09
1.1162208434300345e-19,6.028053649658471e-09
1.1166468084895314e-19,6.030296689171142e-09
1.1170734907315907e-19,6.032541260727145e-09
1.117500844939478e-19,6.034787347254379e-09
1.1179288303454708e-19,6.0370349334629135e-09
