x,y
1,-0.147158657776483
2,0.008114529682822
3,0.055363566868882
4,-0.060129290846382
5,-0.049253195713061
6,-0.167499677440517
7,-0.116784186186531
8,-0.107258617302476
9,0.400461249093382
10,0.085370319680024
11,-0.147714677477437
12,0.097776896818624
13,0.890333329262501
14,-0.069683289501133
15,-0.077015514199633
16,-0.139308253581268
17,-0.088955350060711
18,0.03411302700063
19,-0.087213759259857
20,0.908749525203085
21,-0.235140415066192
22,-0.308869130603553
23,-0.376683283767173
24,-0.527962168831255
25,-0.292479573791084
26,0.069709121076217
27,-0.194965940659046
28,-0.430668547930042
29,-0.365693032566087
30,-0.175517452221614
31,-0.270015235897923
32,0.330104410960044
33,-0.074525590448819
34,-0.20372741059719
35,-0.340715295196266
36,-0.437682420195169
37,0.92446997551458
38,-0.320601932565835
39,0.390396406419159
40,-0.33731572407397
41,-0.425823825057446
42,-0.399191489895357
43,-0.419063530605814
44,0.161976260429368
45,0.812345265090147
46,-0.095857583084885
47,-0.067338614089576
48,-0.132287276480925
49,-0.15700921740551
50,-0.029534120904399
51,0.073631836416016
52,-0.127929227699626
53,-0.304310419032702
54,0.194062107301253
55,-0.2263241887692
56,-0.265873392247523
57,-0.273018678737038
58,-0.352084962015815
59,-0.297685587785139
60,-0.300480288179676
61,-0.30701807978409
62,0.074643515335196
63,0.018810268792616
64,-0.246047120400155
65,-0.043336634048011
66,-0.071036291129283
67,-0.165774310356185
68,-0.223912649975562
69,-0.221632773705161
70,-0.202546025763346
71,-0.197921185475234
72,-0.212417580436425
73,-0.008002713419044
74,-0.222441573632351
75,-0.188686730950317
76,-0.16149925285948
77,-0.184540179540778
78,0.049058115274436
79,-0.085492628572651
80,-0.094976783291058
81,-0.124450748556391
82,-0.170713195450861
83,-0.142339385215454
84,5.5138809571575
85,1.61272600029481
86,-0.032230686885896
87,-0.051934888004595
88,-0.097358842231138
89,-0.101550508623052
90,-0.060737126749031
91,0.006792708518083
92,0.271787420655463
93,-0.089148495099765
94,-0.093078842463616
95,-0.051046113540984
96,0.174806533239736
97,-0.067179031459363
98,-0.052067282516796
99,-0.021243461597313
100,-0.063795380185379
101,-0.058463222046806
102,-0.072027884004158
103,-0.057677232066567
104,-0.012951226747791
105,0.279910733881743
106,1.4427086635275
107,-0.034495451084603
108,-0.035973745976486
109,-0.030331101919578
110,1.75222564333882
111,-0.056470514727507
112,-0.048277315470556
113,-0.004999459047809
114,-0.052609405173243
115,-0.053660714914802
116,-0.025005813120987
117,-0.052523821642253
118,-0.043234191029188
119,-0.017840797076922
120,-0.033995571927615
121,2.1447974489127
122,0.082193831541475
123,0.415637275890748
124,0.040551538531833
125,-0.000736179540272
126,-0.008076985402622
127,-0.006523511974259
128,-0.008899214858772
129,-0.010094961488781
130,-0.004331565641014
131,0.007628268941861
132,0.919437437123838
133,0.060547280081313
134,0.040802574206093
135,0.223277272540252
136,1.15010964642611
137,-0.011762032805514
138,-0.007866583240886
139,-0.008228835342099
140,-0.007453210176657
141,-0.008700989910507
142,-0.010494845733016
143,-0.007786147473386
144,-0.00763703093548
145,-0.0078372503001
146,1.37847090418827
147,-0.011208266917568
148,-0.005057635830914
149,-0.005278940461088
150,-0.008573526144539
151,-0.008085069700616
152,0.753877423666904
153,-0.005680461226629
154,-0.004737988648152
