date,prcp,tmin,tmax,awnd,geom
2020-01-11,0.1572093023255814,8.023255813953488,24.86046511627907,13.627906976744185,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-12,0.021395348837209303,6.162790697674419,18.74418604651163,7.534883720930233,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-13,0.10930232558139535,12.069767441860465,25.023255813953487,11.744186046511627,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-14,0.05162790697674419,20.27906976744186,32.372093023255815,10.448837209302326,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-15,0.0013953488372093023,9.069767441860465,28.441860465116278,12.43953488372093,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-16,0.008837209302325582,-6.534883720930233,21.046511627906977,8.967441860465117,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-17,0.03488372093023256,-5.72093023255814,13.953488372093023,16.57906976744186,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-18,0.40906976744186047,5.232558139534884,27.906976744186046,21.98139534883721,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-19,0.006744186046511628,-5.209302325581396,19.767441860465116,13.988372093023257,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-20,0.0037209302325581397,-3.953488372093023,7.5813953488372094,5.753488372093023,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-21,0.004651162790697674,-7.325581395348837,15.046511627906977,12.874418604651163,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-22,0.016511627906976745,-1.2790697674418605,28.372093023255815,14.753488372093024,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-23,0.14186046511627906,26.209302325581394,31.302325581395348,7.472093023255814,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-24,0.05325581395348837,27.6046511627907,31.3953488372093,11.46279069767442,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-25,0.0686046511627907,26.232558139534884,31.3953488372093,11.04186046511628,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-26,0.01,20.976744186046513,31.325581395348838,6.588372093023255,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-27,9.302325581395349e-4,22.41860465116279,29.13953488372093,7.5813953488372094,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-28,0,17.813953488372093,27.11627906976744,5.909302325581395,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-29,0.011162790697674419,16.093023255813954,20.511627906976745,3.281395348837209,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-30,6.976744186046512e-4,16.6046511627907,23.767441860465116,7.467441860465116,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-01-31,0.0065116279069767444,20.58139534883721,28.813953488372093,7.183720930232558,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-01,0.03209302325581395,24.441860465116278,32.7906976744186,11.946511627906977,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-02,0,27.813953488372093,40.7906976744186,13.532558139534883,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-03,0,21.651162790697676,42,13.895348837209303,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-04,0,16.53488372093023,32.44186046511628,13.402325581395349,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-05,0,10.720930232558139,24.232558139534884,5.869767441860465,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-06,9.302325581395349e-4,8.418604651162791,26.511627906976745,6.383720930232558,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-07,0.022093023255813953,8.511627906976743,29.302325581395348,7.9511627906976745,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-08,0.009767441860465116,3.2093023255813953,26.813953488372093,7.706976744186046,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-09,0.19348837209302325,3.7906976744186047,26.906976744186046,12.804651162790698,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
2020-02-10,0.07697674418604651,1.8837209302325582,29.348837209302324,7.148837209302326,"c(-95.1595, -91.951435, -91.916283, -95.05856, -95.01381, -93.680297, -93.058959, -93.490033, -94.97123, -94.97285, -94.65380636, -94.23049161, -93.34243, -93.328639, -92.38388179, -92.3122, -92.3118, -91.94022, -90.37001, -90.35775, -88.93718, -89.3683, -89.059072, -88.69072, 42.93871, 42.077671, 42.079386, 42.30604, 42.33751, 41.887424, 43.371678, 42.784108, 43.66026, 43.66034, 44.35078592, 44.53819025, 43.76351, 43.811574, 43.82775101, 43.0938, 43.0938, 42.847677, 42.73389, 42.73303, 42.66173, 
42.8427, 41.803605, 42.369766)"
