6.189463103378756e-06,6.431408529361774e-11,4.583489078731351e-14,8.470329472543003e-22,1.0164395367051604e-20,8.470329472543003e-22,1.1858461261560205e-20,2.541098841762901e-21,7.940933880509066e-23,0.0
1.747312539102097e-08,2.5007264289712226e-12,1.2923689896027213e-16,7.411538288475128e-22,8.470329472543003e-21,9.529120656610879e-22,1.0164395367051604e-20,2.541098841762901e-21,5.293955920339377e-23,0.0
4.00909264119953e-09,2.9894390664532606e-14,2.905661822261152e-17,8.470329472543003e-22,6.776263578034403e-21,7.411538288475128e-22,8.470329472543003e-21,1.6940658945086007e-21,5.293955920339377e-23,0.0
3.9435482657168563e-11,2.357635401739177e-14,3.5236570605778894e-19,8.470329472543003e-22,8.470329472543003e-21,7.411538288475128e-22,8.470329472543003e-21,1.6940658945086007e-21,7.940933880509066e-23,0.0
1.430288457307527e-05,1.0611484449187392e-09,1.059145176077192e-13,8.470329472543003e-22,1.5246593050577406e-20,1.2705494208814505e-21,1.0164395367051604e-20,2.964615315390051e-21,2.6469779601696886e-22,0.0
1.5007866893679278e-08,1.8844884405481776e-12,1.0823048186836548e-16,1.0587911840678754e-21,1.3552527156068805e-20,1.0587911840678754e-21,1.3552527156068805e-20,2.541098841762901e-21,2.6469779601696886e-22,0.0
9.294903374756913e-09,6.132843302199815e-13,6.684106393373135e-17,9.529120656610879e-22,1.3552527156068805e-20,1.4823076576950256e-21,1.5246593050577406e-20,2.541098841762901e-21,1.5881867761018131e-22,0.0
8.445691368486052e-11,2.237966946940092e-14,5.692061405548898e-19,9.529120656610879e-22,1.3552527156068805e-20,9.529120656610879e-22,1.0164395367051604e-20,2.117582368135751e-21,2.117582368135751e-22,0.0
1.5599413359851377e-05,2.480165287209519e-09,1.154956122059736e-13,1.164670302474663e-21,1.5246593050577406e-20,1.164670302474663e-21,1.1858461261560205e-20,2.541098841762901e-21,4.235164736271502e-22,0.0
1.5924260077238017e-08,2.1974768891070947e-12,1.1557595158695477e-16,1.2705494208814505e-21,1.5246593050577406e-20,1.0587911840678754e-21,1.3552527156068805e-20,4.235164736271502e-21,5.293955920339377e-22,0.0
1.0178090564805231e-08,6.554777601925997e-14,7.302101631689872e-17,1.4823076576950256e-21,1.5246593050577406e-20,1.0587911840678754e-21,1.3552527156068805e-20,2.964615315390051e-21,5.293955920339377e-22,0.0
1.6099738209263137e-09,6.195591057181325e-14,1.2224379494774062e-17,1.0587911840678754e-21,1.3552527156068805e-20,1.2705494208814505e-21,1.3552527156068805e-20,2.964615315390051e-21,5.293955920339377e-22,0.0
1.3192730534627994e-05,3.040175356471439e-09,9.747121187432539e-14,1.376428539288238e-21,1.3552527156068805e-20,1.4823076576950256e-21,2.202285662861181e-20,3.8116482626443515e-21,1.2705494208814505e-21,0.0
