7.531063446591935e-05,3.205875754706247e-05,7.074916591346477e-11,3.204162797418711e-16,3.5566081088970765e-16,2.90561042992085e-16,3.6930591202750676e-16,3.0671623672385087e-16,1.1027083311817855e-16,0.0
1.6031719757281238e-07,1.1218430522616463e-06,1.517402967646012e-13,2.852729162311386e-16,3.883236776191959e-16,3.742350110343676e-16,3.8740983067964365e-16,3.500411317344524e-16,1.2591441933265834e-16,0.0
2.6306500588990644e-08,1.1673729799066182e-08,2.4984650544000128e-14,2.9767608722055244e-16,3.5929013153383506e-16,3.0450178474408134e-16,3.765478721778904e-16,3.000352649227491e-16,1.2066803858299928e-16,0.0
3.23961829584718e-10,1.2884313747041613e-08,8.360730801115486e-16,3.1214645257230196e-16,3.992112572597115e-16,3.3471951911408266e-16,4.018924404968864e-16,2.800329139363267e-16,1.2591447509806457e-16,0.0
0.00017727506898779222,0.0002465387140665025,1.6670889344760965e-10,3.6887597429954464e-16,4.53518614394344e-16,3.6537505709382675e-16,4.2965721341127725e-16,4.014849939677647e-16,2.0634900303461998e-16,0.0
1.276574840558542e-07,7.657250340856088e-07,1.1959097820062425e-13,3.440078989745834e-16,4.3537787425067343e-16,3.725396267890054e-16,4.3326774038962935e-16,4.1160764050506497e-16,1.6731079263429463e-16,0.0
6.015259243485893e-08,1.3706556433281422e-07,5.678385460262117e-14,3.19139814141027e-16,4.680312218784576e-16,4.250771291509892e-16,5.199213082963196e-16,3.643744534750289e-16,1.868335913160866e-16,0.0
9.609887330341849e-10,5.240519596691851e-09,1.1670301406060208e-15,3.398631783036647e-16,4.353778808721115e-16,4.4179364453555953e-16,3.9355154594319254e-16,3.6100061647682747e-16,1.9519927639767176e-16,0.0
0.00019673087756702512,0.000631671210030511,1.8521141900227195e-10,4.210591429278931e-16,5.296499218560314e-16,4.914925289698207e-16,4.542603119369753e-16,4.551995588219491e-16,3.625463675794674e-16,0.0
1.5176194431698597e-07,9.014976259332746e-07,1.4318729318873783e-13,4.0653821688541294e-16,5.187669337945652e-16,5.205475108517483e-16,3.7494495590755664e-16,4.244045488015395e-16,3.625755856270114e-16,0.0
6.761930754217715e-08,2.9534115201869778e-08,6.373440535475778e-14,4.252056827772427e-16,5.04255984260082e-16,4.745449648146369e-16,4.398393332079628e-16,3.5252959020921223e-16,3.431864620409509e-16,0.0
1.0667103533812394e-08,2.65951725756738e-08,9.907660498972588e-15,3.6298055118218314e-16,5.586720824821177e-16,5.326532890320304e-16,3.929711542158269e-16,4.860116680083874e-16,3.2961419944549984e-16,0.0
0.0001649128553314616,0.0008284038810380013,1.5534401783839782e-10,3.6664037702262e-16,5.913986871163315e-16,5.642393171733383e-16,4.444142593106387e-16,5.867003049917561e-16,1.1070962062755913e-15,0.0
