0.0,0.0,0.0,0.0,-167.7034616291985,-169.60098509780568,-171.4718377633847,-173.30471155156533,-175.09615113214983,-176.85409160174208,-178.5854072474899,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-167.72658664833537,-169.62411010976382,-171.49496276911955,-173.32783655204193,-175.11927612833668,-176.87721659460155,-178.60853223797898,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-167.7168479118958,-169.61437137634738,-171.48522403832388,-173.31809782346065,-175.10953740156185,-176.86747786922794,-178.59879351360357,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-167.71689970177565,-169.61442316621125,-171.48527582817385,-173.3181496132989,-175.1095891913906,-176.8675296590493,-178.5988453034197,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-237.3168602971561,-239.242766098014,-241.137208894358,-242.98888312566868,-244.7943343134568,-246.56149598692875,-248.297241083956,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-237.3693467844163,-239.29525253547556,-241.1896952885915,-243.04136948331495,-244.84682064118022,-246.61398229134986,-248.34972737165748,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-237.34375769054458,-239.26966346588253,-241.16410624007378,-243.01578045263483,-244.8212316250886,-246.588393286619,-248.32413837507806,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-237.34380945931662,-239.26971523460546,-241.16415800875404,-243.01583222127903,-244.82128339370328,-246.58844505521063,-248.32419014365328,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-294.9934584312482,-296.94279910578314,-298.8567107364154,-300.7238902176587,-302.5408839063058,-304.31562380962384,-306.0549815553139,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-295.0540756365618,-297.00341621770497,-298.9173277671882,-300.78450717966024,-302.6015008119594,-304.37624067126865,-306.115598385216,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-295.0244639787695,-296.973804605535,-298.88771619466013,-300.7548956407273,-302.57188930055264,-304.34662918136047,-306.08598691081426,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-295.02635545853235,-296.9756960823837,-298.8896076689764,-300.75678711289765,-302.57378077096473,-304.3485206503993,-306.0878783788626,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-336.7852305006612,-338.7515086874645,-340.6794868038285,-342.5578637086204,-344.38318642903573,-346.16338575976783,-347.9053322846642,0.0,0.0,0.0,0.0
