n_iter,err,diff1d3dCurrant_rel,maxdiff1d3dCurrant_rel,solve_gave_up,min__soil_solute,dt_inner,real_dtinner,failedLoop,cL
0.0,0.0005007105913687257,1.2884313472304731e-08,1.7225171518635102e-08,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
0.0,0.0013339118841891688,6.370274863165548e-10,1.9108801220596475e-08,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
0.0,0.002038707684965137,2.1370856402256476e-08,6.589823644028283e-07,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
