-147.1410750750858,-146.0691088745665,-145.1057897285857,-144.21152716528323,-144.12565970574497,-145.185294243026,-145.06326560378602,-144.2495511958823,-145.003734263147,-144.17463785125761,-143.13087483712175,-142.11870787743797,-143.90801389830744,-143.0198292112669,-142.12271494236438,-144.01261241102682,-142.98340247589036,-141.9751105459073,-141.08018977179756,-142.99177382748485,-141.94517140260243,-141.02958894281272,-142.96734638048517,-142.00465430722227,-141.07832576594396,-142.00371931239482,-141.0023299100096,-141.9293434481623,-140.91055823737022,-139.982065929255,-140.98224348656927,-140.1317009082344,-140.90127968637395,-139.82356605035162,-138.7864352835651,-139.94641455522142,-139.038367290932,-139.88111331880168,-139.12019491446586,-139.06481467196818,-138.93428742742708,-138.00326651723958,-138.16654065396511,-137.99581221514055,-137.0067075220527,-136.05659322580252,-135.0785867562703,-134.10814250061642,-133.12569754337957,-132.11810604026527,-131.12742109766165,-130.27743487010136,-129.58545132599994,-146.16931105613267,-145.3533680365269,-144.32965190382527,-143.27913075837935,-145.1580300195126,-144.15529142755378,-143.1518565912441,-145.18001601463365,-145.0183573580845,-144.81240846723117,-144.5872339216873,-143.7814748381058,-144.19373735702354,-143.12750608157677,-142.10827878344023,-143.30182622049648,-142.3526373971844,-143.2027945546776,-142.1211193504147,-141.09215011295476,-142.10024523341136,-141.06173193161808,-142.19909169675506,-141.2704725130217,-141.27768780749113,-141.24840602746292,-140.68945149637514,-140.53416382004502,-140.25163532952655,-139.29224602387484,-138.34931785235594,-137.42649728309965,-136.5027019089748,-135.5558971367947,-134.5527142158261,-133.56074601780136,-132.57320654923157,-131.6159976306432,-146.18707101720886,-145.3042605052173,-144.41933685014237,-143.43733604329452,-142.44930555879364,-141.47378364976234,-140.48083802026449,-139.48740779571077,-138.48989140348627,-137.54307544419387,-146.29105067454884,-145.41535060703464,-144.48525511194325,-143.49465114421196,-148.13813494385673,-150.1461248962463,-152.1541148486358,-154.16210480102532,-156.17009475341484,-158.07647766578012,-159.96551468459697,-161.81855069292402,-163.63162243379008,-165.40178181165317,-167.14784865522333,-168.86475304623033,-149.13287149099335,-149.65040920536282,-150.64464857345246,-150.74401317563283,-150.8433891731634,-148.13597132056512,-150.12576381152408,-152.11555630248304,-154.105348793442,-155.38234651793098,-148.77336876179788,-149.7674902577022,-149.86684434235505,-149.96621020678722
-147.16420387675007,-146.0922423445914,-145.12885748804803,-144.23453066188026,-144.1486314430097,-145.20837895878924,-145.0863030113998,-144.27256532525325,-145.02687642691856,-144.19771351169177,-143.15388542577656,-142.1416863016645,-143.93110540744632,-143.04287152609297,-142.14573303641083,-144.03576738566954,-143.0066484791603,-141.99844903196916,-141.10357484721493,-143.0148613640828,-141.96819296129127,-141.0525778926261,-142.9905135162456,-142.0279143628671,-141.10163262814768,-142.0269790943237,-141.0256363616855,-141.9525166090893,-140.93366434885522,-140.00513889680226,-141.00548967382116,-140.1549839578468,-140.9244588201291,-139.84679725574117,-138.80969287874095,-139.96964682052106,-139.061626475773,-139.9042950116552,-139.1433507894372,-139.08797052256065,-138.95747528112759,-138.0265336504804,-138.1898081774977,-138.0189955582179,-137.0298864549016,-136.07976784913365,-135.10175717102805,-134.1313088077404,-133.14885984380498,-132.1412644349235,-131.15057568748077,-130.30058575600543,-129.60860038522077,-146.19244020703414,-145.37654100057978,-144.3528701068015,-143.3023719296159,-145.1812201159932,-144.1785439485176,-143.1751406826304,-145.20314211517058,-145.0414199080606,-144.83543962015267,-144.6102961169212,-143.80450545900462,-144.2168648747524,-143.1507118501539,-142.1315240267108,-143.32490486161015,-142.37569197686236,-143.2259226446096,-142.14432328793097,-141.11539232305194,-142.12344900518366,-141.08497389313098,-142.2222153756161,-141.29357152855218,-141.300850358019,-141.2715244327379,-140.71259062121146,-140.55724932397078,-140.2747493872378,-139.31535583459595,-138.37242351669445,-137.4495989016585,-136.5257995823521,-135.5789909655841,-134.57580430061793,-133.58383245918367,-132.5962894477906,-131.6390787829789,-146.21019800791612,-145.32738578436195,-144.44246051760564,-143.46045819927446,-142.47242630384443,-141.49690308448731,-140.5039562452767,-139.51052491163338,-138.5130075106254,-137.56619107194874,-146.31417652043206,-145.43847359687177,-144.50837534629966,-143.51777002600198,-148.16126374471014,-150.16925369055232,-152.1772436363945,-154.18523358223666,-156.19322352807882,-158.09960643436398,-159.98864344803508,-161.8416794521511,-163.6547511897413,-165.42491056526404,-167.17097740742972,-168.8878817979685,-149.15600029184677,-149.67353800621623,-150.66777737430584,-150.76714197648622,-150.86651797401677,-148.1591001222294,-150.14889261318837,-152.1386851041473,-154.12847759510626,-155.40547531959527,-148.79649756346214,-149.79061905936646,-149.8899731440193,-149.98933900845148
-147.15446354735676,-146.08249793036666,-145.11914197247788,-144.22484342035537,-144.13895817766812,-145.19865357918005,-145.0765960411609,-144.26286740036215,-145.01712624023895,-144.18799472865607,-143.14419742067446,-142.13201352421655,-143.92139770335402,-143.03320560010636,-142.13608779693612,-144.02600885896098,-142.99693213988928,-141.98877425356144,-141.09392068606456,-143.0051440208211,-141.95851611660004,-141.0429211050764,-142.9807437580934,-142.01788211683,-141.09146902524267,-142.01725112594275,-141.01592912420463,-141.94274302250827,-140.92392762510931,-139.9954204412659,-140.9957249786718,-140.14522354989182,-140.91467978513276,-139.8370601357159,-138.79997655205216,-139.9597673121648,-139.05169659047857,-139.89451244754878,-139.1335681873675,-139.0782088946123,-138.94768772869324,-138.0167668572493,-138.1799034161866,-138.00920951090694,-137.02010186975593,-136.0699846820623,-135.09197537792252,-134.121528345765,-133.13908067027782,-132.13148650707112,-131.1407989622025,-130.29081018996962,-129.59882538796094,-146.1827024517324,-145.36678329927932,-144.34309186421152,-143.2925832630494,-145.17146630360895,-144.16877339300183,-143.16536157579594,-145.19340809021585,-145.03171659135307,-144.82575149602806,-144.60059367570386,-143.79481863537353,-144.2071324038632,-143.14099431686986,-142.1218138033554,-143.31517193295343,-142.36595866303622,-143.21619117204395,-142.13463348033483,-141.1057231845974,-142.11375919783754,-141.0753047550515,-142.21248201484914,-141.2838575595237,-141.29101826991828,-141.26179451763406,-140.70286962485466,-140.54753738530434,-140.26502105239297,-139.30562903420292,-138.3626982028434,-137.43987502798973,-136.5160771043398,-135.56926984038344,-134.56608448577717,-133.57411391208765,-132.58657212463848,-131.6293620605766,-146.2004578016724,-145.31764565851037,-144.43272042864766,-143.4507181037119,-142.46268615702473,-141.4871628392365,-140.4942158546074,-139.5007843292893,-138.5032666920586,-137.5564501245839,-146.30443747310346,-145.4287357910664,-144.4986387384123,-143.5080340059996,-148.15152341565832,-150.15951336425778,-152.1675033128572,-154.17549326145664,-156.18348321005607,-158.0898661189017,-159.9789031347398,-161.83193914062917,-163.64501087959886,-165.41517025610713,-167.16123709886423,-168.87814148960018,-149.14625996279491,-149.66379767716438,-150.65803704525402,-150.7574016474344,-150.85677764496495,-148.14935979283612,-150.13915228379508,-152.12894477475405,-154.118737265713,-155.39573499020202,-148.78675723406886,-149.78087872997318,-149.88023281462603,-149.97959867905817
-147.15451534570764,-146.0825483403624,-145.11919229043968,-144.22489358756502,-144.13900823936729,-145.19870375484228,-145.07664601804274,-144.2629172786943,-145.01717527436142,-144.1880436914793,-143.14424624264356,-142.13206223978665,-143.92140436270375,-143.03316991554038,-142.1360309871919,-144.02605795368797,-142.9966791724669,-141.98821897612382,-141.09321421739727,-143.0051929886916,-141.9585648947825,-141.04296978923915,-142.98080314771406,-142.01824613090915,-141.09198521819664,-142.01731035739004,-141.0159881943711,-141.94280239151087,-140.92398675364456,-139.9954794505626,-140.99578441359333,-140.14528301871948,-140.9147391458019,-139.8369771829203,-138.79982246735972,-139.95996893796337,-139.05196932592892,-139.89457180191238,-139.1336483888953,-139.0782471609466,-138.94774709333572,-138.01668856050296,-138.18010088273482,-138.00926885623542,-137.0201611960314,-136.0700439895426,-135.09203466686566,-134.12158761643232,-133.13913992293067,-132.13154574197094,-131.14085817960984,-130.29086939014425,-129.59888457958442,-146.1827556663266,-145.36683653152167,-144.34314508223534,-143.29263647319922,-145.1715194186115,-144.1688264636018,-143.165414650913,-145.19346272309727,-145.03177105519504,-144.8258058508194,-144.60064808436934,-143.7948729323958,-144.2071884683143,-143.14105046875522,-142.1218699998472,-143.31527009915436,-142.36607783435534,-143.21624723804575,-142.134451982624,-141.1054229457946,-142.11381496074412,-141.07536036736562,-142.21254613995035,-141.28392157257161,-141.29120189614557,-141.26185861109235,-140.70293368617462,-140.5476013461567,-140.26508512565488,-139.3056930875478,-138.36276223655076,-137.4399390423392,-136.51614109961142,-135.56933381686002,-134.5661484437409,-133.57417785181983,-132.5866360464155,-131.62942597344428,-146.20050958431696,-145.3176974279998,-144.43277218522425,-143.45076984761778,-142.46273788848893,-141.48721455848843,-140.49426756187714,-139.5008360248065,-138.50331837605074,-137.5565018028705,-146.3044892598487,-145.42878756411454,-144.4986904979961,-143.50808575890971,-148.15157521400735,-150.15956516259223,-152.16755511117705,-154.17554505976184,-156.18353500834664,-158.08991791717872,-159.97895493300535,-161.83199093888535,-163.6450626778478,-165.4152220543509,-167.16128889710492,-168.87819328783985,-149.14631176114392,-149.66384947551336,-150.65808884360288,-150.75745344578323,-150.85682944331379,-148.14941159118695,-150.1392040821459,-152.12899657310484,-154.11878906406378,-155.39578678855278,-148.78680903241968,-149.780930528324,-149.88028461297685,-149.979650477409
-197.31796287165207,-196.11126718754392,-194.93085072447113,-193.8226939060686,-193.63071567815703,-195.0103623452823,-194.6744465550915,-193.7546249361175,-194.92619880752974,-193.88052612701725,-192.6233822140498,-191.50535916248475,-193.61392910316354,-192.51239039521013,-191.50943343704407,-193.83038214449553,-192.58521894861735,-191.36416244890324,-190.36369197162554,-192.59343042338017,-191.3339035009533,-190.31269137783488,-192.6953836934342,-191.51908105011196,-190.4867819759121,-191.51844946854558,-190.4112411889176,-191.5824357383616,-190.35050060890137,-189.3162668194472,-190.42229828599912,-189.46607041332464,-190.49418912424503,-189.20370824403633,-188.0610262951315,-189.32641557667074,-188.31274656780994,-189.42858435084884,-188.56168354679332,-188.5063242357385,-188.45090103001093,-187.41408986585986,-187.5772264622744,-187.49613392512214,-186.49095462520157,-185.5249829365197,-184.53133621957812,-183.54546879416665,-182.54781767728397,-181.5252369578032,-180.51977967599606,-179.65523792132615,-178.95603098216108,-196.24096872677467,-195.20786127457384,-193.97018566696514,-192.8135216204157,-195.01254430467284,-193.79586724703563,-192.6862999971681,-195.1614835440467,-194.78526245553485,-194.47287133809513,-194.35413953502552,-193.4419384701407,-194.09987855830644,-192.81953462638216,-191.69408869856758,-192.99371192943374,-191.93823308875102,-193.0484471324756,-191.75294324747622,-190.61789634786945,-191.7320686070828,-190.58747738153932,-191.99906890055752,-190.9639477686744,-190.97110875264255,-191.01736546093645,-190.35201031787363,-190.19667797248857,-190.00422007172443,-189.02867446528145,-188.06980831047815,-187.13126800703975,-186.19197108067348,-185.2298828718378,-184.21163456311132,-183.20481895993942,-182.2026500024772,-181.23818098455516,-196.34745097688227,-195.44835281041287,-194.54736161160903,-193.54951330157493,-192.54585528399812,-191.55492574093608,-190.5467923090224,-189.53839404774632,-188.52612932018422,-187.57199428659393,-196.4527213097596,-195.56202427152974,-194.6171519283075,-193.61921473498094,-198.31918405903215,-200.36077480182075,-202.4023655446093,-204.44395628739784,-206.48554703018635,-208.42312987913888,-210.3385665730523,-212.2132020979179,-214.04307329740323,-215.82523217391696,-217.5784986515457,-219.29780290520807,-199.31392060616884,-199.83145832053836,-200.82569768862808,-200.9250622908085,-201.02443828833907,-198.31285911713144,-200.30265160809117,-202.29244409905093,-204.28223659001065,-205.6004270121688,-198.95025655836415,-199.94437805426844,-200.04373213892126,-200.14309800335343
-197.3704752431968,-196.16378800749024,-194.983211615269,-193.87489807452275,-193.68284229643447,-195.0627619183873,-194.72672817802197,-193.80684843807862,-194.9787379356935,-193.93290547486498,-192.67560485610093,-191.55750421729775,-193.66631710332393,-192.56463057996203,-191.5616005784308,-193.88295044762162,-192.6377805856749,-191.41672049721785,-190.4162489617147,-192.64584757660583,-191.38617274545575,-190.3648875141847,-192.74798685270378,-191.5719995177036,-190.5398587793547,-191.57136274859337,-190.46431021202326,-191.63505289728354,-190.40296334029247,-189.36865320121754,-190.47513552491435,-189.5190184703494,-190.54681839966628,-189.25638624676458,-188.11372947182096,-189.37924512403515,-188.36567703600545,-189.48121764752423,-188.6142679798996,-188.5588811637492,-188.50354706333655,-187.46684489782976,-187.63012361237844,-187.548768517866,-186.54357800474077,-185.577595330329,-184.58393785580293,-183.59805990191109,-182.60039848579376,-181.57780769620405,-180.57234057310612,-179.707789205761,-179.00857751752517,-196.29348647143672,-195.26048406236075,-194.02291667427042,-192.86630750668058,-195.06522139788427,-193.84870704520483,-192.73922195864472,-195.2139980425573,-194.8376228831756,-194.52515556523713,-194.40649958033984,-193.4942221368282,-194.15240059909092,-192.8722981019229,-191.74697366936914,-193.0461423422748,-191.99061850279048,-193.10097197826738,-191.8054838250877,-190.67044560464754,-191.78485471379872,-190.64039489078127,-192.0515875072225,-191.01641598790926,-191.02376259207222,-191.0698723061422,-190.40458543527805,-190.24910840827397,-190.05671593481244,-189.081159572268,-188.12228288597146,-187.18373227671114,-186.2444252714853,-185.28232721199694,-184.26406928113846,-183.25724428417695,-182.25506616033206,-181.29059261598567,-196.39995814718785,-195.50085500663494,-194.59985905933135,-193.60200622731222,-192.59834391449945,-191.60741030131558,-190.59927302452965,-189.59087114414592,-188.57860302351435,-187.6244663500204,-196.50522587291903,-195.61452125186844,-194.66964155336484,-193.67170073925857,-198.37169642502766,-200.41328712300893,-202.45487782099016,-204.4964685189714,-206.5380592169526,-208.4756420242951,-210.3910786829926,-212.2657141790392,-214.0955853561052,-215.87774421660194,-217.63101068461867,-219.35031493507665,-199.36643297216435,-199.88397068653384,-200.87821005462354,-200.97757465680394,-201.0769506543345,-198.36537148867617,-200.35516397963556,-202.34495647059495,-204.33474896155434,-205.65293938371246,-199.0027689299089,-199.9968904258132,-200.09624451046605,-200.19561037489822
-197.3448735297456,-196.1381798802497,-194.95767108060028,-193.84942355206985,-193.65740038947112,-195.037200381421,-194.7012115550407,-193.7813538538815,-194.9531193576916,-193.90736462863913,-192.65014021796935,-191.532077333961,-193.6408605505782,-192.53933407518184,-191.53638355411664,-193.85731312257036,-192.612566151871,-191.39192731428858,-190.3916659997101,-192.620309080313,-191.3607311770679,-190.339493930477,-192.72231292457914,-191.54643512508838,-190.51434880629148,-191.54476143030251,-190.43724502367306,-191.60936989300563,-190.37736946860147,-189.3431034682412,-190.4494463402813,-189.49332578393708,-190.52112332555996,-189.23094895206827,-188.08842061074722,-189.35315434072817,-188.3393880516623,-189.45551500688853,-188.58853750387723,-188.5332584113507,-188.4778332157116,-187.44132623823987,-187.60399064866382,-187.52305852602993,-186.51787175583414,-185.55189270993046,-184.55823874941694,-183.57236419693413,-182.5747060699985,-181.55211845704036,-180.54665439733904,-179.68210597975505,-178.98289573795154,-196.26788760689834,-195.2348377187314,-193.99722130878092,-192.840587240131,-195.03958331574847,-193.82302807926777,-192.71352214576274,-195.18840480486529,-194.81210151610253,-194.49966966094445,-194.38098211548632,-193.4687421112829,-194.12680781159608,-192.84671158648987,-191.7213898777286,-193.02049309587855,-191.96494066187617,-193.07538117331387,-191.7802485324907,-190.6453875974228,-191.7585284352171,-190.6137005876324,-192.02601138704225,-190.99088315609663,-190.9982409758161,-191.0443041310584,-190.3790315257487,-190.22358451561482,-190.03115162477923,-189.05559900957476,-188.096725949161,-187.1581788473233,-186.21887523416206,-185.2567804541157,-184.2385256910103,-183.2317037497985,-182.22952856807888,-181.26505646603766,-196.3743569311972,-195.47525417325537,-194.57425849459563,-193.57640581725494,-192.5727435429864,-191.58180984778943,-190.57367236876024,-189.56527016715535,-188.5530016097519,-187.59886468978246,-196.47962683063295,-195.58892476790106,-194.6440475130315,-193.64610789169936,-198.34609471428192,-200.38768543410845,-202.42927615393492,-204.4708668737614,-206.51245759358787,-208.45004042121678,-210.36547709708336,-212.24011260718027,-214.06998379517646,-215.85214266348206,-217.605409136185,-219.32471338820525,-199.34083126141863,-199.85836897578815,-200.85260834387788,-200.95197294605828,-201.0513489435888,-198.33976977522497,-200.32956226618393,-202.3193547571429,-204.30914724810182,-205.62733767025998,-198.9771672164577,-199.97128871236197,-200.07064279701478,-200.17000866144696
-197.3449253240479,-196.13822615841286,-194.95771747139935,-193.84946987774958,-193.65744659300398,-195.03724632733403,-194.70125725046867,-193.78139942484992,-194.95316013013033,-193.90740585011807,-192.65018156614417,-191.53211856894,-193.64073484748295,-192.53904222922108,-191.53600877026074,-193.85735401887064,-192.61157503574802,-191.38990389429927,-190.38912637652717,-192.62034955403274,-191.3607714056311,-190.3395340371688,-192.72238892886722,-191.54651109706532,-190.51442452491145,-191.54587605875696,-190.43887855471633,-191.6094458088229,-190.37744500121332,-189.3431788105369,-190.4495220970025,-189.49340146236696,-190.52119918697045,-189.23051833442995,-188.0877368397929,-189.35373616037091,-188.34022276675626,-189.45559083203426,-188.58869601336158,-188.53325115695287,-188.4779090317095,-187.4409280131219,-187.6045407977656,-187.52313431342586,-186.51794751496206,-185.5519684411242,-184.5583144530102,-183.57243987326063,-182.57478171939184,-181.5521940798338,-180.54672999386526,-179.6821815503464,-178.98297129565887,-196.26794496505067,-195.23489524382916,-193.99727883979003,-192.8406447319823,-195.0396408884051,-193.82308572833392,-192.71357976307354,-195.188467703754,-194.81216395519996,-194.49973194471917,-194.3810446984477,-193.46880453555403,-194.12687628339282,-192.8467799232094,-191.72145814804088,-193.0207278205361,-191.96525837618745,-193.07544958478965,-191.77947163750585,-190.64418819214728,-191.7594426117112,-190.61503750583626,-192.02607972311606,-190.99095130352714,-190.9983090830758,-191.04437242032242,-190.3790996872737,-190.22365262905234,-190.03121988810685,-189.05566724726702,-188.0967941615224,-187.15824703465836,-186.21894339677183,-185.25684859230077,-184.23859380507113,-183.2317718400351,-182.2295966347899,-181.2651245210606,-196.37440869768318,-195.47530592006711,-194.57431022227487,-193.57645752634295,-192.57279523371184,-191.58186152038382,-190.57372402345612,-189.56532180418444,-188.55305322934424,-187.59891630071363,-196.4796786058628,-195.58897652428743,-194.64409925080204,-193.64615962021898,-198.34614650857873,-200.3877372283611,-202.4293279481434,-204.47091866792567,-206.51250938770798,-208.45009221529588,-210.3655288911277,-212.24016440119615,-214.07003558917023,-215.85219445746003,-217.6054609301535,-219.3247651821706,-199.34088305571544,-199.85842077008493,-200.8526601381746,-200.95202474035497,-201.0514007378855,-198.33982156952723,-200.32961406048622,-202.31940655144524,-204.30919904240423,-205.62738946456236,-198.97721901075997,-199.97134050666426,-200.07069459131708,-200.17006045574922
-238.89515875013078,-237.5768685756436,-236.21656912999265,-234.93118336094895,-234.65128365707045,-236.2960984258532,-235.78297135399737,-234.77523710907082,-236.2926636354514,-235.06754848006483,-233.63360964133665,-232.42788046524447,-234.80104442164753,-233.5228035567734,-232.43218676290198,-235.1101352895952,-233.68640536390217,-232.28942394915967,-231.2016807730001,-233.69414705097861,-232.25822542096745,-231.1495057835269,-233.90080919076178,-232.5481381974398,-231.42834651109334,-232.54646472897258,-231.3512430649114,-232.7257875875867,-231.31726063169268,-230.19542155285836,-231.38933773745686,-230.3456442196492,-231.58769130403368,-230.12120479219556,-228.8912097321305,-230.24340977858378,-229.14217656970553,-230.48444729372773,-229.52970622416075,-229.4744271773391,-229.48120542188298,-228.3569902208893,-228.5196540790001,-228.51293868960994,-227.49443980644025,-226.51532851874467,-225.50872212997572,-224.51007490591815,-223.49982380802138,-222.46482286943737,-221.44712507495547,-220.57052245973472,-219.8653301404296,-237.73100855927208,-236.5180621767178,-235.10320324182035,-233.85864089800074,-236.3228077942971,-234.92901005332524,-233.7315758548637,-236.5768209269061,-236.02282333545054,-235.62223908188668,-235.59170393031545,-234.5913115257369,-235.45282886355702,-233.99530643602847,-232.78196533173295,-234.16908766903757,-233.02551570135208,-234.35129835236273,-232.8789551786277,-231.65618184163603,-232.8572343867063,-231.62449378999037,-233.26410096440162,-232.1407617848819,-232.1481195478377,-232.25670328111718,-231.50327473892216,-231.34782767427885,-231.2299899526936,-230.24105736220747,-229.2689851146432,-228.31741955584607,-227.36527815876923,-226.39052621149838,-225.35979484229966,-224.34067680135806,-223.32638597229624,-222.35590129741,-237.91097014923054,-236.9983777185002,-236.08407463773804,-235.0730967705664,-234.05649146078633,-233.05279682758373,-232.03208045204016,-231.01128134019544,-229.9867978044081,-229.02659901706906,-238.0173091011086,-237.11418642272304,-236.15707083193294,-235.1530577516978,-239.8998267439904,-241.9692489106484,-244.03867107730633,-246.10809324396422,-248.17751541062216,-250.14094103870534,-252.0782444293192,-253.97077067173592,-255.81455671012384,-257.6066546442275,-259.36588449241424,-261.0871765212044,-240.8945632911271,-241.41210100549662,-242.40634037358632,-242.5057049757667,-242.60508097329725,-239.89005499561,-241.8798474865689,-243.86963997752778,-245.85943246848666,-247.2188433599604,-240.52745243684268,-241.52157393274695,-241.62092801739976,-241.7202938818319
-238.95582397680067,-237.6375374408481,-236.27704814052856,-234.99147608122016,-234.71148410810372,-236.35662053688793,-235.8433505225796,-234.8355457922826,-236.3533479265552,-235.12804691210482,-233.69392554217947,-232.48810588975726,-234.861477365641,-233.5829889508396,-232.49224938867314,-235.17085019930445,-233.7466306397633,-232.3491630056974,-231.26117758254682,-233.7546914691999,-232.3186030020066,-231.20980087440466,-233.96157746154,-232.60945906045256,-231.48994423268172,-232.60783065014263,-231.4129083751039,-232.78657060648735,-231.3778666688724,-230.25594009545205,-231.45044249786775,-230.40691072742635,-231.6484845591399,-230.18186845138638,-228.9518095508513,-230.3046094780468,-229.2035803588733,-230.54524179696529,-229.59047823145474,-229.53509449994,-229.5420115799892,-228.41774345773996,-228.58089524030387,-228.57373087108,-227.5552182727761,-226.5760935304529,-225.5694739485549,-224.57081379562848,-223.56055003350002,-222.52553669499744,-221.5078267640241,-220.63121227512022,-219.92601408480942,-237.79168805920025,-236.57886602578137,-235.16413496617452,-233.91963739379952,-236.3836995860122,-234.9901178453567,-233.79279250270443,-236.63750368135294,-236.08332411105883,-235.68264986122583,-235.65220581052355,-234.65172392260453,-235.51352755127266,-234.05636784638497,-232.84320897938875,-234.22975055851046,-233.08616155260066,-234.41200228169717,-232.93928887653934,-231.7163314189376,-232.91845665466707,-231.68597607327925,-233.3248055075639,-232.20141571177854,-232.20906552584597,-232.31739576869538,-231.56407783981354,-231.40843280110238,-231.29066907163843,-230.30172336806532,-229.32963825779208,-228.37806009072816,-227.42590634427685,-226.45114231045176,-225.42039911863262,-224.4012695185986,-223.38696739144703,-222.4164771323729,-237.971628240223,-237.05902893940018,-236.14471924674152,-235.1337350273355,-234.11712362319054,-233.11342314742507,-232.0927011815914,-231.07189673352292,-230.04740811875251,-229.0872068570417,-238.07796474319898,-237.17483273900885,-236.21770808265936,-235.213690534358,-239.9604919603647,-242.02991404388987,-244.09933612741497,-246.16875821094007,-248.23818029446514,-250.20160584534713,-252.13890917062244,-254.03143535956877,-255.87522135635976,-257.6673192607452,-259.4265490910975,-261.1478411139421,-240.9552285075015,-241.47276622187104,-242.46700558996073,-242.5663701921411,-242.66574618967167,-239.95072022227993,-241.94051271323877,-243.93030520419765,-245.92009769515656,-247.2795085866303,-240.58811766351263,-241.5822391594169,-241.68159324406975,-241.7809591085019
