beta_C,beta_O,"C_thres,C","C_thres,O",DS_W,"k_C,S","k_d,C","k_d,O",K_L,"k_O,S","k_r,C","k_r,O","m_max,C","m_max,O",p_L,JS_s,JL_l,r_a,r_b,ro_B,"u_max,C","u_max,O","v_max,L",Y,Y_C,Y_O,"q_wr,a",theta,CSS_max,k_sorp,CL_init,CS_init
0.0001106734549,0.02983975388,0.04597948357,0.03743192444,1.037959575,28.98657104,1.154820496,0.1189194921,0.3407888851,62.04752814,4.950052207,1.188705165,0.0156911653,0.0007927350583,0.06408122656,0.001314079096,0.00480314536,0.006587201387,8.482352176,1.242093301,0.1186227679,0.01295735217,0.0212272032,0.4030147526,0.3272538246,0.8003744189,0.1860306385,0.2985480431,1.032353627,0.01194568042,12.41511789,0.08643344618
0.0001108276636,0.2391575257,0.2863528648,0.0610036906,1.365040796,67.32186158,3.445973434,3.539925782,0.000360273988,340.939123,46.66260953,13.29216015,0.001823301552,0.0001947967921,0.3094324366,0.001585051429,0.001922193003,0.001512178118,2.242682919,1.183653905,2.249523518,0.01360225686,0.747317943,0.539774862,0.05133269367,0.2285626389,0.0005980061038,0.306683649,1.044080591,0.01245046613,10.10358242,0.03544998011
0.0001109978828,0.2095599104,0.2083835393,0.2014197586,2.252504435,10.97089599,4.072049867,3.432007341,0.0009888150103,140.525399,17.37938329,6.852428015,0.01670228907,0.000987395363,0.01375749382,0.03224846726,0.001449470436,0.03431684127,1.948394748,1.569249373,0.6997807947,0.03464411558,0.02803464668,0.0152497116,0.09503927371,0.2282503454,0.0006312805729,0.2930192599,1.24055435,0.02129330103,9.823520583,0.03802035438
0.0001112837082,0.1271693582,0.0668563928,0.03124196434,1.739978959,141.9624115,2.481058513,0.1919026467,0.002836265612,451.2260299,58.844219,0.2502621136,0.008211440048,0.0001616052747,0.5292083922,0.03091330191,0.002426948283,0.08592037507,4.573225231,1.491288522,0.8407551421,0.01234172698,0.1763835695,0.5620896287,0.118337905,0.3224561472,0.0001246026379,0.3036836058,1.450723081,0.00777269644,7.282369593,0.006691859695
0.0001125512562,0.1237765683,0.1812378342,0.1555876723,0.1420805367,22.94312922,1.358203047,1.00665794,0.0001533488557,66.63684582,25.8937373,6.278299848,0.01401101107,0.0001296329575,0.1301502514,0.02171010618,0.0358377039,0.08141542711,7.268265469,1.226092406,0.2752324345,0.03028043447,0.004488759722,0.7680801203,0.06486842698,0.1378236138,0.002534689365,0.2821543236,0.1561561969,0.05751208343,7.776337461,0.05127919381
0.0001130759989,0.7583859731,0.1018083364,0.07054382559,0.5690028355,37.80848724,0.6519507323,13.30466959,0.0004609175666,88.27292092,84.89756244,19.25344612,0.0003122691553,0.0002869279288,0.08709433196,0.01050982465,0.1953377884,0.001683830001,1.071410323,1.223902271,0.2779000439,0.02265443624,0.02612242009,0.6826170677,0.0878365755,0.3440557416,0.0001145055153,0.2915143261,0.312930707,0.01956996239,8.72745526,0.02893421558
0.0001140117964,0.1042938933,0.1954317996,0.134887748,0.1995145903,13.64176745,1.685529099,0.5424380913,1.031390712,261.4082911,24.11458662,6.091407649,0.01627940737,0.001048911413,0.02767109024,0.01243338133,0.001500640372,0.007450807681,6.561587714,1.595643735,0.384090531,0.01245063669,0.1205197736,0.554847236,0.01122938768,0.06645256687,0.3879401229,0.2964876235,1.492206816,0.0614530922,8.840318619,0.01905555315
0.0001141542655,0.01957358757,0.08449896374,0.07289005986,1.012838238,185.2371055,0.7216800576,6.272847041,0.1161904445,436.0287807,20.20455661,11.44097351,0.0004019509823,0.0001380516265,0.3689492416,0.001624753549,0.006270653869,0.007470596098,4.140847103,1.394756265,0.1001514846,0.01221362054,0.4359682504,0.02093457108,0.109939949,0.7021601577,0.0133881502,0.2948005596,0.06432454844,0.1081350516,7.016810872,0.007755400374
0.0001141921242,0.2592906172,0.1593891827,0.07979632304,0.6005992578,7.220288939,0.3744147086,18.18838405,0.6597631321,112.7686854,17.84656332,29.74637607,0.01328660627,0.0001181742033,0.1871184045,0.0065686703,0.1058018016,0.03389075455,8.165032394,1.140607265,0.2260738985,0.02469617981,0.005528608415,0.3360544749,0.01783677381,0.08393386743,4.928007345,0.3148384246,0.4178567205,0.0631504744,8.042262309,0.0131136594
0.0001142002169,0.03086263075,0.1188109351,0.100258027,0.6075371176,2.598410186,0.8008718514,1.059123878,2.301629283,22.37770857,22.26567819,3.103911134,0.006579462138,0.0002262859243,0.4086600875,0.1434491703,0.001559292221,0.00328944664,5.505796456,1.352734637,0.3985947032,0.03919314521,0.002459003865,0.1001996977,0.04945010605,0.1477234172,2.040819984,0.2945858633,0.4326521532,0.108103929,10.13594027,0.01968146667
0.000114214048,0.2710136467,0.2260061584,0.09259767774,0.2432127978,1.223568865,0.2733524753,2.736270432,0.0005062687428,1.555413813,31.53658156,19.24304013,0.0003256726562,0.000105679977,0.4081013943,0.003314476746,0.00861340157,0.0201572444,4.297499991,1.344750369,0.169657958,0.02525467788,0.06326319377,0.02096524425,0.09388298344,0.3692361231,0.002540297178,0.300227517,0.1159488583,0.1645800001,8.319844426,0.06775917576
0.0001151366793,0.01200450278,0.220048394,0.08971276761,0.8259427393,26.0953934,0.1601354843,6.584288912,8.027633412,196.6040441,16.87386129,33.64505277,0.0007918239508,0.0003048412921,0.02715485568,0.001844614592,0.005558235746,0.002921321538,5.072881471,1.118701711,0.1094651222,0.01412008797,0.01406010226,0.01001791296,0.05450898295,0.3964015312,0.2203615868,0.3109952846,0.2453494276,0.008878045521,8.425707609,0.008304764963
0.0001156054581,0.04782710728,0.09012190958,0.01091535428,1.056489088,14.68870249,0.9478654541,4.688332811,0.003850676735,15.53543939,89.27579199,16.9079352,0.002308237747,0.0001029300661,0.05242000326,0.003253369067,0.002920706913,0.001297948769,1.833555735,1.522670419,0.857925843,0.0766132429,0.001193266396,0.1880548414,0.03514707541,0.4244288738,0.6471954113,0.2812089344,0.1248868995,0.009885932247,8.298344551,0.003480156443
0.000116035789,0.1915016138,0.1312612861,0.1255020628,0.4730883498,11.39103144,0.5901985019,0.08869466959,0.162306506,84.52493723,10.87389211,0.4237269608,0.003442462114,0.0003588719129,0.3131076861,0.001928877717,0.08064583586,0.001801442565,4.791154411,1.399377939,0.2249883159,0.02688073743,0.3610954041,0.07670001125,0.2397665222,0.2520211298,0.8827104318,0.2861187381,0.04138156482,0.1162101571,10.12113679,0.03494161854
0.0001162217159,0.05578403452,0.1085338367,0.06667509105,1.025373463,9.835285754,1.693011665,3.640839295,0.004530038948,165.6344019,91.19099231,54.24830571,0.01820498538,0.0009264370318,0.01152222871,0.08035107839,0.05596508987,0.001197073791,8.288808885,1.0614751,0.5403163766,0.01600918084,0.02096789435,0.2540292612,0.2379079094,0.9552537089,0.005915688718,0.3197699694,0.493059001,0.009891040747,8.606739866,0.02127363917
0.0001164784512,0.05182375647,0.03609662156,0.026109486,0.05186319482,13.6088555,24.60509781,0.0857261491,0.07915042967,397.8457095,53.41552193,2.7588689,0.001310041142,0.0006457599968,0.06186747013,0.01189348008,0.004667765381,0.09735152195,1.0817931,1.35121718,1.861668999,0.01317748918,0.0223322127,0.7599184582,0.04820684472,0.08831548638,1.79E-05,0.2855586713,0.7509722091,0.009405432443,8.792426597,0.001502402454
0.0001176684259,0.02660318772,0.08123116831,0.03380739121,0.07549595747,12.4902855,0.6082432055,2.063834086,0.0006908529382,581.6201417,82.77678134,5.631207246,0.0007979999991,0.000196688257,0.0116129959,0.003716535817,0.001040879622,0.001101766999,9.435794018,1.176888435,0.5902144021,0.1048107674,0.008645198895,0.9881334256,0.0242573037,0.8572665962,2.802307782,0.3181630944,0.4956035277,0.008812095697,9.397382198,0.02321203585
0.0001180321634,0.01738912427,0.2350918382,0.03443431376,2.14645919,12.73397732,0.2926405809,2.091313584,0.24459314,162.7481955,14.62277996,23.7462515,0.001215722565,0.0004373033816,0.0521938697,0.002142355172,0.002057956664,0.002051984054,9.670557043,1.163251111,0.11632252,0.01134725443,0.003362421757,0.01513466562,0.04406007072,0.5043138024,0.1370872635,0.3123388873,0.4580362134,0.01606876082,8.992896202,0.003372649958
0.0001182022563,0.1754665895,0.09554796932,0.04563948421,0.1312540645,45.53024847,1.194123623,0.3876114656,0.004734021962,57.66367484,9.816471838,1.088174139,0.004195699586,0.0003995240957,0.03409340827,0.003700297462,0.1274524975,0.01005787097,1.631548115,1.393074018,0.2792646649,0.0122694957,0.005660319648,0.03174062631,0.05620799833,0.07414380479,0.31229463,0.2837415003,0.3847477464,0.02534775734,11.6242634,0.07219560533
0.0001185679943,0.01273257126,0.2093403836,0.06419508323,1.217454392,12.48329355,0.1868853186,0.4187100708,1.326810564,21.96617322,9.880421372,1.345878147,0.003448841371,0.001662190293,0.02859289209,0.002258770075,0.009679203051,0.001486117376,5.808387897,1.479213067,0.104378001,0.09098771311,0.002774461689,0.2774237416,0.05022289136,0.7704340816,0.0005325818888,0.2959513177,0.735735033,0.1810671444,8.30393836,0.02727631332
0.0001189537275,0.4146860511,0.03580642008,0.02179364763,2.425526037,4.982716109,1.038230031,0.2457672034,0.0008842119368,143.5771208,28.06374016,0.972072149,0.0010445741,0.0004012390987,0.01401988183,0.002715289526,0.002712250674,0.00343697938,2.418983414,1.303640626,0.4289341914,0.01192531962,0.2216772405,0.05247464119,0.02399888609,0.1355789092,0.0009295952157,0.2899485447,1.153302974,0.01154110213,8.583414089,0.02589403533
0.0001197635284,0.08565524304,0.06349086243,0.03400665549,0.5035114018,11.66994634,0.5810437992,1.189585127,0.001430651497,72.00422006,88.98541715,4.149054806,0.00275263511,0.0003275376056,0.4343378067,0.005697897638,0.1837992773,0.01067344933,4.225711635,1.194239914,0.2062833529,0.04277071883,0.05089080702,0.916109229,0.1178757015,0.2829680086,8.40E-05,0.2928437925,0.3837216516,0.03298637597,7.9943649,0.01156569121
0.0001200340419,0.51816706,0.1850722233,0.1767583005,0.2100616877,4.402249363,2.405815891,0.1836325555,0.0555541823,403.1529122,11.99512266,0.2892522674,0.02170077781,0.0001496788341,0.01387613489,0.1101049491,0.004212509098,0.07043844873,6.323004258,1.196782,0.5724010721,0.01505031322,0.001455622973,0.07961336395,0.01511319813,0.3258581816,0.04819900592,0.3022887879,1.004822951,0.1640181993,8.035538781,0.06231426155
0.0001203023391,0.03008620378,0.1233704366,0.02285572379,1.654026715,53.63020802,0.3372625675,0.8391120401,0.000157910125,182.328115,11.16817918,1.876150541,0.001852414529,0.0005566363512,0.2666129478,0.001297325086,0.002257550983,0.002150103586,2.545370785,1.58807508,0.1902077547,0.01626129217,0.9049278737,0.01676672728,0.09137527047,0.1663067616,0.17736595,0.2836125048,0.0329447806,0.007649227051,7.960891376,0.01766522751
0.0001218903166,0.1880238476,0.2639472389,0.06368975395,0.07789683729,1.461585662,0.3434354079,3.043780447,0.0001409945999,2.612320755,79.65369236,17.93167677,0.0002629409271,0.0001240471728,0.5485636813,0.01159071146,0.006757874753,0.006650447035,2.98549699,1.3836934,0.2519826761,0.01657709391,0.0657616708,0.01265832589,0.09141166469,0.3872955209,0.001079766412,0.2947282175,0.1395275398,0.184242156,7.485603944,0.03738148163
0.0001222100456,0.05573422169,0.2261471565,0.1280450838,0.1592798943,3.191182885,0.5528334868,0.3976975387,0.031537839,41.93653277,64.67289663,5.098951568,0.001636183386,0.0008229743767,0.6883597761,0.001515944514,0.01881307847,0.01043940765,1.559650006,1.465022607,0.1166147414,0.02318173454,0.1504107873,0.02161574013,0.04853255512,0.2256822482,0.05512522476,0.2856341457,0.1358839716,0.0282850562,7.505239017,0.07219747043
0.0001223895396,0.07468565596,0.02564743196,0.01189185988,0.7650013147,24.89687457,1.216593931,1.388782196,0.0001718277484,34.95718208,55.20621463,11.2452063,0.001634863592,0.0006484734953,0.2271554696,0.01741771423,0.04181443589,0.06548301556,3.522349625,1.068272793,0.2638901162,0.02999672123,0.001609708135,0.7456082259,0.01314907993,0.615756099,1.188716172,0.2802666564,1.25221283,0.007370667762,10.43091966,0.006206822928
0.0001246131278,0.3207485927,0.2033033846,0.1129680612,0.3317969296,17.84050664,0.9075969623,0.1173417757,0.2218840975,240.7057984,13.54061583,0.3837671511,0.007979530498,0.0007428792533,0.09727957836,0.001576018511,0.06382967889,0.001502355251,1.533311437,1.30370441,0.6174421086,0.02869068536,0.3488016739,0.1003876587,0.3723900089,0.6192582666,3.556785058,0.2910426984,0.03997588124,0.1746574063,11.83137969,0.08171499013
0.0001248422444,0.7472438218,0.137056933,0.03007110807,0.5077507673,5.480730156,0.7588095002,0.4609354447,0.0063063438,7.334345527,57.37831503,0.4991730124,0.0008237530646,0.0001368245112,0.3542192738,0.01332041587,0.02650538603,0.003587686512,1.698337194,1.104845728,0.4472027715,0.05486213917,0.001830849341,0.04020317002,0.1237197384,0.1492388881,0.002292600554,0.3125303526,0.8488408789,0.01340593589,10.27486823,0.009239028663
0.0001250248514,0.3566536146,0.2384958622,0.2312866642,1.005562493,12.74271449,3.126000483,4.803829426,0.003590691067,312.5427184,33.11348636,17.96617549,0.001572453805,0.001197730548,0.01236895742,0.05505909994,0.00118843791,0.02707731656,2.706207219,1.579863141,0.3650119751,0.02074072531,0.04765507516,0.02464652057,0.121065458,0.6853622303,0.03454078452,0.2892491667,1.2024829,0.06464648665,7.752308173,0.05243237685
0.0001250963941,0.01802402115,0.2944407103,0.2566484207,0.1114213549,1.047553661,0.2638892102,3.914257202,0.0008974852217,57.43246908,88.45520886,16.07881415,0.0009278041712,0.0006302330013,0.5160779858,0.006819885009,0.02598763935,0.03049679793,1.330755218,1.369378935,0.1228314017,0.01683919067,0.02911756534,0.0445882817,0.06250008351,0.3608123816,0.3105424462,0.2886358079,0.2113831612,0.05358628893,7.66937034,0.02144380948
0.0001251675402,0.03836566633,0.143702894,0.1106654602,1.793904078,1.479507658,0.6949926394,0.652614666,5.664779751,2.596058602,20.2741751,1.149590228,0.0004562708551,0.0004004822456,0.5274320166,0.1813330578,0.007249826564,0.01719778526,5.573705746,1.459280702,0.2541384949,0.05642477385,0.007585578564,0.04635887813,0.04226824452,0.1925995036,0.06367685415,0.3001225361,0.098354587,0.01734018375,11.2661082,0.06204479559
0.0001252183083,0.6173624157,0.1495080832,0.08571542056,0.2134500079,41.86938703,0.44145882,0.3127262101,0.9724706804,253.1384452,6.210614669,0.5620211549,0.02727386559,0.0001119062514,0.07136165857,0.001885792943,0.06499425375,0.003253259098,4.194219919,1.31277985,0.3299013739,0.02958933049,0.274104587,0.5783312101,0.1881009887,0.2330430446,0.05331456696,0.3177697495,0.2352754991,0.05458656184,10.34029015,0.02372239591
0.0001252476911,0.02288522868,0.08922871561,0.08450890239,0.1475918314,47.86379494,0.6233443905,0.593256305,0.0001224954853,168.9588671,3.27439507,4.573483984,0.003204855385,0.002237069567,0.03001120937,0.002079024991,0.2321037402,0.005080479585,9.229221958,1.582152487,0.1791294534,0.09563280327,0.01362499866,0.1887972463,0.02385720124,0.09073995391,5.84E-05,0.3104906796,0.6307074425,0.05901834506,7.001546019,0.06416518703
0.0001259331789,0.2488755124,0.2142016079,0.1111732187,1.208529665,14.47402801,0.8144672445,24.37894745,0.02628861504,57.57745513,20.186764,58.45847503,0.04379546325,0.0008935047095,0.5298440961,0.03420708656,0.02445190061,0.003628173656,7.118253374,1.091174652,0.6278297192,0.03036400352,0.0392342586,0.9161140971,0.02138380519,0.1029255056,0.199928743,0.2974671426,0.5557633586,0.04500189102,13.18181184,0.01540391272
0.0001262852605,0.02014773866,0.2007006415,0.1046245378,2.465193913,1.162697167,1.541881251,0.2467888628,0.3191780288,3.295374114,33.09499791,0.6801702393,0.001924037719,0.0009116650385,0.02250109923,0.03337215728,0.1022795126,0.001067454429,2.46598874,1.119276322,0.1436338779,0.01076414941,0.001194969445,0.5270652603,0.1938261163,0.8197479588,0.0001953677908,0.288877358,0.05288961227,0.1779160558,7.481818713,0.05268609774
0.000126313868,0.04685952008,0.02223488888,0.01164373535,1.210497586,19.15651564,0.4913966702,0.1581424971,0.001634562954,21.25144211,59.96841556,7.558091276,0.004595549574,0.0007545100811,0.4688434305,0.01284758451,0.004127852039,0.01785594807,3.693121209,1.243597738,0.1510837197,0.01227073783,0.003386454122,0.5529485472,0.02379349352,0.639181606,0.1748304444,0.2819630243,0.5581002951,0.008016870465,11.19752033,0.003915785173
